fecha,demanda
2015-06-13,177205289.36999997
2015-06-14,158043028.85
2015-06-15,160090827.34000003
2015-06-16,186305982.18000004
2015-06-17,188746884.59000003
2015-06-18,187941835.89000002
2015-06-19,190501498.07
2015-06-20,179303220.07
2015-06-21,159488316.76999998
2015-06-22,183666936.78000003
2015-06-23,187029631.6
2015-06-24,188503578.48
2015-06-25,189164273.78999996
2015-06-26,188993754.56000003
2015-06-27,176294565.0
2015-06-28,154375629.97000003
2015-06-29,160358974.1
2015-06-30,183431731.04999998
2015-07-01,186300155.16
2015-07-02,186637162.95
2015-07-03,187984131.39000002
2015-07-04,178716869.82000002
2015-07-05,159346610.48999995
2015-07-06,183054790.51000002
2015-07-07,183721224.0
2015-07-08,185787520.19000003
2015-07-09,188231309.38000003
2015-07-10,188715514.38
2015-07-11,177469430.47000003
2015-07-12,159026839.14000002
2015-07-13,186974584.19
2015-07-14,190758157.93000004
2015-07-15,186065337.3
2015-07-16,186250696.76
2015-07-17,186698912.81999996
2015-07-18,174163977.91
2015-07-19,153917933.21
2015-07-20,157009373.58
2015-07-21,182194680.78
2015-07-22,185658255.86
2015-07-23,186359383.22
2015-07-24,186733294.18999997
2015-07-25,176362730.04000005
2015-07-26,159201773.77
2015-07-27,185834464.92
2015-07-28,187655883.95999995
2015-07-29,188228836.89000002
2015-07-30,186186904.47
2015-07-31,185548068.99999994
2015-08-01,175759112.09
2015-08-02,158914918.29
2015-08-03,186285951.23
2015-08-04,189713604.02
2015-08-05,192224440.79
2015-08-06,193886466.01000002
2015-08-07,172075322.28000003
2015-08-08,170912858.23000002
2015-08-09,152669369.73000002
2015-08-10,182091896.18
2015-08-11,186146013.24
2015-08-12,190788862.18000004
2015-08-13,188473548.62
2015-08-14,188370357.2
2015-08-15,178051341.11
2015-08-16,156552887.21
2015-08-17,161017782.58999997
2015-08-18,185325206.67999998
2015-08-19,191234240.32000002
2015-08-20,192117177.29
2015-08-21,191385433.61000004
2015-08-22,180496050.35
2015-08-23,161678250.87
2015-08-24,187351284.03000003
2015-08-25,191196824.32999998
2015-08-26,190616809.76
2015-08-27,192582273.17
2015-08-28,194214511.65000004
2015-08-29,185468045.79999998
2015-08-30,165115831.24
2015-08-31,190729500.15
2015-09-01,190927633.77000004
2015-09-02,193235702.26
2015-09-03,192590877.96
2015-09-04,194716829.05
2015-09-05,185622778.0
2015-09-06,163287490.33
2015-09-07,190788869.76
2015-09-08,195870790.37000003
2015-09-09,194547880.99999997
2015-09-10,192248309.47999996
2015-09-11,186160852.99999997
2015-09-12,178801772.35999998
2015-09-13,163161415.36000004
2015-09-14,192024938.01999998
2015-09-15,197657194.04
2015-09-16,198293173.29999998
2015-09-17,194932738.93999997
2015-09-18,193351631.38
2015-09-19,183677443.72999993
2015-09-20,164377085.03000003
2015-09-21,192319878.15000004
2015-09-22,195805072.79999998
2015-09-23,194764335.54000005
2015-09-24,194191654.01000002
2015-09-25,195474552.21999994
2015-09-26,184026246.88
2015-09-27,166959039.29000002
2015-09-28,193882843.37999997
2015-09-29,195847828.19
2015-09-30,189792776.76000002
2015-10-01,185814161.20000002
2015-10-02,187514291.36999997
2015-10-03,179794070.94
2015-10-04,161827760.06000003
2015-10-05,191808076.60999998
2015-10-06,195325651.06999993
2015-10-07,193892336.38
2015-10-08,193924713.91000006
2015-10-09,193678063.41
2015-10-10,181199274.29999998
2015-10-11,157899970.95000002
2015-10-12,160278023.10000002
2015-10-13,188027964.2
2015-10-14,185982180.8
2015-10-15,187255253.8
2015-10-16,189092883.48999998
2015-10-17,181865904.73999998
2015-10-18,163985574.3
2015-10-19,189020508.23000005
2015-10-20,193000972.83999994
2015-10-21,192472874.41999996
2015-10-22,194915468.73999995
2015-10-23,193014676.79000005
2015-10-24,176870568.87999997
2015-10-25,154141637.14
2015-10-26,181257541.0
2015-10-27,186715211.64000005
2015-10-28,190259736.46
2015-10-29,190804584.2
2015-10-30,190226005.77
2015-10-31,178781154.07999998
2015-11-01,156521730.08999997
2015-11-02,155275721.12000003
2015-11-03,180519833.08000004
2015-11-04,182702511.49999997
2015-11-05,181589961.48000002
2015-11-06,185066825.49
2015-11-07,176621048.26
2015-11-08,159108147.41
2015-11-09,182948520.05
2015-11-10,185639517.14000002
2015-11-11,186805673.39
2015-11-12,189500246.49
2015-11-13,189340951.51999998
2015-11-14,179190275.31000003
2015-11-15,159932393.73999998
2015-11-16,161137150.90000004
2015-11-17,181683056.84999996
2015-11-18,182199374.04
2015-11-19,186957866.15000007
2015-11-20,188853111.45999995
2015-11-21,178876541.45000002
2015-11-22,161805776.25999996
2015-11-23,187190052.15999997
2015-11-24,190527967.17000002
2015-11-25,192712810.79999998
2015-11-26,193492084.02
2015-11-27,192404562.64999998
2015-11-28,178528157.38000003
2015-11-29,161968260.63
2015-11-30,188714147.36999997
2015-12-01,191367588.03
2015-12-02,193590549.75
2015-12-03,193701067.48000002
2015-12-04,191941711.86999997
2015-12-05,183144523.81
2015-12-06,167004932.61
2015-12-07,185697074.07
2015-12-08,168981596.07
2015-12-09,193245780.89000005
2015-12-10,194082466.67000002
2015-12-11,195761229.78000003
2015-12-12,183863351.97000003
2015-12-13,168183537.28
2015-12-14,189843354.92000002
2015-12-15,190944061.4
2015-12-16,192564177.70999998
2015-12-17,191926688.18
2015-12-18,191665488.69
2015-12-19,180816672.55
2015-12-20,167190092.84999996
2015-12-21,188190814.07
2015-12-22,189894744.97000003
2015-12-23,188479039.32
2015-12-24,172249705.17000002
2015-12-25,148480831.22
2015-12-26,166094601.32
2015-12-27,160631571.85999998
2015-12-28,180122374.92
2015-12-29,182026982.69999996
2015-12-30,182775483.17000002
2015-12-31,165781377.83
2016-01-01,141257870.63000003
2016-01-02,152457676.28
2016-01-03,150860893.42999998
2016-01-04,173446156.65000004
2016-01-05,179642918.13999996
2016-01-06,180987854.61
2016-01-07,182062796.68999997
2016-01-08,183960805.73999998
2016-01-09,175662851.82999998
2016-01-10,157017953.45000002
2016-01-11,159339330.66000003
2016-01-12,182227430.71999997
2016-01-13,186188716.64000002
2016-01-14,188031061.81
2016-01-15,189688794.95999998
2016-01-16,178515509.88000003
2016-01-17,161741500.70000002
2016-01-18,186612809.48
2016-01-19,190120092.79
2016-01-20,191095068.03
2016-01-21,191181330.09999996
2016-01-22,193525289.35999995
2016-01-23,183420934.53
2016-01-24,162935871.15000007
2016-01-25,186610832.8
2016-01-26,189873176.89
2016-01-27,191942904.85
2016-01-28,193633052.1
2016-01-29,193966218.49
2016-01-30,183455822.11999995
2016-01-31,162631969.58
2016-02-01,191016793.54999998
2016-02-02,194838649.54999995
2016-02-03,199287946.63
2016-02-04,197682501.96
2016-02-05,189386423.89
2016-02-06,179803479.63999996
2016-02-07,162859481.27
2016-02-08,186616375.11999997
2016-02-09,190287554.90999997
2016-02-10,190220565.57
2016-02-11,191432810.52
2016-02-12,191695829.27
2016-02-13,180886913.39
2016-02-14,162322473.94
2016-02-15,189621911.54999998
2016-02-16,193960223.85
2016-02-17,192850557.01000002
2016-02-18,195072849.6600001
2016-02-19,193465916.07
2016-02-20,183688118.45000002
2016-02-21,162090875.47999996
2016-02-22,187608405.59999996
2016-02-23,192736218.17000005
2016-02-24,194305807.6
2016-02-25,192170940.16000006
2016-02-26,191431875.35999998
2016-02-27,181694714.40000004
2016-02-28,164659319.08
2016-02-29,190314084.34
2016-03-01,191442931.42000002
2016-03-02,189175168.91
2016-03-03,192070447.81
2016-03-04,191460218.23000002
2016-03-05,182786835.13000003
2016-03-06,163636196.97
2016-03-07,188390597.86
2016-03-08,188887328.48000002
2016-03-09,185640168.39000005
2016-03-10,185870111.11
2016-03-11,185061864.44000003
2016-03-12,176165834.64999998
2016-03-13,156235879.89000002
2016-03-14,181532867.09
2016-03-15,183778604.71999994
2016-03-16,186313618.89000002
2016-03-17,185152725.47
2016-03-18,185119910.46
2016-03-19,177258977.92000002
2016-03-20,159420024.14
2016-03-21,162370537.58
2016-03-22,178095553.49
2016-03-23,175539994.40999997
2016-03-24,153729174.14
2016-03-25,145227485.07
2016-03-26,158390255.57999998
2016-03-27,154621043.95999998
2016-03-28,180746744.94000003
2016-03-29,185886970.97
2016-03-30,183629229.89
2016-03-31,182475820.16000003
2016-04-01,180870173.78000003
2016-04-02,169563848.33
2016-04-03,152078754.20999998
2016-04-04,177952015.42000002
2016-04-05,181806515.10000002
2016-04-06,182802435.23999998
2016-04-07,184838218.64999998
2016-04-08,185998937.18
2016-04-09,173675282.14000002
2016-04-10,155570633.71
2016-04-11,181539380.42
2016-04-12,179893822.13999996
2016-04-13,179109885.65999997
2016-04-14,182064244.83999997
2016-04-15,185356066.61000004
2016-04-16,175576028.41
2016-04-17,154464534.82000002
2016-04-18,181696482.82
2016-04-19,181571006.96
2016-04-20,185225839.07999998
2016-04-21,187178036.91000006
2016-04-22,187541060.41000003
2016-04-23,176624870.14999998
2016-04-24,154017463.11
2016-04-25,178286182.8
2016-04-26,183971956.08999997
2016-04-27,181566467.95999998
2016-04-28,176289213.98000002
2016-04-29,182119277.67999998
2016-04-30,171668339.69000003
2016-05-01,150198457.81
2016-05-02,174443963.56000003
2016-05-03,177879988.89999998
2016-05-04,181745110.66000003
2016-05-05,184800165.40000004
2016-05-06,183350185.19000003
2016-05-07,171740143.57000002
2016-05-08,148787347.26000002
2016-05-09,151792907.78999996
2016-05-10,171551723.84
2016-05-11,180065626.88000003
2016-05-12,185333895.48999998
2016-05-13,187400517.6
2016-05-14,177809079.17000005
2016-05-15,160770872.74999997
2016-05-16,185174846.52
2016-05-17,187677751.07000002
2016-05-18,187485939.61
2016-05-19,189611970.09
2016-05-20,191110613.42
2016-05-21,181972544.70999998
2016-05-22,163169325.92000005
2016-05-23,188399521.82000002
2016-05-24,190512718.68
2016-05-25,187930122.55999997
2016-05-26,183122305.26000002
2016-05-27,184611872.98000002
2016-05-28,175635485.85
2016-05-29,152634275.23000005
2016-05-30,157874621.81
2016-05-31,177368028.1
2016-06-01,181018130.45
2016-06-02,181854459.84
2016-06-03,181492775.18999997
2016-06-04,174540189.86
2016-06-05,157165807.79999998
2016-06-06,159063363.48
2016-06-07,179780580.66
2016-06-08,181518853.77
2016-06-09,182569447.07999998
2016-06-10,181710336.46
2016-06-11,174628228.8
2016-06-12,158423506.83999997
2016-06-13,181242748.75000003
2016-06-14,180529079.37999997
2016-06-15,181825077.86
2016-06-16,183069932.45000002
2016-06-17,186187640.48999995
2016-06-18,176424044.56999993
2016-06-19,154605879.18
2016-06-20,177873682.60999998
2016-06-21,179915781.39000002
2016-06-22,183617300.17000002
2016-06-23,184952393.89999998
2016-06-24,183201048.34000003
2016-06-25,172506988.92
2016-06-26,154082841.34999996
2016-06-27,183031860.38000003
2016-06-28,186922357.83
2016-06-29,189400040.92000002
2016-06-30,188977424.34
2016-07-01,182398923.17000002
2016-07-02,171791870.57999995
2016-07-03,151383864.85
2016-07-04,154221880.0
2016-07-05,180488052.69999996
2016-07-06,182026563.39999998
2016-07-07,183944569.36999997
2016-07-08,186071241.43
2016-07-09,177216573.97
2016-07-10,157551567.85999998
2016-07-11,181326518.32999998
2016-07-12,182274144.13000003
2016-07-13,182007654.40000004
2016-07-14,181351813.87
2016-07-15,179030198.85
2016-07-16,165671974.70999998
2016-07-17,150321059.15
2016-07-18,174692169.81
2016-07-19,179348488.62
2016-07-20,161572771.48000002
2016-07-21,179138362.73000005
2016-07-22,179947124.96
2016-07-23,172759023.15
2016-07-24,155241667.54
2016-07-25,178402724.90999997
2016-07-26,186001413.23000002
2016-07-27,185892738.31
2016-07-28,183875319.66
2016-07-29,185086676.50000006
2016-07-30,176467282.14999998
2016-07-31,158522428.55
2016-08-01,184093663.42999998
2016-08-02,186313165.50999996
2016-08-03,186128774.33999997
2016-08-04,183692037.63
2016-08-05,185672663.14999998
2016-08-06,180693187.1
2016-08-07,163934619.97000003
2016-08-08,188952149.13999996
2016-08-09,192068419.79999998
2016-08-10,189679434.0
2016-08-11,190347101.41
2016-08-12,189451720.95999998
2016-08-13,181254426.88
2016-08-14,160003974.7
2016-08-15,164322633.16000003
2016-08-16,189550769.53
2016-08-17,191510619.95
2016-08-18,191081675.76
2016-08-19,192246373.14
2016-08-20,182409401.98
2016-08-21,162566005.04000002
2016-08-22,188752214.01999998
2016-08-23,192439811.62999997
2016-08-24,192957149.54999995
2016-08-25,192158157.78
2016-08-26,184706893.66000003
2016-08-27,176515164.91
2016-08-28,159273856.99
2016-08-29,187831120.03
2016-08-30,188168921.35000002
2016-08-31,185787276.4
2016-09-01,182397651.38000003
2016-09-02,182662599.14000002
2016-09-03,175732580.39999998
2016-09-04,158597991.49999994
2016-09-05,184152300.51000002
2016-09-06,186557993.60999995
2016-09-07,183596365.43
2016-09-08,185654022.31
2016-09-09,188128177.52000004
2016-09-10,177641999.83
2016-09-11,157692614.32000002
2016-09-12,181137509.10999995
2016-09-13,185065765.67
2016-09-14,184270615.61
2016-09-15,184528044.84
2016-09-16,186096983.45000005
2016-09-17,179448728.76000002
2016-09-18,161487293.02
2016-09-19,185122160.51999998
2016-09-20,190704706.57
2016-09-21,186876733.03999996
2016-09-22,186140675.01
2016-09-23,188428719.23000002
2016-09-24,179821009.38
2016-09-25,161434302.55
2016-09-26,188138276.44999996
2016-09-27,190822971.74
2016-09-28,192598287.08999997
2016-09-29,192648281.07
2016-09-30,190307193.69
2016-10-01,169203888.09999996
2016-10-02,147966865.89999998
2016-10-03,178084530.53
2016-10-04,186344876.93
2016-10-05,185427654.26000002
2016-10-06,186929339.92
2016-10-07,184702041.55000004
2016-10-08,175249442.45
2016-10-09,156578143.48
2016-10-10,183313483.70000002
2016-10-11,186898034.98999998
2016-10-12,183457565.68000004
2016-10-13,185917176.09000003
2016-10-14,185202193.94000003
2016-10-15,177652497.79000005
2016-10-16,154731023.50999996
2016-10-17,157432452.96
2016-10-18,182104230.42999998
2016-10-19,187557406.39000002
2016-10-20,189983831.35999995
2016-10-21,190558877.43
2016-10-22,181794257.69
2016-10-23,159937970.08000004
2016-10-24,184678241.96000007
2016-10-25,184837333.52
2016-10-26,183553411.61999995
2016-10-27,185447958.39
2016-10-28,184886081.02999994
2016-10-29,172427821.21000004
2016-10-30,156690940.88
2016-10-31,180655211.61000004
2016-11-01,182145802.39000005
2016-11-02,180709513.83
2016-11-03,184606572.04999995
2016-11-04,185688079.28
2016-11-05,175513783.24999997
2016-11-06,155926722.85
2016-11-07,157369255.83
2016-11-08,182069055.01
2016-11-09,189485306.28999996
2016-11-10,191497435.27000004
2016-11-11,186267082.83000004
2016-11-12,175816983.57999998
2016-11-13,158360361.85
2016-11-14,160523910.35
2016-11-15,180933621.47
2016-11-16,184975470.20000002
2016-11-17,186290611.56999996
2016-11-18,186444347.16999996
2016-11-19,175658266.77
2016-11-20,152969070.39
2016-11-21,182561717.04999998
2016-11-22,186967314.78999996
2016-11-23,187817744.29000002
2016-11-24,190471423.03000003
2016-11-25,187769133.22000003
2016-11-26,177248552.07999998
2016-11-27,157336057.23000002
2016-11-28,182403465.05999997
2016-11-29,183418648.48999998
2016-11-30,185961290.58999994
2016-12-01,185738138.67999995
2016-12-02,183924501.27999994
2016-12-03,171895785.33
2016-12-04,157856696.60999995
2016-12-05,182868469.31999996
2016-12-06,186819218.32999998
2016-12-07,185543827.19000003
2016-12-08,164955936.00000003
2016-12-09,182849413.09
2016-12-10,175534957.19
2016-12-11,159964468.73000002
2016-12-12,185934839.91
2016-12-13,187795851.01000002
2016-12-14,190617178.18999994
2016-12-15,191044032.39999998
2016-12-16,188877154.82
2016-12-17,176310435.49999997
2016-12-18,161660603.68000004
2016-12-19,184648101.89
2016-12-20,185451685.31
2016-12-21,182268771.74000004
2016-12-22,182014393.10000002
2016-12-23,179268504.23000002
2016-12-24,161263628.97
2016-12-25,143736712.12000003
2016-12-26,172204570.01000002
2016-12-27,176936952.85
2016-12-28,178049970.64999998
2016-12-29,177564529.64000005
2016-12-30,171854338.54999998
2016-12-31,155175999.5
2017-01-01,137049944.70000002
2017-01-02,161347202.29000002
2017-01-03,172147418.50000006
2017-01-04,174756300.13999996
2017-01-05,174941254.51000002
2017-01-06,175767192.19000003
2017-01-07,168747330.45999998
2017-01-08,152062138.76999998
2017-01-09,151727357.54999998
2017-01-10,174321666.31
2017-01-11,177811770.15000004
2017-01-12,179518167.7
2017-01-13,179401981.20999998
2017-01-14,170137534.08
2017-01-15,151952620.29
2017-01-16,177510326.93999997
2017-01-17,180634220.86
2017-01-18,178782885.82
2017-01-19,180854319.06
2017-01-20,182870599.03
2017-01-21,171957029.54
2017-01-22,153224861.61999997
2017-01-23,178074317.26999998
2017-01-24,182222739.42000002
2017-01-25,183346984.70000002
2017-01-26,185072910.02000004
2017-01-27,186430892.88000003
2017-01-28,175996353.4
2017-01-29,160372530.04
2017-01-30,183968460.16
2017-01-31,185309256.34
2017-02-01,185881888.77999997
2017-02-02,187123360.63999993
2017-02-03,187203542.28000003
2017-02-04,178852490.65000007
2017-02-05,161892240.73999998
2017-02-06,187495551.72
2017-02-07,191093447.2
2017-02-08,193058496.55999994
2017-02-09,192728892.18
2017-02-10,189637422.67
2017-02-11,177210752.15999997
2017-02-12,160290330.32999998
2017-02-13,183979880.88
2017-02-14,186837537.05000004
2017-02-15,188007044.36
2017-02-16,190148822.10999998
2017-02-17,188023372.44999993
2017-02-18,177771644.45999998
2017-02-19,161727050.29000002
2017-02-20,186782579.69
2017-02-21,188600784.64999992
2017-02-22,187289050.73000005
2017-02-23,187736818.36999997
2017-02-24,188703055.70000002
2017-02-25,178058344.11999995
2017-02-26,158648993.97
2017-02-27,180859016.69999996
2017-02-28,184069627.53
2017-03-01,185247321.9
2017-03-02,187059380.41
2017-03-03,187743156.70999998
2017-03-04,175384527.56000003
2017-03-05,159056112.84
2017-03-06,183965688.61
2017-03-07,184849578.82000002
2017-03-08,181672056.88000005
2017-03-09,184538326.31999996
2017-03-10,184247434.84000003
2017-03-11,175312706.58999997
2017-03-12,154410658.12
2017-03-13,180229667.51
2017-03-14,183163667.27999997
2017-03-15,182429473.78
2017-03-16,184404327.51
2017-03-17,185807868.3
2017-03-18,176295915.98
2017-03-19,155379597.57
2017-03-20,158074838.01999998
2017-03-21,183274441.17999998
2017-03-22,184936840.28
2017-03-23,182559344.56999996
2017-03-24,181009773.2800001
2017-03-25,174776003.19
2017-03-26,155021588.42000002
2017-03-27,180681165.75
2017-03-28,186017055.06
2017-03-29,183882282.05999997
2017-03-30,182936571.20000002
2017-03-31,180907895.95000002
2017-04-01,173006264.03999996
2017-04-02,159023401.23999998
2017-04-03,186375968.35999998
2017-04-04,189794528.67
2017-04-05,191553841.85999998
2017-04-06,192616230.57000002
2017-04-07,192821596.25
2017-04-08,181399551.23000002
2017-04-09,162128199.45999998
2017-04-10,182446627.99
2017-04-11,183837532.57
2017-04-12,180492811.76000002
2017-04-13,156334565.67000002
2017-04-14,145501823.29000002
2017-04-15,159096496.25
2017-04-16,157100420.95999998
2017-04-17,181945207.17000002
2017-04-18,189179086.54999998
2017-04-19,186260157.12999997
2017-04-20,182914621.57
2017-04-21,185441022.41000003
2017-04-22,181688449.09
2017-04-23,165650890.17
2017-04-24,187643097.15
2017-04-25,189916375.05
2017-04-26,187645721.12999997
2017-04-27,191352300.5
2017-04-28,192556344.20999998
2017-04-29,182383624.03000003
2017-04-30,159272708.48
2017-05-01,159251881.00000003
2017-05-02,183262130.63
2017-05-03,186919950.52999997
2017-05-04,190197079.31
2017-05-05,189195941.59
2017-05-06,176611863.92
2017-05-07,157619328.75000003
2017-05-08,181004688.73000002
2017-05-09,182884634.35000005
2017-05-10,186980076.33
2017-05-11,187182363.41000003
2017-05-12,186562113.87
2017-05-13,176376618.14
2017-05-14,156839204.47
2017-05-15,182806209.35999995
2017-05-16,184808846.48
2017-05-17,186624604.19
2017-05-18,189270246.22000003
2017-05-19,192211680.33
2017-05-20,180915272.48000002
2017-05-21,161984477.84
2017-05-22,184735855.17999995
2017-05-23,188606858.02999997
2017-05-24,191220393.84000003
2017-05-25,193459832.10999995
2017-05-26,191184908.06
2017-05-27,178922602.26000002
2017-05-28,159477692.67999998
2017-05-29,160071964.00000003
2017-05-30,186085971.91000006
2017-05-31,188672773.26000002
2017-06-01,188263864.40000004
2017-06-02,191173879.68
2017-06-03,183823518.08
2017-06-04,163617039.55999994
2017-06-05,187700858.22999996
2017-06-06,191526365.06
2017-06-07,189952581.28
2017-06-08,185451875.38000005
2017-06-09,187225425.29
2017-06-10,181003234.98000002
2017-06-11,162115068.38
2017-06-12,181981545.42000002
2017-06-13,184021367.50999996
2017-06-14,186016600.42000005
2017-06-15,183965476.98
2017-06-16,186266904.31000006
2017-06-17,175247773.45999998
2017-06-18,154181883.18999997
2017-06-19,157730743.87999997
2017-06-20,183322744.88000003
2017-06-21,182948643.96
2017-06-22,186003262.42
2017-06-23,186535652.31
2017-06-24,179011203.00999996
2017-06-25,158670453.44
2017-06-26,158901926.92999998
2017-06-27,183495529.02
2017-06-28,187079686.73999998
2017-06-29,188378804.26000002
2017-06-30,187397903.91
2017-07-01,178465956.72
2017-07-02,159099827.79
2017-07-03,155819642.02
2017-07-04,183988474.11999997
2017-07-05,186052147.17999998
2017-07-06,186359561.05
2017-07-07,188832611.1
2017-07-08,181314629.75000003
2017-07-09,162833379.47000003
2017-07-10,187481352.4
2017-07-11,186698194.14000002
2017-07-12,182570976.51999998
2017-07-13,187588687.14999998
2017-07-14,187839592.25000003
2017-07-15,176990246.63000003
2017-07-16,157501110.87
2017-07-17,185097374.11
2017-07-18,189161322.22000003
2017-07-19,187408835.19
2017-07-20,165148281.14000002
2017-07-21,183940555.15
2017-07-22,178744272.86999995
2017-07-23,161064019.51000002
2017-07-24,189359437.79999998
2017-07-25,191326381.78
2017-07-26,191015077.33
2017-07-27,192302931.54000002
2017-07-28,191488558.36999997
2017-07-29,180879117.78999996
2017-07-30,159043456.17999998
2017-07-31,179669529.26000002
2017-08-01,184264183.91
2017-08-02,189146841.48000005
2017-08-03,192480376.76000002
2017-08-04,189191232.59000003
2017-08-05,176197550.21000004
2017-08-06,161145454.87
2017-08-07,167699304.73000002
2017-08-08,193475579.41000003
2017-08-09,191329534.37
2017-08-10,190966387.48
2017-08-11,190343151.23
2017-08-12,178463413.41
2017-08-13,162836588.48
2017-08-14,191099596.99000004
2017-08-15,194533769.46
2017-08-16,191020967.93000004
2017-08-17,194969920.92999998
2017-08-18,194595317.33
2017-08-19,180443877.54
2017-08-20,158900802.81999996
2017-08-21,161830321.26999998
2017-08-22,188137504.16
2017-08-23,189848888.03000003
2017-08-24,189380790.84000003
2017-08-25,189232984.85999992
2017-08-26,181571482.65
2017-08-27,163430819.26000002
2017-08-28,186498559.52
2017-08-29,187967101.57000005
2017-08-30,187728583.04
2017-08-31,189976837.3
2017-09-01,192213612.78
2017-09-02,183673632.67999998
2017-09-03,162985703.32000002
2017-09-04,189829233.56
2017-09-05,193353165.82
2017-09-06,192668462.91
2017-09-07,189789895.82
2017-09-08,186487965.22
2017-09-09,173819740.1
2017-09-10,157551489.11000004
2017-09-11,185943800.95000002
2017-09-12,189928871.79
2017-09-13,189626391.50000003
2017-09-14,190582213.72000006
2017-09-15,190416114.82000002
2017-09-16,181961390.49
2017-09-17,158746553.43
2017-09-18,186187211.97999996
2017-09-19,191294382.08000004
2017-09-20,193924388.03
2017-09-21,194054818.63000003
2017-09-22,193216394.31000003
2017-09-23,180668118.65
2017-09-24,163040872.51999998
2017-09-25,187411454.41
2017-09-26,189753206.28
2017-09-27,193121516.76000005
2017-09-28,190817630.86000004
2017-09-29,188197198.86
2017-09-30,175857217.51000005
2017-10-01,158468214.8
2017-10-02,183460954.75
2017-10-03,187213034.72
2017-10-04,184934495.45999998
2017-10-05,183926296.97
2017-10-06,184068287.88000003
2017-10-07,178739052.90999997
2017-10-08,163888254.75999996
2017-10-09,187153634.20999998
2017-10-10,190105853.83
2017-10-11,189324804.37999997
2017-10-12,192343388.85
2017-10-13,191650443.59000006
2017-10-14,181714664.95
2017-10-15,162472659.91
2017-10-16,168800272.39000002
2017-10-17,195488000.42999998
2017-10-18,198144942.7
2017-10-19,196033406.64000002
2017-10-20,193625478.34000003
2017-10-21,186319539.21999997
2017-10-22,164347683.18000004
2017-10-23,186608629.23999998
2017-10-24,186824032.39999998
2017-10-25,185868962.81
2017-10-26,187312179.37
2017-10-27,186620612.58
2017-10-28,175136853.32
2017-10-29,154742204.41
2017-10-30,179313995.35999995
2017-10-31,183451957.29
2017-11-01,187082804.30000004
2017-11-02,190463443.79999998
2017-11-03,190531630.07
2017-11-04,179547829.45999998
2017-11-05,159736125.85000002
2017-11-06,162509668.69000003
2017-11-07,187816898.04999998
2017-11-08,189543604.56
2017-11-09,189694289.74
2017-11-10,189493453.69
2017-11-11,179966871.57000002
2017-11-12,161763435.66999996
2017-11-13,166737985.77
2017-11-14,186158920.36999997
2017-11-15,185713680.16
2017-11-16,188461499.86999997
2017-11-17,188139639.39000002
2017-11-18,176501821.09
2017-11-19,159917354.48
2017-11-20,185649814.0
2017-11-21,189731604.25999996
2017-11-22,191197093.67999998
2017-11-23,192136487.07999998
2017-11-24,191048522.74
2017-11-25,181155378.84000003
2017-11-26,164336965.77
2017-11-27,192201283.68999997
2017-11-28,194411376.98
2017-11-29,195326179.77
2017-11-30,195137596.22
2017-12-01,191369598.56000003
2017-12-02,181498142.66
2017-12-03,165173115.19999996
2017-12-04,190225873.40000007
2017-12-05,194052802.01
2017-12-06,194574333.94
2017-12-07,192555304.56999996
2017-12-08,170587923.36
2017-12-09,177104108.92
2017-12-10,164731333.56000003
2017-12-11,188215335.52000004
2017-12-12,189481348.98999998
2017-12-13,187137336.73000002
2017-12-14,190672735.98999998
2017-12-15,190981438.0499999
2017-12-16,180823538.7
2017-12-17,164928268.93
2017-12-18,189432966.26999995
2017-12-19,194423173.79000002
2017-12-20,192491411.40999997
2017-12-21,193945668.24
2017-12-22,190559181.22
2017-12-23,177964675.67000002
2017-12-24,160092458.82999998
2017-12-25,146940286.79
2017-12-26,176846959.58999997
2017-12-27,180956561.88
2017-12-28,181182478.19
2017-12-29,177374765.03999996
2017-12-30,165700234.15000007
2017-12-31,152330227.95000002
2018-01-01,137865786.91
2018-01-02,161086624.00999996
2018-01-03,171520058.27
2018-01-04,175399037.23
2018-01-05,177812184.53999996
2018-01-06,170739750.17
2018-01-07,155797431.4
2018-01-08,159282604.56000003
2018-01-09,179408274.66
2018-01-10,181479485.65
2018-01-11,185032891.95999995
2018-01-12,185851046.25000003
2018-01-13,176126966.95999998
2018-01-14,161574351.72
2018-01-15,184651909.29999998
2018-01-16,186559954.90999997
2018-01-17,186722013.03
2018-01-18,186482417.8
2018-01-19,187435839.40999997
2018-01-20,179862599.08
2018-01-21,163055619.92999995
2018-01-22,188489465.43000004
2018-01-23,189903527.61999997
2018-01-24,190403501.56999996
2018-01-25,192303080.51
2018-01-26,192253093.40999997
2018-01-27,182672543.00999996
2018-01-28,164930674.34999996
2018-01-29,190616357.46000004
2018-01-30,193970518.19000006
2018-01-31,194087068.01
2018-02-01,189955819.39000002
2018-02-02,191405887.53
2018-02-03,180814909.3
2018-02-04,163763505.74
2018-02-05,186647537.68999997
2018-02-06,189823206.28
2018-02-07,191062821.27999997
2018-02-08,192448494.79
2018-02-09,192124700.37
2018-02-10,181485459.82000002
2018-02-11,163834678.49
2018-02-12,185835613.35
2018-02-13,186298300.70000002
2018-02-14,188653677.42000002
2018-02-15,188809997.75
2018-02-16,191054894.14999998
2018-02-17,181837458.03999996
2018-02-18,163125757.39
2018-02-19,187706550.47000003
2018-02-20,186707309.50000003
2018-02-21,190475177.69000003
2018-02-22,189049106.98000002
2018-02-23,188159471.07999998
2018-02-24,178357625.29000002
2018-02-25,160734417.34
