precio_bolsa,demanda,disp_dec_hidraulica,disp_dec_no_termica,disp_dec_termica,disponibilidad_declarada,gen_hidraulica,gen_no_termica,gen_termica,generacion,aportes_energia,precio_oferta,vol_util,indice_ONI,vertimientos
101.8356733333333,134518313.37,421300.0,104000.0,105611.60714285714,229316.17647058825,111872668.36,4019660.0,21549612.19,137441940.55,156293500.0,276.10714285714283,12965820415.8,0.0,0.0
87.35485000000001,142682386.54999995,421012.5,104000.0,106781.25,229845.58823529413,123463108.2,4060206.71,18790669.89,146313984.8,147981400.0,272.2355102040816,12960866826.5,0.0,0.0
89.46393333333337,168830441.11999995,429410.4166666667,104000.0,109071.42857142857,234396.24183006535,145609467.48,3765734.73,22968931.12,172344133.33,122012300.0,277.45446938775507,12916806955.0,0.0,0.0
87.59518333333331,170632607.32999998,420106.25,104000.0,108000.0,230159.3137254902,138888019.95,4623705.92,30518263.44,174029989.31,117720200.0,287.7282857142857,12877713420.0,0.0,0.0
87.65832999999999,166598885.71,411397.9166666666,104000.0,108535.71428571428,227038.39869281047,131538851.86,4120436.55,33950296.69,169609585.10000002,163490800.0,283.84155102040813,12887727905.1,0.0,18484.32
83.64076,170554839.29999998,425741.6666666667,104000.0,109071.42857142857,232957.5163398693,137027902.33,4059601.39,32058948.96,173146452.68,108840000.0,276.9711632653061,12846021613.3,0.0,3696.95222
76.45441333333336,160780860.41999996,434400.0,104000.0,109071.42857142857,236352.9411764706,130377469.45,4161575.4,28674962.5,163214007.35,97607000.0,276.03934693877545,12799111541.1,0.0,0.0
70.71698999999997,138750832.85999998,440212.5,104000.0,108203.86904761904,238156.045751634,109754307.77,4074041.52,26772282.95,140600632.24,98978100.0,291.49775510204074,12770242258.5,0.0,0.0
78.77819000000004,161843838.72,431422.9166666667,104000.0,109071.42857142857,235185.45751633987,130545621.6,3816793.89,30431938.02,164794353.51,120920700.0,276.6199183673469,12746184534.9,0.0,0.0
74.13153500000001,164529176.66,439262.5,104000.0,109071.42857142857,238259.8039215686,133636753.52,3656833.45,29804742.24,167098329.21,141042000.0,277.45891836734694,12729804897.0,0.0,0.0
88.95785166666668,165249295.89,425387.5,104000.0,108964.28571428572,232759.8039215686,136311642.78,2775393.05,28632321.57,167719357.4,157888500.0,278.45483673469386,12737042467.9,0.0,0.0
98.55226666666668,167276192.93999997,423762.5,104000.0,109071.42857142857,232181.3725490196,134674423.42,2759218.48,32037923.7,169471565.6,164857000.0,279.6344489795918,12748292093.2,0.0,0.0
100.13897333333335,165668641.50000003,431110.4166666667,104000.0,105642.85714285714,233180.5555555556,135314617.06,2768584.46,30077464.160000004,168160665.68,137958100.0,280.8519183673469,12736621513.8,0.0,0.0
81.42111666666663,153720681.60999998,437725.0,104000.0,107964.28571428572,237049.01960784316,125371663.33,2725919.77,28250524.68,156348107.78,191842900.0,279.06130612244897,12794926014.4,0.0,0.0
77.93726999999996,134943785.65,435637.5,104000.0,106525.29761904762,235440.3594771242,107832346.95,2056529.62,27170944.14,137059820.71,225362000.0,272.7917959183673,12896292371.9,0.2,0.0
77.88952666666668,141253337.84000003,439950.0,104000.0,107321.42857142857,237568.6274509804,110765945.1,2217170.77,30223833.89,143206949.76,150618200.0,272.314387755102,12924877669.7,0.2,0.0
82.1550166666667,163080559.46,434804.1666666667,104000.0,109071.42857142857,236511.43790849677,136474951.07,1701165.36,29209422.64,167385539.07,162165600.0,276.041693877551,12930356545.9,0.2,0.0
70.74661666666667,165330149.32,418216.6666666666,104000.0,110575.89285714286,230832.5163398693,132851846.49,2135223.94,34186598.29,169173668.72,171056100.0,275.32020408163265,12958346378.5,0.2,0.0
77.55808500000003,168169515.40999997,412908.3333333333,104000.0,111571.42857142857,229297.385620915,136051655.18,2276434.48,32632827.16,170960916.82,164933800.0,277.30181632653057,12978062283.4,0.2,0.0
77.60328666666665,168138587.93000004,417450.0,104000.0,117281.25,234213.23529411765,133701946.34,2306608.18,35158994.95,171167549.47,185875600.0,281.44142857142856,13021449889.5,0.2,0.0
66.40262000000001,159529062.16,417600.0,104000.0,118035.71428571428,234686.27450980392,130389672.23,2359721.61,29639157.61,162388551.45,157701900.0,280.44881632653056,13037894017.3,0.2,0.0
55.51215666666668,142232696.04999998,417600.0,104000.0,115459.82142857143,233272.0588235294,112397967.61,2333797.97,30203753.19,144935518.77,117847100.0,274.0112244897959,13034815696.7,0.2,0.0
65.35144833333332,170152083.58,411441.6666666666,104000.0,119857.14285714286,233271.24183006535,138976318.73,2892368.91,30908880.39,172777568.03,115895400.0,270.44732653061226,12994880986.1,0.2,0.0
72.1538366666667,171443594.97,405362.5,104000.0,117281.25,229473.0392156863,135476250.5,2662862.83,37266638.43,175405751.76000002,142991200.0,271.6836530612245,12990495686.8,0.2,0.0
74.62624666666669,170606686.02,409206.25,104000.0,119857.14285714286,232394.6078431373,136690293.26,2388028.49,34169394.99,173247716.74,171130300.0,270.9305918367347,13014967414.8,0.2,0.0
70.19850666666665,169351432.67999998,403293.75,104000.0,117263.39285714286,228651.9607843137,138670230.09,2680242.97,30714489.630000003,172064962.69,206509200.0,272.5571632653061,13075745772.8,0.2,0.0
67.74889666666665,167072568.14999998,419579.1666666667,104000.0,119852.67857142857,236459.96732026144,136640569.14000002,3438669.29,30045757.02,170124995.45,159275100.0,272.9289183673469,13084062344.3,0.2,0.0
58.22589999999999,155353935.52999997,421350.0,104000.0,117102.67857142857,235644.6078431373,127938210.16,3346778.6,26748641.22,158033629.98,203663200.0,272.0740408163265,13126422586.7,0.2,0.0
55.14905666666667,139608793.39,418112.5,104000.0,115525.29761904762,233508.9869281046,114319567.66,3298913.2800000003,24030545.540000003,141649026.48,273469600.0,272.2281428571428,13233971724.8,0.2,8757794.13333
63.7551,164547345.44,421250.0,104000.0,117566.96428571428,235860.29411764705,137737181.55,2915385.79,27090162.9,167742730.24,172327200.0,272.2093469387755,13205966362.0,0.2,22960025.6
66.22255000000001,169755479.78,418441.6666666667,104000.0,115995.53571428572,233896.24183006535,140910283.73,2997622.59,29076057.0,172983963.32,136939300.0,272.3959183673469,13168521022.6,0.2,0.0
85.82748000000002,167138727.53000003,414770.8333333334,104000.0,115424.10714285714,232142.97385620917,135885043.02,3038538.92,31653320.73,170576902.67000002,144287800.0,282.43016326530613,13147905739.9,0.2,0.0
87.86773666666666,168875529.25999996,407408.3333333333,104000.0,115995.53571428572,229569.44444444444,141442140.83,3014728.08,27614439.51,172071308.42000002,162168200.0,276.34797959183675,13133849962.6,0.2,6293250.0
73.62910999999998,150684421.92999998,421550.0,104000.0,114174.10714285714,234115.19607843136,126529044.47,3503520.81,23917317.09,153949882.37,133453500.0,291.3574081632653,13105802173.5,0.2,20802687.5
59.83888166666668,154643887.26999998,422300.0,104000.0,114441.96428571428,234556.3725490196,128278609.84,3728860.61,25707022.88,157714493.32999998,110247300.0,271.8637551020408,13069076208.5,0.2,0.0
46.07753999999998,141238500.38,422300.0,104000.0,115781.25,235291.66666666663,113742001.93,3345873.8,26523459.65,143611335.38,137048700.0,271.4162857142857,13075452313.8,0.2,0.0
63.50837333333334,167139887.98,418866.6666666667,104000.0,118424.10714285714,235396.24183006535,138938769.05,3728185.15,27423654.39,170090608.59,200737100.0,286.51942857142853,13110375607.8,0.2,7928428.5
65.87403333333334,168638415.64000005,407150.0,104000.0,124196.42857142857,233970.58823529413,138287332.03,2698686.56,30829473.31,171815491.9,221837800.0,286.2372244897959,13111338031.2,0.2,62445941.14444
77.72291999999999,171514982.12000003,407650.0,104000.0,122266.36904761904,233107.0261437909,146922249.01999998,3332063.11,24514771.53,174769083.66,163263500.0,283.9138775510204,13077489633.2,0.2,23204798.4
101.33511833333333,173425191.44,400943.75,104000.0,122052.08333333334,230359.47712418303,147907275.05,3718024.12,24687931.92,176313231.09,221985700.0,286.6465918367347,13072643509.6,0.2,52180123.01111
126.95792999999996,173210519.93,402716.6666666666,104000.0,122174.10714285714,231121.7320261438,145891396.49,4124579.21,25807571.04,175823546.74,218549600.0,289.76520408163265,13041221267.0,0.2,65649502.4
114.27728333333332,161659906.34,419850.0,104000.0,122709.82142857143,238134.8039215686,136927640.34,3152139.7800000003,24681150.51,164760930.63,259354800.0,286.7929387755102,13074401675.7,0.2,57000052.24444
115.71093999999997,144960451.63,420000.0,104000.0,117687.5,235436.27450980392,122183982.88,2787605.95,23177412.41,148149001.24,226648500.0,302.1410204081633,13063864284.2,0.2,80343990.2
135.71614,166213144.73000002,412016.6666666666,104000.0,120913.69047619047,234076.7973856209,132424022.59,3088225.67,34124812.16,169637060.42,360709900.0,301.99144897959184,13152749161.9,0.2,108778609.94444
120.92432000000004,168041943.54,400450.0,104000.0,124520.83333333334,231521.24183006535,138790336.53,2933070.67,29268447.17,170991854.37,256313200.0,289.7502857142857,13104064373.6,0.2,136719009.95555
147.9775266666667,167428386.46,389583.3333333334,104000.0,117629.46428571428,223476.30718954248,136045576.16,3354195.61,30543636.270000003,169943408.04,256830300.0,294.6839387755102,13076942311.9,0.4,108242130.45555
138.33994833333335,169598902.6,399270.8333333333,104000.0,117446.42857142857,227174.8366013072,138243043.38,3589561.21,30940185.63,172772790.22,194137700.0,276.6325714285714,13070483881.5,0.4,15086982.4
128.08504333333337,170070060.57999998,389516.6666666666,104000.0,115915.17857142857,222508.9869281046,144214249.54,6009181.76,23460473.13,173683904.43,155118900.0,301.12842857142857,13042113682.4,0.4,0.0
140.74525333333335,160475275.2,401700.0,104000.0,114303.57142857143,226401.9607843137,135950611.8,3822419.21,24205553.62,163978584.63,183108600.0,300.85140816326526,13063759537.0,0.4,0.0
119.86088000000002,140857867.31,401100.0,104000.0,114302.08333333334,226165.84967320264,118737788.86,3950528.76,20998084.42,143686402.04,185969200.0,298.3938367346939,13084482212.7,0.4,29071102.38888
134.96435000000005,163419809.88000005,401250.0,104000.0,113641.36904761904,225861.9281045752,139423542.31,4163065.77,23148465.83,166735073.91,163052300.0,280.5020204081633,13065720568.2,0.4,22113781.25
118.69617666666666,150192449.01000002,400300.0,104000.0,116409.2261904762,227008.9869281046,118937529.28,4008492.63,30548188.41,153494210.32,131157200.0,279.0092040816327,13061118583.6,0.4,0.0
131.78482666666662,170646449.88,406343.75,104000.0,109114.58333333334,225374.18300653595,143392620.24,3572938.28,27244230.92,174209789.44,173131200.0,274.50269387755105,13059897735.8,0.4,23861906.25
135.04640999999995,170287790.51,380425.0,104000.0,107590.7738095238,214373.36601307188,132732318.95,5154031.12,35485876.08,173372226.15,183343500.0,278.17357142857145,13038169051.9,0.4,39507625.0
146.3027466666666,171096032.32000002,372150.0,104000.0,112769.34523809524,213971.4052287581,129322400.11,5563795.47,39592552.53,174478748.10999998,161412500.0,277.322612244898,12991703880.7,0.4,41955000.0
147.67850333333337,160374884.26000002,372100.0,104000.0,113145.83333333334,214158.49673202616,128990883.2,4076076.18,31137321.42,164204280.8,143134600.0,275.99075510204085,12965307054.4,0.4,13285750.0
143.23147000000003,142477197.57999998,373600.0,104000.0,110369.04761904762,213222.22222222225,114698082.13,4078364.83,27370406.82,146146853.78,135227100.0,289.97255102040816,12970530311.2,0.4,0.0
172.62144666666666,166153907.71,368970.8333333333,104000.0,112458.33333333334,212553.92156862744,132077524.46,3615297.65,34066632.3,169759454.41,185946800.0,295.62575510204084,12988542390.9,0.4,0.0
169.00294499999993,165260500.28000003,370050.0,104000.0,106763.39285714286,209850.49019607843,126777624.97,3459241.17,38496467.84,168733333.98,186905800.0,297.9494285714286,13012918070.1,0.4,0.0
154.94301499999992,168403297.07,371850.0,104000.0,104584.82142857143,209360.29411764705,122917957.56,3581743.5300000003,45036397.21,171536098.3,194965900.0,288.7375510204082,13049468799.2,0.4,0.0
155.59141333333338,170399489.14000002,369333.3333333334,104000.0,110013.39285714286,211353.75816993465,125090518.58,3890798.59,44758847.14,173740164.31,141063700.0,306.93575510204084,13032702671.8,0.4,0.0
140.99741000000003,168062174.91,369266.6666666666,104000.0,110888.39285714286,211808.00653594773,125325971.23,3864663.88,42651498.52,171842133.63,239951400.0,297.04544897959187,13096891641.9,0.4,0.0
133.3775933333333,157145782.01,369266.6666666666,104000.0,112578.86904761904,212736.1111111111,117617666.53,5013976.58,37771084.81,160402727.92,175520200.0,269.89428571428573,13112060118.4,0.4,0.0
120.98565666666669,141050214.0,400987.5,104000.0,116046.13095238096,227079.24836601305,103472655.73,4661377.29,36087927.1,144221960.12,185039600.0,267.77987755102043,13162869473.7,0.4,0.0
119.91345833333328,142508282.10999998,396620.8333333334,104000.0,113340.7738095238,223881.53594771243,105906022.17,4003814.3,35533400.02,145443236.49,222618500.0,266.8165714285714,13256329129.4,0.4,0.0
129.09134999999995,167882363.16,400377.0833333334,104000.0,113558.03571428572,225473.8562091503,127296995.28,3792142.7,39798408.1,170887546.07999998,139657200.0,263.8285714285714,13252397276.1,0.4,0.0
126.73192999999996,169843099.85000005,404520.8333333334,104000.0,116171.13095238096,228533.49673202616,128279462.94,4237942.640000001,40116812.09,172634217.67000002,150480900.0,256.8978571428571,13257604420.5,0.4,0.0
127.09498999999998,168892144.41,412589.5833333334,104000.0,119703.86904761904,233637.2549019608,135536728.31,3915648.86,32251935.01,171704312.18,212065700.0,267.0007959183674,13312859007.3,0.4,0.0
130.1194366666667,168556244.62,395368.75,104000.0,118096.7261904762,226001.6339869281,140025956.5,3991494.62,27609268.74,171626719.85999998,153040900.0,270.5905918367347,13307782917.2,0.4,0.0
128.74538666666672,158717817.02,402050.0,104000.0,119703.86904761904,229504.08496732023,134630220.12,4310490.8,22883725.25,161824436.17,161077700.0,271.266693877551,13298066258.6,0.4,0.0
131.4037966666667,142489497.32999998,402650.0,104000.0,110238.09523809524,224542.4836601307,119572545.11,4093634.13,21265917.48,144932096.72,277058700.0,376.5880612244898,13424490871.2,0.4,0.0
154.16253333333336,167764735.59000003,396725.0,104000.0,112273.80952380953,223336.60130718956,139066856.9,4205014.51,27068332.59,170340204.0,170212900.0,285.967,13423930002.3,0.4,0.0
150.1327333333333,170689948.06000003,388635.4166666666,104000.0,108988.09523809524,218360.29411764705,140150499.04,4070843.96,29687003.02,173908346.02,137313400.0,269.63208163265307,13378461486.9,0.4,672070.88
147.32523333333327,173517910.65999997,384722.9166666666,104000.0,108238.09523809524,216414.2156862745,140269931.87,4182244.57,32074946.64,176527123.08,192033100.0,286.7071020408163,13346340518.3,0.4,38060421.58721
148.2540566666667,171916545.13000005,378677.0833333334,104000.0,105662.20238095238,212629.08496732023,126360387.91,4185666.22,43989183.53,174535237.66,158847200.0,293.94975510204085,13292465650.0,0.4,62734831.12277
174.9207066666667,170704506.42,391687.5,104000.0,113416.66666666666,221988.5620915033,127158931.91,4185528.75,42349079.13,173693539.79,146297000.0,293.6338775510204,13266158225.3,0.4,14442376.255
140.70626999999993,159473459.87000003,393604.1666666666,104000.0,113047.61904761904,222537.5816993464,119998217.74,6434878.07,36021061.43,162454157.24,136246900.0,295.3518571428572,13239410525.4,0.4,3347736.68888
129.00687333333337,142915994.97999996,405766.6666666666,104000.0,111059.5238095238,226215.6862745098,116021023.06,5486282.02,23781347.06,145288652.14,109425200.0,300.1621632653061,13214248580.8,0.4,0.0
133.31804833333334,167890800.34,407743.75,52333.333333333336,106485.11904761904,221440.3594771242,133673664.39,6300982.47,30644172.35,170618819.21,146170200.0,313.3733265306123,13186746034.8,0.4,0.0
138.64859499999994,170061359.55999997,401677.0833333334,104000.0,106485.11904761904,222100.49019607843,132222397.67,8062528.57,32038811.33,172323737.57,126105500.0,310.5329183673469,13150123307.7,0.4,0.0
141.39918666666674,170075088.65000004,387985.4166666666,0.0,104166.66666666666,209340.6862745098,135012690.62,4945929.89,32978124.47,172936744.98000002,151042800.0,310.53944897959184,13139042098.4,0.4,0.0
163.02050000000006,170818711.33,391381.25,51333.333333333336,104166.66666666666,213691.99346405227,137345036.76999998,3857671.34,32533523.56,173736231.67,121496500.0,315.011693877551,13110087462.8,0.4,0.0
153.51756666666674,174962991.12,406295.8333333333,104000.0,101613.09523809524,221236.9281045752,141499165.28,4056564.83,32133413.8,177689143.91,101914400.0,313.36918367346937,13050250469.3,0.4,0.0
157.13419333333331,164843755.79000002,408695.8333333334,104000.0,109505.95238095238,226511.43790849677,124532153.38,3361483.31,39866408.87,167760045.56,113574000.0,316.49295918367346,13018392675.7,0.4,0.0
152.65679999999998,147198426.73,410195.8333333333,104000.0,109791.66666666666,227256.53594771243,113301682.48,5253508.890000001,31020802.42,149575993.79,119575900.0,317.3456326530612,13002143792.7,0.4,0.0
156.5624633333334,174057777.21,402035.4166666666,104000.0,107934.5238095238,223036.76470588235,138522797.3,3881822.51,35017044.76,177421664.57,133600700.0,315.3598367346939,12974565575.2,0.4,129961.92
167.15366333333333,176360589.18,393858.3333333334,104000.0,109970.23809523808,220947.71241830065,132807139.26,4135167.62,42484867.72,179427174.6,134232000.0,319.1835510204082,12951321406.0,0.4,763002.24
159.86640000000003,175621991.87,396252.0833333333,104000.0,109845.23809523808,221817.81045751637,131935254.84,4163469.1,42456927.91,178555651.85,117321600.0,336.503918367347,12911527016.5,0.4,1118206.08
163.79215666666676,176742415.58000004,400127.0833333334,104000.0,108595.23809523808,222651.1437908497,133830084.3,4104914.25,42206582.66,180141581.21,122150400.0,320.9076530612245,12885123237.1,0.4,1165083.84
175.8733750000001,177070481.09000003,409022.9166666666,104000.0,110738.09523809524,227316.17647058825,134493563.44,4064910.63,41900186.23,180458660.3,103228200.0,318.5522448979592,12832833945.9,0.4,878634.22444
158.59400166666666,168118867.72,406412.5,104000.0,110735.11904761904,226290.84967320264,123795278.23,4087160.89,43557649.83,171440088.95,112082900.0,311.7831836734694,12794608711.9,0.4,1231398.72
169.59265666666673,148977762.93,408720.8333333333,104000.0,111592.26190476192,227666.66666666663,111354596.2,2900823.46,37523171.83,151778591.49,94164800.0,318.4008163265306,12760448557.1,0.4,1719613.44
193.42635,173399995.25,405200.0,104000.0,108708.33333333334,224702.614379085,125290627.59,3492155.59,47747248.15,176530031.33,106934300.0,310.7864693877551,12715051524.4,0.4,1915128.0
214.99112,178089343.07,397285.4166666666,104000.0,109462.79761904762,222013.07189542483,125652158.28,3478784.23,52123221.23,181254163.74,115414600.0,312.59018367346937,12687009328.9,0.4,2053017.12777
195.55566333333323,178626276.96,393912.5,104000.0,103215.7738095238,217260.62091503263,127107557.86,3618918.38,51398971.39,182125447.63,109204300.0,310.9729591836735,12642067600.0,0.4,3367233.13555
196.0377333333333,180700958.34,396000.0,104000.0,109046.13095238096,221280.22875816992,128528453.06,3203717.63,52408138.06,184140308.75,109513900.0,321.5547551020408,12611001724.1,0.4,3207887.04
218.48224,179379655.18,401366.6666666666,104000.0,110433.03571428572,224146.24183006535,125040921.28,3509955.5700000003,54308943.42,182859820.27,116898800.0,333.0578163265306,12584870355.2,0.4,3475814.4
191.8781383333333,165767700.35999998,397266.6666666667,104000.0,110311.01190476192,222471.4052287581,107829451.56,4784305.77,55722694.49,168336451.82,136321000.0,359.055612244898,12594004191.2,0.4,2877074.88
194.54037666666665,150802738.27,385025.0,104000.0,109691.96428571428,217330.8823529412,91652534.81,3542211.3,58041918.34,153236664.45,97782700.0,374.5872448979592,12578904684.0,0.4,1706655.36
220.33074,172307982.88,407275.0,104000.0,109049.10714285714,225703.431372549,115806029.63,3033151.01,56338813.34,175177993.98,90092200.0,367.55075510204085,12545736977.5,0.4,1481794.56
224.0229066666666,172849239.62,414037.5,104000.0,108989.58333333334,228322.71241830065,121840976.87,2668657.92,51761123.23,176270758.02,94250900.0,367.0758163265306,12502670215.1,0.4,1938071.51222
230.27681666666672,174946817.32,407466.6666666666,104000.0,108269.34523809524,225350.49019607843,121998734.14,2632465.89,53304490.61,177935690.64000002,79096500.0,334.6181224489796,12441678886.3,0.4,2042574.70444
216.51507666666663,175627868.76999998,404089.5833333333,104000.0,109723.21428571428,224824.34640522877,127239215.87,2281148.08,48587821.34,178108185.29,87595100.0,328.8520204081633,12390234842.9,0.4,1913984.64
256.9936,176248052.42000002,393795.8333333333,104000.0,109723.21428571428,220787.5816993464,124223757.04,2331399.02,52197011.39,178752167.45,75189800.0,378.8196734693878,12333046377.8,0.4,1699795.2
242.7664633333334,167084569.70000002,402022.9166666666,104000.0,111013.39285714286,224722.22222222225,110574247.93,2561341.7,56097645.71,169233235.34,85749100.0,387.46626530612247,12299109525.8,0.4,1870727.52
244.67523000000003,148005251.82000002,417108.3333333333,104000.0,106153.2738095238,227969.77124183008,90028161.54,2702908.79,57501369.17,150232439.5,94726200.0,397.6677959183674,12295598779.9,0.4,2360657.28
259.9230416666666,171824859.67000002,407527.0833333333,104000.0,95688.98809523808,218467.3202614379,119060192.76,2657734.15,53004095.4,174722022.31,90150600.0,387.0857142857143,12248642921.2,0.3,2821393.42444
264.6849633333334,174097677.56000003,398970.8333333333,104000.0,97693.45238095238,216212.4183006536,119561133.71,3355561.55,53558269.2,176474964.46,115976500.0,388.68081632653065,12225280156.2,0.3,4172501.76
256.39552,175368239.17999998,395625.0,104000.0,96498.51190476192,214244.28104575165,127032935.07,3517303.21,47653138.82,178203377.1,85608100.0,332.6916734693877,12168425275.6,0.3,4294841.28
247.32160666666664,176555363.58,399372.9166666666,104000.0,97050.59523809524,216017.1568627451,125727784.36,3403488.24,50411822.95,179543095.55,124853400.0,356.9161632653061,12142085063.5,0.3,3356180.65555
254.41256833333344,171201809.52,397458.3333333334,104000.0,95053.57142857143,214169.93464052287,118053478.79,3251345.65,52628185.8,173933010.24,128563800.0,362.6216326530612,12132858493.4,0.3,3974662.54444
238.12994666666663,157545730.15,399550.0,104000.0,95625.0,215303.92156862744,100817471.49,3283724.25,55509275.2,159610470.94,142871700.0,368.1162857142857,12163791922.7,0.3,1367687.49666
224.90051166666677,140148503.53,411460.4166666666,104000.0,92919.64285714286,218489.3790849673,86290122.57,3676814.29,52196653.66,142163590.52,158978800.0,367.42310204081633,12223441658.1,0.3,879396.46444
234.7859766666668,163587327.75000003,409475.0,104000.0,95008.92857142857,218857.8431372549,107370887.28,4355969.17,54296383.71,166023240.16,115410700.0,369.0722653061224,12207723375.2,0.3,1478364.48
192.52094000000008,169507205.47000003,394247.9166666666,104000.0,93697.91666666666,212166.66666666663,115044159.86,3537698.22,53216510.22,171798368.3,93993900.0,367.780693877551,12174719404.0,0.3,696191.99222
190.5664583333333,170129047.60999998,386837.5,104000.0,91296.13095238096,207941.99346405227,122199262.66,3606196.08,46763480.69,172568939.43,97783600.0,355.9721020408164,12141774247.7,0.3,141395.52
210.60650666666663,172663991.91,387981.25,104000.0,94617.55952380953,210214.0522875817,123952268.18,3597707.39,47563395.98,175113371.55,81495300.0,358.9035918367347,12070417948.8,0.3,1389944.64
200.9459833333333,169722002.64999998,396433.3333333333,104000.0,94903.2738095238,213685.45751633987,122586969.49,3608663.73,46667533.16,172863166.38,105146600.0,364.40779591836736,12039364067.6,0.3,2512762.09555
201.9931683333333,158639067.35,392064.5833333333,104000.0,91702.38095238096,210214.86928104577,113720549.75,4255210.98,43378539.16,161354299.89,154980600.0,377.073775510204,12061037686.4,0.3,2569129.92
205.17101,138135683.45000002,398654.1666666667,104000.0,84541.66666666666,208867.64705882352,93296516.82,3951598.71,43455318.41,140703433.94,137712800.0,373.284081632653,12081002778.0,0.3,2759689.92
207.75046666666665,141621465.76000002,399014.5833333333,104000.0,81849.70238095238,207531.045751634,99808613.84,3914315.31,40538882.79,144261811.94,159414300.0,373.1381836734694,12104350922.5,0.3,2479985.77555
216.46334333333328,164280803.89000002,407206.25,104000.0,91184.5238095238,215868.4640522876,118676087.55,3858047.73,44245376.0,166779511.28,173724500.0,357.27873469387754,12142210502.3,0.3,774131.03222
215.9550766666667,164120964.33,402950.0,104000.0,89354.16666666666,213194.44444444444,118061566.66,3586742.17,44819718.18,166468027.01,148186400.0,349.21453061224486,12143429119.0,0.3,176420.62444
198.68625333333333,164869521.73000002,400616.6666666666,104000.0,95568.45238095238,215691.17647058825,115797104.94,3345017.13,48204607.370000005,167346729.44,232560200.0,359.59114285714287,12226428701.2,0.3,108619.2
192.38612666666668,163269784.26000002,410870.8333333333,104000.0,98572.91666666666,221361.9281045752,110014533.23,3635610.89,51655542.26,165305686.38,199561100.0,360.4462040816327,12286342883.4,0.3,0.0
180.7264533333334,156678645.98999998,414127.0833333334,104000.0,97751.48809523808,222187.90849673204,116717642.31,3593034.98,38802592.22,159113269.51,232783700.0,362.73518367346935,12355128738.7,0.3,8765.76
186.09773333333337,139944474.09000003,415302.0833333334,104000.0,98322.91666666666,222962.4183006536,103573037.87,3912622.63,34438564.4,141924224.9,220926500.0,358.5582448979592,12446960523.7,0.3,0.0
164.5317516666667,163570587.31,406485.4166666666,104000.0,89897.32142857143,214879.08496732023,127610771.99,4529549.25,33883234.8,166023556.04,211700200.0,350.7217142857143,12511201939.9,0.3,0.0
160.0639400000001,165514034.35000005,399904.1666666666,104000.0,93397.32142857143,214219.77124183008,125028194.25,3815371.3,38976930.43,167820495.98,146427200.0,344.6477142857143,12511725777.1,0.3,260686.08
162.69974000000005,165885468.26000002,391900.0,104000.0,92842.26190476192,210776.1437908497,130839572.99,3841710.67,34075686.96,168756970.62,165870400.0,351.5655510204082,12516387029.4,0.3,2364468.48
145.78572000000003,168576952.2,391891.6666666666,104000.0,92915.17857142857,210812.90849673204,132487091.04,3824725.6,34958294.89,171270111.53,221560200.0,352.69981632653065,12573432050.9,0.3,3493307.54333
146.05639999999997,169290635.77,405800.0,104000.0,93665.17857142857,216678.92156862744,141128197.65,3898168.4,27074757.17,172101123.22,138948000.0,350.6265102040816,12550943097.0,0.3,3024301.44777
134.17599333333325,161685926.09,387443.75,104000.0,99068.45238095238,212446.89542483655,130776495.01,3844081.03,29637553.66,164258129.70000002,125526600.0,350.0472857142857,12517279517.3,0.3,3095075.52
137.9755133333334,145098197.54000002,405791.6666666666,104000.0,105330.35714285714,223080.06535947716,117321989.75,3856814.71,26376785.720000003,147555590.18,104965100.0,365.8110204081632,12479888105.0,0.3,3002082.24
161.66716,169100301.46,403906.25,104000.0,99904.76190476192,219361.9281045752,134191009.42,3728370.88,33810400.56,171729780.85999998,118771600.0,371.2293673469387,12443746352.3,0.3,3286016.64
170.25381333333323,169035617.27,396420.8333333334,104000.0,99904.76190476192,216426.4705882353,132276895.02,3891843.3,35709620.58,171878358.9,158182700.0,359.1602448979592,12455255217.1,0.3,3155292.48
174.48431000000002,168272514.68,393858.3333333333,104000.0,99904.76190476192,215421.568627451,127843677.52,3873966.51,39351876.7,171069520.73,154843800.0,368.53530612244896,12452465851.3,0.3,2307681.6
184.42981333333336,170550707.25999996,395962.5,104000.0,106119.04761904762,219658.49673202616,133804894.95,3858291.48,35730128.22,173393314.65,182468900.0,369.81183673469394,12469811554.2,0.1,2436004.79222
182.9431166666666,172989447.25000003,402741.6666666666,104000.0,105433.03571428572,221940.3594771242,132276140.35,3815291.75,39600280.47,175691712.57,113942800.0,367.8051632653061,12431542519.1,0.1,1844392.30444
174.8805266666666,162412646.42,414450.0,51666.66666666666,112421.13095238096,227290.03267973856,121387170.18,3871739.45,39847915.12,165106824.75,128560600.0,365.2661224489796,12405337638.9,0.1,1913603.52
194.47416833333335,143277439.40999997,420433.3333333333,51666.66666666666,107441.96428571428,226902.77777777772,105184981.25,3842333.89,36769721.14,145797036.28,113254600.0,382.625224489796,12389075153.3,0.1,2773791.36
174.14784333333338,148242760.87000003,413597.9166666666,51666.66666666666,114580.35714285714,228141.33986928104,110208328.21,3732879.99,36348417.07,150289625.27,144757200.0,384.7030816326531,12410950504.9,0.1,1857655.19222
180.8689283333334,170349847.02000004,404816.6666666667,0.0,111318.45238095238,219867.64705882352,127916906.17,3268154.14,41899845.27,173084905.58,113118100.0,362.0850204081633,12372623929.6,0.1,1944474.24
