fecha,disp_real_hidraulica,disp_real,disp_real_termica,disponibilidad_real
2015-04-25,402442.8772296544,154500.0,138241.9871794872,258028.97731271997
2015-04-26,388352.85914158303,154500.0,138584.50801282053,251849.27389391654
2015-04-27,399704.8476867336,154500.0,141645.35096153847,258529.22787833083
2015-04-28,383830.8908902692,154500.0,147331.33333333334,256407.87647619046
2015-04-29,390501.0833333333,154500.0,143289.0909090909,257455.0437878788
2015-04-30,394615.0615942029,154500.0,142172.11538461538,256502.38071895423
2015-05-01,387178.4710144928,154500.0,141668.95993589744,252892.1135620915
2015-05-02,392195.5128205128,154500.0,142981.01058201058,253653.5400112708
2015-05-03,389797.02585638996,154500.0,148346.33166666667,259659.79772727273
2015-05-04,392811.28442028986,154500.0,149020.24078862314,259180.11376805627
2015-05-05,381367.2867832388,154500.0,149678.33333333334,256448.11858695652
2015-05-06,378386.2826086957,154500.0,153098.3187134503,258902.94181883277
2015-05-07,372600.99094202893,154500.0,152130.6862745098,253641.79897058822
2015-05-08,384669.38405797107,154500.0,147116.45192307694,254537.71732026144
2015-05-09,382289.54891304346,154500.0,142900.97603121516,251315.3921923842
2015-05-10,372412.08036890643,154500.0,144994.73811594202,249986.92602766797
2015-05-11,360062.9141963109,154500.0,147541.5911111111,245579.7360858586
2015-05-12,345393.3575428195,151593.7291666667,144581.84176421404,235418.87387623033
2015-05-13,339487.8152173913,153590.9583333333,144782.4175295858,232936.16710658625
2015-05-14,342550.11413043475,154500.0,138832.93918690959,231319.7851737186
2015-05-15,361240.33514492755,154500.0,137594.6744734931,237165.07536764705
2015-05-16,375864.63586956525,154500.0,141304.9647539707,247604.22958045566
2015-05-17,360268.2028985507,154500.0,119922.03302900108,225528.03002789992
2015-05-18,366510.4169960475,154500.0,122401.04166666667,238293.15491651208
2015-05-19,344778.4505928854,154500.0,125881.21062271063,225721.879212291
2015-05-20,373679.94927536236,154500.0,129017.18178637477,238213.5142608741
2015-05-21,363357.93153214065,154500.0,135794.2564102564,239154.57042952746
2015-05-22,377541.7763213981,154500.0,137710.96505781802,246528.35189991028
2015-05-23,382810.5158102767,154500.0,140070.73777173914,254598.76673792046
2015-05-24,381259.3873517786,154500.0,141600.57971014493,252359.60803689063
2015-05-25,374471.3810935441,154500.0,135444.16346153847,243988.03951277482
2015-05-26,368194.5326086957,154500.0,141140.37698412698,248262.10811467445
2015-05-27,377772.2234848485,154500.0,128033.69228075846,241698.7674402203
2015-05-28,372480.5994729907,154500.0,127964.12415529565,237136.2526936879
2015-05-29,379013.9515050167,154500.0,125394.75928630165,238691.91125664482
2015-05-30,392607.04761904763,154500.0,133063.36,253310.9219047619
2015-05-31,399101.48937747034,154500.0,122336.77932098765,245988.98648747086
2015-06-01,373637.2477297008,154500.0,123171.29276895944,237772.0537787684
2015-06-02,368730.4739583333,154500.0,137667.94871794872,244959.57772435897
2015-06-03,376914.83680555556,154500.0,138410.2564102564,249108.1298076923
2015-06-04,375155.25173611107,154500.0,134108.052300272,244031.00856177378
2015-06-05,379210.9894005848,154500.0,129166.26602564102,245545.89735155195
2015-06-06,375581.38888888893,154500.0,128862.17948717948,243718.65384615384
2015-06-07,382797.12847222225,154500.0,132293.2098765432,246566.93867924527
2015-06-08,384460.1878156566,154500.0,131972.278338945,247156.52873070328
2015-06-09,368143.20087826793,154500.0,132348.25,239959.23719015907
2015-06-10,372900.5625249203,154500.0,129150.66634599968,240484.55645169958
2015-06-11,383823.27256944444,154500.0,124913.79657894737,247913.79325765395
2015-06-12,372073.24145962734,154500.0,125663.7047368421,240165.54343984963
2015-06-13,378842.15447957837,154500.0,126783.15573937907,246227.863077049
2015-06-14,372912.30871212116,154500.0,132726.17714285714,241453.57592322642
2015-06-15,371901.05285812676,154500.0,132543.33333333334,240906.25502473715
2015-06-16,393893.1818181818,154500.0,127023.55864197531,243221.295751634
2015-06-17,358758.05753968254,154500.0,123718.05448717948,233381.9768772894
2015-06-18,355617.3854166667,154500.0,124046.62483130905,232096.72106950067
2015-06-19,373727.44444444444,154500.0,124306.55410312273,238391.23825379208
2015-06-20,369826.29340277775,154500.0,121838.33621794872,237550.5342948718
2015-06-21,371621.4255050505,154500.0,123570.98765432098,237062.84676958263
2015-06-22,379099.79513888893,154500.0,125793.2098765432,241581.3537735849
2015-06-23,389352.86111111107,150625.0,124790.28589993503,245567.10162197947
2015-06-24,390301.6434027778,152627.075,125761.79487179486,248890.38958333334
2015-06-25,382793.7267361111,154500.0,126790.0,248349.00866013073
2015-06-26,384758.12673611107,154500.0,126957.14909090911,249355.3680184195
2015-06-27,394905.0064484127,154500.0,125082.17333333334,253211.26447245566
2015-06-28,390514.4140316206,154500.0,125872.0,248752.63045454546
2015-06-29,408190.0246212121,154500.0,129999.66666666666,255901.4736394558
2015-06-30,398951.8115942029,154500.0,121856.04528985507,248100.9577294686
2015-07-01,378063.53819444444,154500.0,128512.66666666666,246967.4820261438
2015-07-02,367871.55555555556,154500.0,129133.97435897436,240296.16666666666
2015-07-03,376354.6952457265,154500.0,129458.33076923077,244373.64011341223
2015-07-04,377626.15277777775,154500.0,131530.0,248240.7385620915
2015-07-05,343439.2496742309,154500.0,123714.73076923077,226310.09600349117
2015-07-06,342270.8315972222,154500.0,128352.72166666666,230045.45098039217
2015-07-07,366529.68017814006,154500.0,126049.29287317621,236019.68361983245
2015-07-08,366421.9142249703,154500.0,125503.0670650055,235692.61796517804
2015-07-09,365901.78249007935,154500.0,124295.59986772487,234841.96181491463
2015-07-10,352030.55555555556,154500.0,127753.20512820514,232294.55128205128
2015-07-11,375567.01388888893,154500.0,120986.93293885601,239774.3959566075
2015-07-12,372263.88888888893,154500.0,123992.62820512822,239752.72435897434
2015-07-13,368807.9270833333,154500.0,128052.66666666666,242386.41013071896
2015-07-14,364879.4963768116,154500.0,126350.96153846153,235026.53758169935
2015-07-15,365781.6014492754,154500.0,125469.72639933167,230851.49382103054
2015-07-16,348120.893115942,154500.0,131543.52810367304,228220.3038551123
2015-07-17,389776.79924242425,154500.0,128524.80276134123,244514.68910256412
2015-07-18,384776.7472943723,154500.0,136456.17411752677,244282.45375783165
2015-07-19,388849.4994588745,154500.0,129163.86666666667,242178.69388422035
2015-07-20,386945.0056818182,154500.0,133428.0985305958,243614.68206521738
2015-07-21,377398.7786561265,154500.0,137234.64,248400.75818181818
2015-07-22,386795.45454545453,154500.0,135327.63598901097,246740.3707142857
2015-07-23,395270.35795454547,154500.0,138981.18612969157,252369.17428743962
2015-07-24,390871.3115942029,154500.0,143096.15384615384,255285.10130718953
2015-07-25,381639.9456521739,154500.0,140421.47435897437,249758.37418300656
2015-07-26,384836.95652173914,154500.0,142960.0,254685.0
2015-07-27,391485.35326086957,154500.0,140503.57692307694,254240.3161764706
2015-07-28,391356.79347826086,154500.0,140046.2962962963,251758.77403846153
2015-07-29,376447.55072463764,154500.0,140509.59259259258,245404.85897435897
2015-07-30,393614.60172798217,154500.0,142077.99038461538,256003.20764203116
2015-07-31,392699.7264492754,154500.0,152660.2564102564,260985.4975490196
2015-08-01,403214.803030303,154500.0,153258.0128205128,263288.68
2015-08-02,400159.37121212116,154500.0,150200.61728395062,258194.56535947713
2015-08-03,390135.20355731226,154500.0,146908.3294871795,256896.59310754604
2015-08-04,361455.29513888893,154500.0,147631.2483974359,246583.45272435897
2015-08-05,359409.60590277775,154500.0,146407.4283559578,245027.3784407994
2015-08-06,368623.52430555556,154500.0,147477.5641025641,249815.02403846153
2015-08-07,365941.86631944444,154500.0,147592.94871794872,248635.0280448718
2015-08-08,362500.28298611107,154500.0,142315.70512820513,244407.98317307694
2015-08-09,370562.0572916667,154500.0,145896.6049382716,247956.5605345912
2015-08-10,381997.22222222225,154500.0,136592.59259259258,248394.96855345913
2015-08-11,367241.81076388893,154500.0,132323.07692307694,241600.06650641028
2015-08-12,366795.13888888893,154500.0,133319.87179487178,241892.3076923077
2015-08-13,355523.57986111107,154500.0,134403.06509539843,235291.48441966838
2015-08-14,368628.90625,154500.0,136000.2314814815,242039.62264150943
2015-08-15,353875.6010869565,154500.0,137294.75308641975,233751.86842948716
2015-08-16,354242.4474637681,154500.0,135862.9943186175,233170.71419748728
2015-08-17,356457.393115942,154500.0,135922.16117216117,236107.76925770307
2015-08-18,349252.6126666667,154500.0,134520.3707706767,236563.11239064642
2015-08-19,342281.8261111111,154500.0,138896.04799034624,233634.054602169
2015-08-20,334183.84928571427,154500.0,146608.33333333334,237092.39548992674
2015-08-21,340803.9305128205,154500.0,143728.7087912088,237095.18285645172
2015-08-22,351122.4116666666,154500.0,140293.11909949165,238425.45383986927
2015-08-23,344495.8333333334,154500.0,140415.12345679014,235418.59567901233
2015-08-24,353314.9666666666,154500.0,139433.64197530865,239010.78703703705
2015-08-25,345179.1666666666,154500.0,138189.79591836737,232868.9718614719
2015-08-26,346016.275,154500.0,140437.66774020396,236133.77599973162
2015-08-27,350321.08166666667,154500.0,140713.61164787976,238264.7140029522
2015-08-28,358666.58166666667,154500.0,141118.82716049382,242330.97916666666
2015-08-29,360739.86,154500.0,136170.78086419753,240816.80709876545
2015-08-30,353083.5966666666,154500.0,136289.60802469135,237331.65432098767
2015-08-31,359340.4716666666,154500.0,141304.01234567902,242735.55787037036
2015-09-01,327338.44166666665,154500.0,135905.24080783682,225220.41747181967
2015-09-02,321164.13,154500.0,144815.70512820513,228364.36949685536
2015-09-03,314840.7925438596,154500.0,140380.7080128205,223206.00418735517
2015-09-04,334391.273974359,154500.0,133517.17032967033,229060.91090434723
2015-09-05,341308.4083333334,154500.0,141799.22161172162,236386.60321203954
2015-09-06,342032.14,154500.0,141984.63553113554,236818.94384546272
2015-09-07,357320.3316666667,154500.0,141427.0282186949,241861.81580687832
2015-09-08,347903.48333333334,154500.0,139884.90656270305,236731.10297270954
2015-09-09,334710.57899999997,154500.0,141118.57864357863,231240.11293290046
2015-09-10,350370.9666666666,154500.0,147338.33333333334,245225.625
2015-09-11,356313.53484848485,154500.0,145678.33333333334,247284.5520104895
2015-09-12,356828.83,154500.0,137133.2132194617,243424.0592401258
2015-09-13,357242.13033333333,154500.0,138560.08964156316,246382.26293589902
2015-09-14,357827.60666666663,154500.0,138847.29853479855,242730.56469002698
2015-09-15,316086.0469047619,154500.0,129620.34159270217,218514.7180005529
2015-09-16,327074.99733333336,154500.0,126881.36718962197,224190.55986680544
2015-09-17,339032.895,154500.0,122614.64707461084,223989.21937063875
2015-09-18,325823.2888095238,154500.0,120962.9142300195,217047.79452682633
2015-09-19,327255.1334603175,154500.0,134546.875,229794.18306878308
2015-09-20,335371.11314163613,154500.0,117063.12045177046,221451.30113748935
2015-09-21,330666.28222222225,154500.0,125909.6021905726,223571.82476434796
2015-09-22,319817.2478571429,154500.0,130710.70175438595,222542.28346708117
2015-09-23,334634.4077272727,154500.0,141056.30555555556,236474.7358140226
2015-09-24,313033.0003030303,154500.0,138535.46455121177,223042.53117992406
2015-09-25,319684.07833333337,154500.0,139695.13095238095,226797.69677197805
2015-09-26,322746.99684210523,154500.0,137020.91666666666,228748.56707946336
2015-09-27,326940.7060902256,154500.0,131922.68933150184,224764.29386556012
2015-09-28,330256.125,154500.0,135217.0911172161,225976.7570970696
2015-09-29,292214.549689441,154500.0,134542.2371794872,206432.0158730159
2015-09-30,323094.68614718615,154500.0,134953.37016088486,218517.41438842204
2015-10-01,293516.0074035813,15000.0,130836.53217304678,200098.77063102103
2015-10-02,290725.85798611114,15000.0,126461.80766063646,201577.0115851611
2015-10-03,278719.29273941036,17291.666666666668,121950.4632313473,192292.63845497867
2015-10-04,259873.20611772485,19791.666666666668,124625.33712121213,183891.66137520762
2015-10-05,256155.63888888888,109458.33333333333,129065.97407152517,182482.5639537065
2015-10-06,243200.6795138889,109597.2222222222,132090.3945658564,180223.12274589116
2015-10-07,253076.047265736,99553.66666666667,131743.14526240123,182932.6218495436
2015-10-08,251586.4693967865,19708.333333333332,128368.6041071901,181119.87255490225
2015-10-09,277987.5717933006,19708.333333333332,134941.57956723898,198746.78278246155
2015-10-10,271635.5497140523,87354.16666666667,132574.27403846153,195017.1663744344
2015-10-11,276418.3407042304,87354.16666666667,137091.26551897053,201146.35201191867
2015-10-12,265111.3276340315,105179.87830687831,136978.08752204585,194765.04493751234
2015-10-13,257439.8219883271,86854.16666666667,135413.94824016563,190334.54028132994
2015-10-14,262469.7088612368,86854.16666666667,131097.80726600986,189469.4241129785
2015-10-15,267548.84399913816,86854.16666666667,131853.36024033438,192170.6267417653
2015-10-16,328253.4530952381,86854.16666666667,131431.32726212082,217706.30627349624
2015-10-17,319332.2294638695,54770.666666666664,127738.8564002599,213736.9665321683
2015-10-18,305889.3890626917,19708.333333333332,133680.31718898384,214485.20394566449
2015-10-19,328584.1873262032,19708.333333333332,129812.67006802722,219797.55145172548
2015-10-20,332826.67984532827,19708.333333333332,135479.26067946546,227890.60333215698
2015-10-21,318162.46166666667,19708.333333333332,131469.75776397515,217423.64782315714
2015-10-22,321467.2619607843,19708.333333333332,131908.95061728393,219206.2556418794
2015-10-23,293353.0046376812,19694.416666666668,127680.40233395991,202380.94070295506
2015-10-24,309929.6571212121,19708.333333333332,130944.12202380951,211747.87366722783
2015-10-25,297573.7559274059,19708.333333333332,133814.0163706026,206175.6128411992
2015-10-26,298303.6658041958,19708.333333333332,129927.74096320347,205838.45787792455
2015-10-27,301979.8787662338,19470.833333333332,138981.55937921727,215047.8528144005
2015-10-28,303188.3544337607,19708.333333333332,139699.80579710144,214282.81942094563
2015-10-29,293857.1143162393,19708.333333333332,141241.05802968962,210677.3840332354
2015-10-30,288076.7183216783,19708.333333333332,139945.25091575092,208850.0541381695
2015-10-31,289078.91976190475,19625.0,141386.77428127427,210051.0408723221
2015-11-01,275910.4319047619,19708.333333333332,139187.87615283267,203866.0006818274
2015-11-02,284392.4983333333,19708.333333333332,140206.29556277057,207209.3168518981
2015-11-03,285363.282736871,19708.333333333332,140847.32045454544,210775.70568953108
2015-11-04,291194.57435897435,19708.333333333332,146582.76062091504,217818.69650134564
2015-11-05,294449.86036047287,19708.333333333332,137446.19462450594,213683.83785227453
2015-11-06,293753.92,19708.333333333332,134812.9871794872,209013.34615384616
2015-11-07,304211.4916666667,19708.333333333332,138830.78896103895,213189.9577020202
2015-11-08,309278.3493956044,19708.333333333332,140646.66833890748,219393.85471221225
2015-11-09,317582.8530728095,19708.333333333332,141943.58166666667,225644.49415333802
2015-11-10,312512.75876956375,19708.333333333332,137031.4029005415,219141.2264997405
2015-11-11,322450.39766483515,19708.333333333332,134871.44074074074,223054.5846781305
2015-11-12,330766.21571428573,19708.333333333332,134889.62612233445,225111.01191497184
2015-11-13,318986.4297337278,19708.333333333332,131631.7901234568,219766.92295821462
2015-11-14,330745.44298368297,19708.333333333332,126677.48148148147,220917.6680740643
2015-11-15,308533.78093240096,19708.333333333332,104829.46279761905,197560.70027734613
2015-11-16,315673.79254079255,19708.333333333332,106980.43482142857,204048.71117079892
2015-11-17,323933.13099934254,19708.333333333332,121049.09144620811,216857.3186734048
2015-11-18,329998.7929154179,19708.333333333332,122975.90437395824,220741.2290227976
2015-11-19,324746.4043040293,19708.333333333332,124613.53743961353,219031.1177056974
2015-11-20,327721.15895061725,19708.333333333332,126120.48182654705,223153.32062394128
2015-11-21,327903.2824074074,19708.333333333332,133501.88646449705,228595.29641500473
2015-11-22,324636.67529281415,19708.333333333332,141106.94270833334,234066.63829306376
2015-11-23,317373.86858666025,19124.958333333332,134762.9000371609,223926.94094702488
2015-11-24,309435.1067986629,19708.333333333332,134897.88825577716,218485.43999642212
2015-11-25,312810.54982799,18861.083333333332,136824.88627730295,221073.0519668408
2015-11-26,312273.61933930265,19708.333333333332,133447.36049382717,219166.81434232433
2015-11-27,317356.76697530865,19708.333333333332,146106.889794686,232594.35378344482
2015-11-28,312470.05411255406,73404.16666666667,146138.13541666666,228128.58574287346
2015-11-29,309374.0514007597,87354.16666666667,151215.78697783462,230880.20810853926
2015-11-30,306511.4521805355,87354.16666666667,142015.17045893718,222238.82969780042
2015-12-01,317793.4301739927,87354.16666666667,139466.1366666667,224980.96102875113
2015-12-02,309544.4615634528,87354.16666666667,131065.9614153962,214074.66166978335
2015-12-03,315098.01683501684,87354.16666666667,139026.23456790124,222072.55573593074
2015-12-04,324452.44219977554,87354.16666666667,142810.23055555555,228407.15174512987
2015-12-05,336502.1875,87354.16666666667,140538.51543209876,231241.91136363638
2015-12-06,322644.7861210141,87354.16666666667,150522.86419753087,231254.19449882227
2015-12-07,325197.044973545,110472.51851851853,145361.8865720201,227273.63092858333
2015-12-08,325301.778338945,110569.44444444445,141583.6701556629,226975.70952083764
2015-12-09,323280.9645061728,109569.44444444445,152983.01121794872,232765.22619047618
2015-12-10,333370.22931235435,109569.44444444445,152337.1666666667,235583.64779614325
2015-12-11,324337.4840930674,109569.44444444445,154256.2190909091,235313.1978385251
2015-12-12,322821.3825125492,109569.44444444445,144437.5,228576.08323521717
2015-12-13,323334.9618406285,109569.44444444445,136383.0128205128,225084.1185064935
2015-12-14,323285.0424328758,109569.44444444445,151451.44138170566,230641.98940924616
2015-12-15,315506.72381291544,109569.44444444445,152070.07843137256,227250.56129700193
2015-12-16,330733.8594674556,109569.44444444445,146360.33108866442,229991.38605144856
2015-12-17,332171.8621794871,109569.44444444445,141866.91174242424,226972.8119085593
2015-12-18,332799.82623626373,109569.44444444445,118315.65261931052,217429.04350352808
2015-12-19,336624.0721153846,109569.44444444445,116526.87198067633,224105.26671452008
2015-12-20,335748.66059483995,109569.44444444445,116753.60982905982,219886.67935190414
2015-12-21,346823.1061904762,111569.44444444445,116064.74084249085,222647.5787037037
2015-12-22,339398.5161904762,109569.44444444445,122979.78583916083,222428.6235169152
2015-12-23,342689.19071428577,109569.44444444445,114179.14636243386,212436.42227695676
2015-12-24,333719.24047619046,109569.44444444445,140983.40614216702,225343.2985217638
2015-12-25,338298.94470588234,109569.44444444445,140440.00971014492,224127.28003939206
2015-12-26,336482.78117647057,109569.44444444445,145020.23788105947,227129.20633852322
2015-12-27,342104.4365686274,109280.17391304347,143438.18524487756,228774.71593081168
2015-12-28,339412.8836491228,109569.44444444445,151243.48353909465,234501.89963849017
2015-12-29,341851.21428571426,109569.44444444445,149980.55209095788,234990.24721694642
2015-12-30,345276.3109090909,109569.44444444445,151411.37566137567,237249.51361668634
2015-12-31,349965.47456521745,109569.44444444445,145942.266504329,235075.51177830322
2016-01-01,339678.605,109569.44444444445,141906.56749547305,226946.7353631939
2016-01-02,346706.3250197628,109569.44444444445,147953.60395622894,236202.06846628338
2016-01-03,345656.65594202897,109569.44444444445,147754.24567901235,235627.07936758894
2016-01-04,349311.61572463764,109569.44444444445,151031.5689102564,240524.43552066557
2016-01-05,343502.37176548096,109569.44444444445,149665.0641025641,237177.02396550044
2016-01-06,332486.8910953178,109569.44444444445,146728.0864197531,230982.60419901655
2016-01-07,337160.1841555184,109569.44444444445,138135.42314814814,224388.74264103823
2016-01-08,316737.8709015622,109569.44444444445,136376.11611807733,219204.6014333553
2016-01-09,310139.45172413794,109569.44444444445,141716.9124071281,222866.2553953524
2016-01-10,319880.4182841615,109569.44444444445,152476.12121212122,233879.69777844436
2016-01-11,307609.1265188834,109569.44444444445,148931.182,227590.3956558062
2016-01-12,299307.5186781609,109569.44444444445,143923.15705128206,219838.4216954023
2016-01-13,288740.83392857143,109569.44444444445,137274.76838731443,212882.66659763816
2016-01-14,302750.29964826844,109569.44444444445,145819.07051282053,221000.22029505583
2016-01-15,291230.6293103448,109541.66666666667,141482.66666666666,213463.4788135593
2016-01-16,315505.7291666666,109541.66666666667,134526.55816788576,217734.26005892258
2016-01-17,294387.73178053834,109541.66666666667,141734.19540229885,214041.1067755293
2016-01-18,315929.7842261905,109541.66666666667,136728.7356321839,218996.53819444444
2016-01-19,294688.99712643673,109541.66666666667,144014.25967261905,215116.753125
2016-01-20,292348.2974137931,109541.66666666667,143082.80567286722,213550.73639733804
2016-01-21,294124.8979885057,109541.66666666667,151596.27911043636,220685.34997479332
2016-01-22,278448.5067204301,109541.66666666667,144230.92532467534,209661.2035068426
2016-01-23,299356.4655172414,109527.7777777778,145226.41828336273,219170.0699488835
2016-01-24,282414.51230355666,109402.7777777778,140913.14197530865,211273.98439470367
2016-01-25,313973.5104166666,109527.7777777778,146759.29230769232,226940.05657894735
2016-01-26,299045.1020114943,109527.7777777778,147427.94871794872,221276.1716954023
2016-01-27,310388.20259353745,109513.88888888888,146515.34997316156,223712.51359588062
2016-01-28,304019.0184729064,109513.88888888888,137654.1851650209,215361.71429781243
2016-01-29,317149.26245210733,109513.88888888888,141384.6724137931,223377.47176684882
2016-01-30,315755.8879310345,109513.88888888888,148906.30595813206,228914.1131785802
2016-01-31,293684.21850998467,109513.88888888888,145829.45767682072,217999.63315205113
2016-02-01,321165.45089285716,109513.88888888888,145684.69662698414,227124.50503766479
2016-02-02,277106.1402529762,109513.88888888888,135803.69494047618,206324.4700491308
2016-02-03,275123.7552083333,85135.41666666666,135456.24979114454,202144.95042945907
2016-02-04,277288.35546875,85135.41666666666,129592.50432900432,200661.86191998105
2016-02-05,278241.6923532197,70508.33333333334,137975.46967257114,202837.71098639246
2016-02-06,282734.0701264881,70508.33333333334,138332.19463410365,204205.1286226029
2016-02-07,282631.2018229167,70508.33333333334,144339.9768806073,207717.4921996312
2016-02-08,274938.5364583333,109513.88888888888,146853.4293630752,211155.11977639297
2016-02-09,270917.3307291667,109513.88888888888,151326.90277777778,211027.78427419355
2016-02-10,266768.3852813853,69990.99333333333,147506.70014245014,202092.19361228516
2016-02-11,278273.9114583333,69508.33333333334,141592.59259259258,204301.66927083334
2016-02-12,259134.13257575757,70108.33333333334,141448.9425763483,195709.06909581646
2016-02-13,280269.30376344087,70108.33333333334,141576.7685185185,204150.2037037037
2016-02-14,275144.59375,70108.33333333334,134293.45785793156,200742.8344598871
2016-02-15,273991.1567508013,70108.33333333334,145685.6298076923,204858.492979243
2016-02-16,271311.6638888889,70108.33333333334,137144.5725308642,196657.98454301074
2016-02-17,262962.2295465171,70108.33333333334,136528.6512345679,193470.54549114333
2016-02-18,276954.4252873563,48885.41666666667,140380.80952380953,199309.5519125683
2016-02-19,260883.88577467218,70108.33333333334,137014.8148148148,191555.77806301342
2016-02-20,262271.5870169082,70108.33333333334,132851.18209876542,190414.05151355773
2016-02-21,263736.72518115945,70049.98787878788,132221.3966049383,190844.02263164605
2016-02-22,253543.56786210908,67847.7606060606,134067.79174267763,188465.35471073067
2016-02-23,242460.4208772998,69301.64761904762,140425.79460869567,187353.00921590682
2016-02-24,244293.08519007036,70108.33333333334,140500.0724637681,189179.05134228445
2016-02-25,250366.39784946234,69921.5231884058,137211.66666666666,189200.94452363983
2016-02-26,255869.82150537634,84885.41666666666,131801.4642857143,189872.1767195767
2016-02-27,253498.73521505378,70360.96666666667,132696.91940789475,186340.30263157896
2016-02-28,257925.55694444443,85443.45238095238,122332.20833333333,187669.6322420635
2016-02-29,246038.96875,85803.0303030303,124885.92482517482,184895.0510752688
2016-03-01,238446.89784946234,84520.80555555556,128445.24519230769,181467.433287796
2016-03-02,229059.96423611112,69929.12463768115,131113.7232510288,175306.79697690217
2016-03-03,240383.35639880953,70157.05555555555,130891.48896103897,180123.29805305807
2016-03-04,223926.77473958334,84604.16666666666,135164.57687991022,177039.9529220779
2016-03-05,241791.02630208334,84604.16666666666,130740.64938684505,185080.4256837307
2016-03-06,241899.25520833334,84604.16666666666,138591.66055555557,189245.64503642987
2016-03-07,242408.64402173914,70670.17543859649,133094.56547619047,182108.85106495334
2016-03-08,241198.6884164223,70683.33333333334,132852.725308642,181231.73953823955
2016-03-09,250292.38709677418,70683.33333333334,126774.78448275862,181368.45256410257
2016-03-10,247698.0247545582,70683.33333333334,131508.24829931973,183035.72478810817
2016-03-11,248802.85286458334,70330.55555555555,135502.6234567901,187061.17035590278
2016-03-12,247721.8213778409,63052.77777777778,130598.00170068027,181244.8333087367
2016-03-13,248812.69975142047,63022.58212560386,130663.47016806723,181798.7734773479
2016-03-14,259192.09905329594,57252.380952380954,126604.2787356322,180705.16150227125
2016-03-15,251388.3382527944,56979.755952380954,123022.95577797611,173994.3247336312
2016-03-16,250579.3902812942,56786.36363636364,125179.11656268568,175306.45795669465
2016-03-17,242452.7109941123,57128.57142857143,127378.71064467766,174299.5494192242
2016-03-18,246320.98177083334,57128.57142857143,128364.94252873564,176540.51102941178
2016-03-19,257010.21393795288,52460.50543478261,120500.01732323231,175128.73441699604
2016-03-20,252976.1334352355,52148.39525691699,124303.97413793103,175612.15481134597
2016-03-21,261941.60135663702,51975.0,126505.83333333333,179901.51776303406
2016-03-22,262214.895799513,51355.640625,123259.24903381642,178564.2751656987
2016-03-23,260964.42836997693,51634.55882352941,120876.32512531329,177003.25617409853
2016-03-24,253221.7809139785,51598.61111111111,116702.01149425287,171279.741625817
2016-03-25,253015.97715053766,49140.84722222222,121684.96238244514,173021.8526255199
2016-03-26,261184.2446236559,55647.84353741496,133725.63734567902,186105.2107142857
2016-03-27,267277.42286115006,55470.40816326531,133303.18027805528,187975.48505490995
2016-03-28,267735.0153958944,55553.92261904762,127094.11785016583,184692.42318299806
2016-03-29,266590.0355890603,55700.0,130995.02712609971,184275.89774159362
2016-03-30,247251.44010416666,55700.0,132431.01805555556,177896.76268115942
2016-03-31,248046.9765625,55550.931677018634,135938.05699233717,180420.05036054278
2016-04-01,250503.78645833334,55700.0,135753.533185112,182195.82232611647
2016-04-02,249861.39887152778,51672.390625,132332.6722831766,177486.8316681306
2016-04-03,249524.95572916666,55700.0,128713.88122605364,178050.01674836603
2016-04-04,254352.83375388198,50613.19270833333,129092.9600140056,177385.50031730082
2016-04-05,257465.51011618588,51137.5,134396.54022988505,181818.78246934226
2016-04-06,259056.24526515152,51237.5,133255.45977011495,182088.52437417654
2016-04-07,271033.50727874273,55697.857142857145,129686.33139267784,186507.55393266707
2016-04-08,272943.0375122189,51443.82602813853,128156.25383597885,184311.19400265598
2016-04-09,265778.13235960144,51737.5,130092.76880877743,183934.64537625783
2016-04-10,265468.49344790174,51737.5,132303.03228021978,185490.83373792662
2016-04-11,274628.72753456223,51574.47916666667,135805.05952380953,189979.52318763328
2016-04-12,264155.8411458333,51737.5,136742.13350340136,186700.98021708685
2016-04-13,263793.5239359051,51463.541666666664,137988.58876811594,187743.17904509592
2016-04-14,269386.1080729167,51531.25,133639.0286195286,188669.5407620986
2016-04-15,274798.4953125,51737.5,130751.93707482993,189242.73658963587
2016-04-16,275623.2946413867,51737.5,135979.58249721292,193474.46323411984
2016-04-17,276776.1724002101,51737.5,118049.58009834368,184943.02587588746
2016-04-18,282661.6917367929,51737.5,120604.16666666666,187363.12105234695
2016-04-19,276596.87926601217,51737.5,119040.85689140725,182949.8251043704
2016-04-20,275864.1743800484,51737.5,126857.52150537634,184261.0367492595
2016-04-21,272848.99255583127,51737.5,132553.09139784946,185448.06575091573
2016-04-22,276624.8941837732,51789.583333333336,132781.8382913806,188016.57297253702
2016-04-23,277460.49293414917,51862.5,134973.18333333332,190611.87534132533
2016-04-24,258195.58314732142,51862.5,131860.0804597701,181175.3767253278
2016-04-25,266898.41074663564,51862.5,130826.34803921568,184006.2797866973
2016-04-26,269024.1848958333,51862.5,134426.2010869565,187275.8514230204
2016-04-27,274037.4743790064,51862.5,137206.08974358975,190004.02674908424
2016-04-28,267488.7102311066,51862.5,137302.77777777778,187051.74372469637
2016-04-29,278497.4778645833,51862.5,132395.16061827957,189169.98973004695
2016-04-30,285748.3893229167,51862.5,132696.3884408602,192569.52816901408
2016-05-01,287989.42127403844,51862.5,140562.84722222222,197820.66996336996
2016-05-02,285015.14363891317,51862.5,134224.98570134575,195495.35582474858
2016-05-03,273857.31789434527,51862.5,137592.59259259258,192437.8234719261
