fecha,compras_contrato
2015-06-06,202167473.58000004
2015-06-07,187212134.91
2015-06-08,188469760.39000005
2015-06-09,210764918.45999998
2015-06-10,211296928.07000005
2015-06-11,211252939.97000003
2015-06-12,211389526.12
2015-06-13,202857309.97
2015-06-14,186775191.17999995
2015-06-15,187732201.15
2015-06-16,210451795.26999998
2015-06-17,212459554.55
2015-06-18,213085038.96999997
2015-06-19,212579071.85999998
2015-06-20,203132790.29999998
2015-06-21,186749803.38
2015-06-22,209603821.66
2015-06-23,210178987.86
2015-06-24,208227020.61
2015-06-25,209345740.44
2015-06-26,209078040.71
2015-06-27,199530119.17
2015-06-28,180151239.59
2015-06-29,182402949.67999998
2015-06-30,205657004.83999997
2015-07-01,210253758.92000002
2015-07-02,208106894.03
2015-07-03,209184107.33999997
2015-07-04,201312339.07999998
2015-07-05,186210741.74
2015-07-06,210430845.01999998
2015-07-07,212609642.94
2015-07-08,212836503.65999997
2015-07-09,212787811.79000002
2015-07-10,212745891.71999994
2015-07-11,203686413.87
2015-07-12,188986278.33999997
2015-07-13,212026472.32999998
2015-07-14,213558290.47
2015-07-15,212039808.01999998
2015-07-16,211688055.31
2015-07-17,211957498.59
2015-07-18,202440823.28000003
2015-07-19,187163646.81000003
2015-07-20,185782523.0
2015-07-21,210182933.54999995
2015-07-22,211690431.93
2015-07-23,211986082.09999996
2015-07-24,212082337.55999997
2015-07-25,200191192.93
2015-07-26,185104145.67000002
2015-07-27,208547099.22000006
2015-07-28,208605512.53
2015-07-29,212136984.62
2015-07-30,211339544.55
2015-07-31,210691368.67999998
2015-08-01,199958085.79000002
2015-08-02,183496853.29
2015-08-03,209429949.48000005
2015-08-04,210904383.83999994
2015-08-05,212247338.19000003
2015-08-06,212506022.90999997
2015-08-07,193221536.64
2015-08-08,200873206.49999997
2015-08-09,186816575.79000002
2015-08-10,210464660.64999998
2015-08-11,210843718.15999997
2015-08-12,212795958.14000002
2015-08-13,212425467.03
2015-08-14,213481789.49000004
2015-08-15,203561891.01999995
2015-08-16,187080408.88999996
2015-08-17,189122961.61
2015-08-18,210893071.83
2015-08-19,212842859.54000002
2015-08-20,212045067.68999997
2015-08-21,212516734.09
2015-08-22,200663766.98
2015-08-23,184887948.98999998
2015-08-24,209158745.73999998
2015-08-25,213710180.24000004
2015-08-26,211092608.33
2015-08-27,211225147.23999998
2015-08-28,211799181.15000007
2015-08-29,201880670.68999997
2015-08-30,186412753.79
2015-08-31,212047868.38
2015-09-01,209732390.11
2015-09-02,210834067.43
2015-09-03,209934764.35
2015-09-04,210281817.75
2015-09-05,201342195.01000002
2015-09-06,184329097.39000005
2015-09-07,208060200.87999997
2015-09-08,210791570.03999996
2015-09-09,208683510.70000002
2015-09-10,210235193.82
2015-09-11,210603362.17
2015-09-12,201051885.41000003
2015-09-13,184437914.76999998
2015-09-14,209870409.24
2015-09-15,211043522.67000002
2015-09-16,210529298.59999996
2015-09-17,210135787.83
2015-09-18,208934884.82000005
2015-09-19,199707448.61000004
2015-09-20,184091370.31000003
2015-09-21,209112290.12
2015-09-22,210315816.04999998
2015-09-23,209661786.49999997
2015-09-24,210102314.19000003
2015-09-25,209925699.89
2015-09-26,200531880.49
2015-09-27,184963396.76999998
2015-09-28,208463364.94000003
2015-09-29,209292106.79
2015-09-30,209113064.76
2015-10-01,206408813.21
2015-10-02,207339935.67000005
2015-10-03,199572099.90000004
2015-10-04,182465348.0
2015-10-05,205766345.84000003
2015-10-06,206915601.11
2015-10-07,207535216.54
2015-10-08,206241954.07999998
2015-10-09,206537671.05
2015-10-10,198439707.6
2015-10-11,181534533.79999998
2015-10-12,183342369.49000004
2015-10-13,205481051.02
2015-10-14,205586955.02
2015-10-15,205858634.7
2015-10-16,207125813.94000003
2015-10-17,200196135.28000003
2015-10-18,183514984.52
2015-10-19,204722628.20999998
2015-10-20,205731480.82
2015-10-21,205538943.04
2015-10-22,205833615.60999998
2015-10-23,205557090.71999997
2015-10-24,197050374.64999998
2015-10-25,179076800.29999998
2015-10-26,202192608.56000003
2015-10-27,204258548.03000003
2015-10-28,204996377.85
2015-10-29,205357839.02999994
2015-10-30,205285332.45000002
2015-10-31,197246333.82000002
2015-11-01,179908581.32
2015-11-02,181701854.70999995
2015-11-03,204631286.33000004
2015-11-04,205415886.66
2015-11-05,208990106.86
2015-11-06,210526799.54999998
2015-11-07,202219447.11999995
2015-11-08,185895365.86000004
2015-11-09,206562340.60000002
2015-11-10,208631849.64
2015-11-11,207723200.47000003
2015-11-12,208985830.44000003
2015-11-13,208285743.38000003
2015-11-14,199173644.27
2015-11-15,184295410.9
2015-11-16,187798960.54000002
2015-11-17,208705894.95999998
2015-11-18,210263910.59
2015-11-19,210208742.60999995
2015-11-20,210119724.27
2015-11-21,202243291.00000006
2015-11-22,187563162.39000002
2015-11-23,207927936.28
2015-11-24,209578108.27999997
2015-11-25,210608452.34
2015-11-26,211067244.42
2015-11-27,210974891.6
2015-11-28,201353534.39000005
2015-11-29,187246058.12999997
2015-11-30,209304928.23
2015-12-01,202334537.77000004
2015-12-02,203185178.08999997
2015-12-03,203657364.79
2015-12-04,203293417.73
2015-12-05,196502633.25000003
2015-12-06,183720368.75999996
2015-12-07,199661873.48000002
2015-12-08,184178201.29999998
2015-12-09,202845949.95000002
2015-12-10,203447643.82999998
2015-12-11,204139232.57000005
2015-12-12,196200074.69000003
2015-12-13,182676044.10999998
2015-12-14,201514070.82
2015-12-15,201921315.45000002
2015-12-16,202854838.13000003
2015-12-17,202059266.74999997
2015-12-18,202437842.54
2015-12-19,195265178.79
2015-12-20,182199479.85999998
2015-12-21,199601002.89999998
2015-12-22,200677338.35000002
2015-12-23,199719124.29
2015-12-24,192152876.87
2015-12-25,172567107.56000003
2015-12-26,186414729.72
2015-12-27,179022227.78
2015-12-28,194214325.05
2015-12-29,194155937.74
2015-12-30,195226206.51000005
2015-12-31,187441029.45000005
2016-01-01,147276511.08000004
2016-01-02,159818423.67000002
2016-01-03,154906652.11
2016-01-04,173320939.99
2016-01-05,176137455.67
2016-01-06,178130907.07000002
2016-01-07,178748092.73999998
2016-01-08,179543073.58000004
2016-01-09,172567000.48000005
2016-01-10,160298494.69
2016-01-11,160535854.88000003
2016-01-12,178933231.12
2016-01-13,180901086.51
2016-01-14,181987722.28999996
2016-01-15,182203657.52999994
2016-01-16,173702693.74
2016-01-17,160795798.39
2016-01-18,180586470.12
2016-01-19,183200330.92
2016-01-20,183569809.76000002
2016-01-21,183336752.40999997
2016-01-22,184724745.74999997
2016-01-23,175689731.23000002
2016-01-24,162108646.76
2016-01-25,181468679.09000003
2016-01-26,182636030.51
2016-01-27,183398538.70999998
2016-01-28,183796503.58999997
2016-01-29,184228476.66
2016-01-30,176218707.15000004
2016-01-31,160746846.55
2016-02-01,178827322.98
2016-02-02,181142695.86000004
2016-02-03,180730398.39999998
2016-02-04,181045131.06000003
2016-02-05,180495833.89000002
2016-02-06,174572064.15
2016-02-07,160267320.35000002
2016-02-08,179504324.60000002
2016-02-09,180217474.74
2016-02-10,178193930.75
2016-02-11,180799159.87
2016-02-12,180937858.87000003
2016-02-13,173434535.92999995
2016-02-14,160413247.06999996
2016-02-15,180433639.23
2016-02-16,181581940.57999998
2016-02-17,182683526.97000003
2016-02-18,183185313.00999993
2016-02-19,181989991.68000004
2016-02-20,174753306.82999998
2016-02-21,161163975.43999997
2016-02-22,180325703.16
2016-02-23,181701493.45999995
2016-02-24,183082723.24999997
2016-02-25,182726743.6
2016-02-26,182778851.07
2016-02-27,174933326.04000005
2016-02-28,162021445.65
2016-02-29,180000969.85999998
2016-03-01,180151542.22
2016-03-02,178853067.96000007
2016-03-03,181268673.20000005
2016-03-04,181980693.73999998
2016-03-05,175197077.18999997
2016-03-06,160696351.69
2016-03-07,181121214.26
2016-03-08,180723120.19000003
2016-03-09,178937998.86
2016-03-10,180729499.16000003
2016-03-11,180283210.07
2016-03-12,172900784.1
2016-03-13,159197838.85
2016-03-14,179766821.01000002
2016-03-15,179204027.98000002
2016-03-16,180141522.30999997
2016-03-17,180122712.48999998
2016-03-18,181028948.63
2016-03-19,173166515.31
2016-03-20,159268387.50000003
2016-03-21,160222783.31
2016-03-22,176484492.74
2016-03-23,175611649.80000004
2016-03-24,156067218.88
2016-03-25,151710452.49999997
2016-03-26,161852189.57000002
2016-03-27,155350452.80000004
2016-03-28,176067030.57
2016-03-29,178642166.12
2016-03-30,178791008.68
2016-03-31,179361671.60999998
2016-04-01,177919995.01999998
2016-04-02,171810266.09999996
2016-04-03,159107077.96
2016-04-04,179540362.86999997
2016-04-05,180883209.39000002
2016-04-06,181063473.90000004
2016-04-07,180585383.83
2016-04-08,181541042.46000004
2016-04-09,174050864.59
2016-04-10,160900706.95000002
2016-04-11,181793695.57999998
2016-04-12,181334881.43
2016-04-13,177727078.85
2016-04-14,177639232.98999998
2016-04-15,178671418.08
2016-04-16,170929829.98000002
2016-04-17,157429476.23000002
2016-04-18,175004725.32999998
2016-04-19,177239002.29000002
2016-04-20,178532082.8
2016-04-21,178165805.39000005
2016-04-22,181776167.01999995
2016-04-23,170670471.80999997
2016-04-24,157452020.80999997
2016-04-25,177793204.84000003
2016-04-26,178239450.43
2016-04-27,178486929.03000003
2016-04-28,170982714.52000004
2016-04-29,178376449.19000003
2016-04-30,169672754.80000004
2016-05-01,158313893.16
2016-05-02,179329430.82000002
2016-05-03,180411687.76999998
2016-05-04,182385866.65000004
2016-05-05,182997372.64000002
2016-05-06,182099752.73000002
2016-05-07,175086871.82
2016-05-08,157951718.94999996
2016-05-09,159771231.68
2016-05-10,179487006.16
2016-05-11,181569027.01000002
2016-05-12,182911467.7
2016-05-13,184147687.09000003
2016-05-14,175784264.56999993
2016-05-15,162520020.28000003
2016-05-16,182274918.04000005
2016-05-17,183380745.5
2016-05-18,184202997.62
2016-05-19,190131128.87
2016-05-20,191733273.89
2016-05-21,182663567.76999998
2016-05-22,168090247.82000005
2016-05-23,187455979.57999995
2016-05-24,189323976.96
2016-05-25,188845462.17000002
2016-05-26,188630510.48999995
2016-05-27,187764190.38000003
2016-05-28,180845049.25999996
2016-05-29,164132592.60000002
2016-05-30,166571799.24000004
2016-05-31,185859032.7
2016-06-01,190610040.17
2016-06-02,190868510.38000003
2016-06-03,191285554.04
2016-06-04,180749275.40000004
2016-06-05,163865046.66000003
2016-06-06,165340048.16000003
2016-06-07,186636079.79000002
2016-06-08,191353440.76
2016-06-09,192622398.89999995
2016-06-10,193612199.54
2016-06-11,185221644.51000002
2016-06-12,172676305.26000002
2016-06-13,191547213.44
2016-06-14,192219131.68000004
2016-06-15,191876560.35999998
2016-06-16,194484510.75000003
2016-06-17,193252358.71999997
2016-06-18,186075504.63
2016-06-19,171513374.36999997
2016-06-20,191423692.95999998
2016-06-21,193229217.98999998
2016-06-22,193637170.25
2016-06-23,192232184.64000002
2016-06-24,192313828.84000003
2016-06-25,183868960.29
2016-06-26,170266361.13
2016-06-27,192552499.67
2016-06-28,194256824.05
2016-06-29,193891162.1
2016-06-30,193427044.77
2016-07-01,188103273.95
2016-07-02,178065837.53
2016-07-03,165699532.91000003
2016-07-04,165458400.09
2016-07-05,187998418.18
2016-07-06,189827458.88
2016-07-07,189012127.8
2016-07-08,188856325.52
2016-07-09,179059884.5
2016-07-10,166016750.45999998
2016-07-11,187173327.73000002
2016-07-12,188984430.46000004
2016-07-13,187374801.82999998
2016-07-14,187997277.43999997
2016-07-15,187307095.44000006
2016-07-16,174588293.84000003
2016-07-17,163555100.82999998
2016-07-18,187216593.74
2016-07-19,188092832.09999996
2016-07-20,169013389.60999995
2016-07-21,187573813.42999998
2016-07-22,188326436.68000004
2016-07-23,179173084.54999998
2016-07-24,168187014.70999998
2016-07-25,188226525.64999998
2016-07-26,191179750.86999997
2016-07-27,191375433.55
2016-07-28,191187735.51
2016-07-29,190555909.95000002
2016-07-30,180206775.27
2016-07-31,168636002.47
2016-08-01,189574715.98000002
2016-08-02,190618248.28000003
2016-08-03,191376678.08999997
2016-08-04,190765103.13000003
2016-08-05,190695078.66
2016-08-06,183299864.75000003
2016-08-07,168930383.76000002
2016-08-08,191217718.02
2016-08-09,193077184.81
2016-08-10,192882046.87
2016-08-11,193762354.00000003
2016-08-12,193817683.60999998
2016-08-13,186002571.95999992
2016-08-14,170943907.24999997
2016-08-15,170791930.95
2016-08-16,192514957.76000002
2016-08-17,194056310.84999996
2016-08-18,194206822.27000004
2016-08-19,192989674.88
2016-08-20,186246459.72
2016-08-21,170278165.57000002
2016-08-22,191890982.37
2016-08-23,196516550.30000004
2016-08-24,198258534.24
2016-08-25,197150216.38999996
2016-08-26,194358110.64000002
2016-08-27,185643506.76
2016-08-28,171178970.76
2016-08-29,193551920.43999997
2016-08-30,193110170.94
2016-08-31,195088530.94
2016-09-01,190120332.46999997
2016-09-02,191560236.65
2016-09-03,186283188.61
2016-09-04,169840080.0
2016-09-05,192789907.03
2016-09-06,194977342.95999998
2016-09-07,195563048.61
2016-09-08,196987359.65
2016-09-09,197008596.27999994
2016-09-10,189772295.61
2016-09-11,172959773.86
2016-09-12,196105909.95999998
2016-09-13,196874748.79000002
2016-09-14,196387249.65
2016-09-15,197325405.18
2016-09-16,196985160.54000002
2016-09-17,188741092.8
2016-09-18,173227221.51
2016-09-19,196096979.85999998
2016-09-20,197141753.37
2016-09-21,197189731.76
2016-09-22,195574888.62000003
2016-09-23,192557198.84
2016-09-24,185686092.43
2016-09-25,171635458.71
2016-09-26,193413963.0
2016-09-27,195195395.61999997
2016-09-28,196333674.10000002
2016-09-29,194959360.77
2016-09-30,192422885.20000005
2016-10-01,181450302.89000002
2016-10-02,163942921.03
2016-10-03,188008263.65
2016-10-04,190709490.11
2016-10-05,189878517.97999996
2016-10-06,190341971.54999998
2016-10-07,189626025.2
2016-10-08,182048054.67999998
2016-10-09,167247624.52
2016-10-10,190125464.81
2016-10-11,191404626.92999998
2016-10-12,190870265.68999997
2016-10-13,192116268.38
2016-10-14,191591984.99
2016-10-15,186792952.57000002
2016-10-16,169987644.25000003
2016-10-17,171774219.73000005
2016-10-18,191607665.4
2016-10-19,190922031.32999995
2016-10-20,192886994.49
2016-10-21,193707994.22000003
2016-10-22,182702808.34
2016-10-23,165811951.88
2016-10-24,185259967.56
2016-10-25,187669306.76999998
2016-10-26,187773360.0
2016-10-27,188818638.78
2016-10-28,187451166.31999996
2016-10-29,180573362.94
2016-10-30,166078137.14
2016-10-31,186285129.09
2016-11-01,185110043.58999997
2016-11-02,184958351.63
2016-11-03,186628253.82
2016-11-04,186936674.39000002
2016-11-05,179575080.29999998
2016-11-06,164390455.69
2016-11-07,166552508.44
2016-11-08,186530069.61000004
2016-11-09,182016240.44999996
2016-11-10,182502642.83
2016-11-11,179333973.57000002
2016-11-12,172583691.37
2016-11-13,158418969.26
2016-11-14,158872477.33
2016-11-15,179141343.39000002
2016-11-16,179814911.98
2016-11-17,180029162.06
2016-11-18,179643173.12000003
2016-11-19,171884174.36
2016-11-20,156043359.57999998
2016-11-21,177330772.44
2016-11-22,178673918.38000003
2016-11-23,178062052.37000003
2016-11-24,179979834.3
2016-11-25,181052067.23000002
2016-11-26,175423300.14
2016-11-27,157662218.62
2016-11-28,177912597.5
2016-11-29,177767379.43
2016-11-30,178914914.61
2016-12-01,170038962.54000002
2016-12-02,169582550.39
2016-12-03,163237991.7
2016-12-04,153852262.02
2016-12-05,170875626.09
2016-12-06,172590791.75999996
2016-12-07,172124523.98999998
2016-12-08,156504525.71
2016-12-09,170791516.45
2016-12-10,165787168.07999998
2016-12-11,154826623.84
2016-12-12,172266287.12999997
2016-12-13,171668618.03
2016-12-14,172766311.65999997
2016-12-15,173598691.27999997
2016-12-16,172155481.58000004
2016-12-17,164148220.14000002
2016-12-18,153612600.31
2016-12-19,170947251.12
2016-12-20,170722699.60000002
2016-12-21,169763367.69
2016-12-22,170647231.16000003
2016-12-23,168862953.98
2016-12-24,156583321.1
2016-12-25,144813632.18999997
2016-12-26,169945680.08
2016-12-27,172627360.77
2016-12-28,172756217.63000003
2016-12-29,172730653.10000002
2016-12-30,169951689.12
2016-12-31,151225961.08999997
2017-01-01,133137529.86000001
2017-01-02,154432054.43999997
2017-01-03,159931526.4
2017-01-04,161529605.44000003
2017-01-05,164432275.04
2017-01-06,165006807.35
2017-01-07,159657479.06999996
2017-01-08,147649027.73000002
2017-01-09,147164930.48
2017-01-10,165391294.03999996
2017-01-11,166116108.59
2017-01-12,167736970.54999998
2017-01-13,167746554.05
2017-01-14,162354539.98
2017-01-15,148423838.05
2017-01-16,167322440.78
2017-01-17,168602414.7
2017-01-18,166696534.14999998
2017-01-19,167541000.76000002
2017-01-20,168501487.46
2017-01-21,162572883.60999998
2017-01-22,149112366.17000002
2017-01-23,166352644.32999998
2017-01-24,169027840.39000002
2017-01-25,168992515.28
2017-01-26,169773158.35
2017-01-27,169958145.34999996
2017-01-28,162309971.07999995
2017-01-29,149297138.76999998
2017-01-30,168747127.88
2017-01-31,168846856.56
2017-02-01,170805425.20000002
2017-02-02,174919615.16
2017-02-03,174387432.81999996
2017-02-04,167198485.60999998
2017-02-05,154372568.1
2017-02-06,173664455.41000003
2017-02-07,175146848.04
2017-02-08,176094756.58999997
2017-02-09,175674933.67999998
2017-02-10,176385891.48000002
2017-02-11,168685140.31000003
2017-02-12,155822205.73
2017-02-13,174774529.10000002
2017-02-14,174078628.97
2017-02-15,174552287.59
2017-02-16,179098411.05
2017-02-17,177146454.90000004
2017-02-18,170604680.39999998
2017-02-19,157864301.4
2017-02-20,175825892.04000002
2017-02-21,176815168.91
2017-02-22,176926981.86999997
2017-02-23,177903623.29000002
2017-02-24,179265461.42000002
2017-02-25,171588737.10000002
2017-02-26,155858260.34999996
2017-02-27,174509286.77999997
2017-02-28,174122093.18999997
2017-03-01,172298660.69000003
2017-03-02,173211638.38
2017-03-03,173713053.91999996
2017-03-04,164466248.14000005
2017-03-05,151659919.90000004
2017-03-06,172023520.02000004
2017-03-07,173229191.65
2017-03-08,172156891.23000002
2017-03-09,174473022.29999995
2017-03-10,174044569.99
2017-03-11,166278089.17000002
2017-03-12,153341680.82999998
2017-03-13,172894938.13000005
2017-03-14,173659998.64
2017-03-15,173509205.00999996
2017-03-16,179242548.37
2017-03-17,179468386.3
2017-03-18,172902601.37999997
2017-03-19,158319054.31
2017-03-20,158893499.32
2017-03-21,179488037.07000002
2017-03-22,180601119.97000003
2017-03-23,180389599.57
2017-03-24,180161876.67
2017-03-25,174021307.71000004
2017-03-26,159907144.38
2017-03-27,179550274.64000002
2017-03-28,181579831.05999997
2017-03-29,179716290.67999998
2017-03-30,178651732.53999996
2017-03-31,177471300.91000003
2017-04-01,171934786.02
2017-04-02,159601070.92000002
2017-04-03,181264051.39000002
2017-04-04,181907607.58999997
2017-04-05,181450367.5
2017-04-06,183156763.89000002
2017-04-07,182607527.31000003
2017-04-08,176630098.0
2017-04-09,164322675.27
2017-04-10,181734872.0
2017-04-11,182141959.81
2017-04-12,181803134.97000003
2017-04-13,160683601.24999997
2017-04-14,156160646.58999997
2017-04-15,167048678.95
2017-04-16,159140967.98
2017-04-17,181515708.92999998
2017-04-18,183376591.62
2017-04-19,185033698.92999998
2017-04-20,183986022.50999996
2017-04-21,184934648.48
2017-04-22,177211539.46
2017-04-23,162879450.66
2017-04-24,182740988.44
2017-04-25,184577996.39999998
2017-04-26,184467259.13
2017-04-27,185241688.01
2017-04-28,184359176.62
2017-04-29,176476273.75000003
2017-04-30,163172577.22
2017-05-01,168024215.29
2017-05-02,186100568.22999996
2017-05-03,189359184.32
2017-05-04,190157759.35
2017-05-05,190120765.73999998
2017-05-06,182321603.63000003
2017-05-07,168833705.26000002
2017-05-08,187166211.98999998
2017-05-09,187899365.77
2017-05-10,186779428.41
2017-05-11,186205962.92000002
2017-05-12,187371082.4
2017-05-13,181818851.57999998
2017-05-14,167191298.46
2017-05-15,188165959.33
2017-05-16,189183959.34
2017-05-17,188840123.79000002
2017-05-18,189175448.89999998
2017-05-19,190555227.99000004
2017-05-20,183421370.15
2017-05-21,169471263.23
2017-05-22,187867095.97000003
2017-05-23,190262965.85999998
2017-05-24,190622347.84999996
2017-05-25,191389287.96
2017-05-26,189945909.59
2017-05-27,183055881.98
2017-05-28,168559731.06999996
2017-05-29,169046241.02
2017-05-30,188020214.82
2017-05-31,190090606.91
2017-06-01,193110809.51000002
2017-06-02,193849275.46999997
2017-06-03,187591835.17000002
2017-06-04,173218612.55
2017-06-05,193919596.62000003
2017-06-06,194909410.63
2017-06-07,196584577.36999997
2017-06-08,196273146.12
2017-06-09,196546426.48
2017-06-10,189805708.15
2017-06-11,173939363.97000003
2017-06-12,194236449.65
2017-06-13,194882584.56000003
2017-06-14,195382919.42000002
2017-06-15,194837327.25000003
2017-06-16,195569661.42000002
2017-06-17,187899191.64999998
2017-06-18,171480453.54
2017-06-19,172286606.17000005
2017-06-20,193076733.52
2017-06-21,194151499.89999998
2017-06-22,195807069.12
2017-06-23,196203727.89000002
2017-06-24,188945044.84
2017-06-25,173510944.82999998
2017-06-26,175796928.5
2017-06-27,195520080.58999997
2017-06-28,195111184.26000002
2017-06-29,195871112.46999997
2017-06-30,196288105.66000006
2017-07-01,187911586.2
2017-07-02,176448646.60000005
2017-07-03,175021143.91999996
2017-07-04,196691483.10000005
2017-07-05,195769900.9
2017-07-06,195876503.48999998
2017-07-07,197473906.5
2017-07-08,187875641.13
2017-07-09,175449263.62
2017-07-10,195685542.51000002
2017-07-11,196653531.78
2017-07-12,193584978.62
2017-07-13,194408635.69999996
2017-07-14,195546517.95000002
2017-07-15,187284213.27999997
2017-07-16,174339049.60000002
2017-07-17,195089651.10000002
2017-07-18,196256002.71000004
2017-07-19,197008877.38
2017-07-20,180289542.69
2017-07-21,195766924.96999994
2017-07-22,186892407.69
2017-07-23,175765738.20999998
2017-07-24,196005633.49999994
2017-07-25,197441884.04999998
2017-07-26,196893819.10999998
2017-07-27,200511394.45999998
2017-07-28,199643691.69999996
2017-07-29,190185975.91
2017-07-30,176626786.58000004
2017-07-31,196998286.74000004
2017-08-01,198368024.90000004
2017-08-02,200351330.64000002
2017-08-03,200587765.98
2017-08-04,200633693.88000003
2017-08-05,193638778.66000003
2017-08-06,179426495.6
2017-08-07,181554922.95
2017-08-08,201939289.86
2017-08-09,202747087.64
2017-08-10,201309652.4
2017-08-11,203625693.17999995
2017-08-12,195855021.08000004
2017-08-13,181356509.48000002
2017-08-14,201857182.69000003
2017-08-15,202662991.18
2017-08-16,202236718.29999995
2017-08-17,204022328.09
2017-08-18,203615882.76999995
2017-08-19,196286127.24000004
2017-08-20,181361530.52
2017-08-21,182399341.39
2017-08-22,200390381.16000006
2017-08-23,200692166.12
2017-08-24,200786695.96
2017-08-25,201363823.16
2017-08-26,193528546.80000004
2017-08-27,181116686.79000002
2017-08-28,200457008.84000003
2017-08-29,202990544.04999998
2017-08-30,203567314.09999996
2017-08-31,204047932.04
2017-09-01,202161111.59000003
2017-09-02,193624649.45000002
2017-09-03,178687166.20000002
2017-09-04,200687059.94
2017-09-05,200787404.85000005
2017-09-06,201132482.17
2017-09-07,201089164.16
2017-09-08,198921830.92999998
2017-09-09,191928154.54000002
2017-09-10,178072643.35999998
2017-09-11,200082917.33999997
2017-09-12,201171572.20999998
2017-09-13,202212681.19000006
2017-09-14,203112893.79999998
2017-09-15,203483549.34999996
2017-09-16,195913022.37
2017-09-17,179797541.78000003
2017-09-18,201838610.20000002
2017-09-19,203311704.31000003
2017-09-20,203561206.00999996
2017-09-21,204745703.41
2017-09-22,203717645.64999995
2017-09-23,197039661.54000002
2017-09-24,182477859.94000003
2017-09-25,203238251.93
2017-09-26,205362269.29
2017-09-27,203582920.43
2017-09-28,203291956.07999998
2017-09-29,203101225.68999994
2017-09-30,194272960.86
2017-10-01,175763355.13
2017-10-02,198195648.69
2017-10-03,199310087.15
2017-10-04,196893323.28
2017-10-05,198486423.80000004
2017-10-06,199504896.3
2017-10-07,192971802.24
2017-10-08,178371423.17000002
2017-10-09,199037922.71999997
2017-10-10,200637884.01
2017-10-11,200324052.78
2017-10-12,200144683.29
2017-10-13,201365568.45000005
2017-10-14,192182246.54
2017-10-15,177402918.99
2017-10-16,179345201.86
2017-10-17,200658411.26
2017-10-18,201869301.58
2017-10-19,200744178.19000003
2017-10-20,202341595.42000002
2017-10-21,194113316.60999998
2017-10-22,178014909.79
2017-10-23,197356842.75999996
2017-10-24,198788268.16000003
2017-10-25,197910407.85999998
2017-10-26,200450372.35000002
2017-10-27,198472330.74
2017-10-28,191846384.40999997
2017-10-29,177284572.72
2017-10-30,197041805.7
2017-10-31,199149571.85000002
2017-11-01,198097378.57999998
2017-11-02,198454922.66999996
2017-11-03,199319792.79000005
2017-11-04,193814856.01999998
2017-11-05,179264261.40000004
2017-11-06,180125147.97000003
2017-11-07,199832279.58
2017-11-08,199731314.76000005
2017-11-09,201000807.18
2017-11-10,200933657.69000006
2017-11-11,194840980.06
2017-11-12,177509218.69000006
2017-11-13,179742894.58
2017-11-14,200280047.74
2017-11-15,200228351.67999995
2017-11-16,200795654.83
2017-11-17,200853817.00000006
2017-11-18,194732840.90000004
2017-11-19,179500081.07999995
2017-11-20,200374368.82000002
2017-11-21,201948947.79999995
2017-11-22,202709675.72999996
2017-11-23,201354166.67999998
2017-11-24,201889657.32999998
2017-11-25,194478173.58000004
2017-11-26,179682205.68
2017-11-27,200491859.73999998
2017-11-28,201208686.34
2017-11-29,200909006.4
2017-11-30,200309555.73
2017-12-01,190109146.19999996
2017-12-02,184107238.36999997
2017-12-03,171855329.76000002
2017-12-04,190922576.85
2017-12-05,192730052.59
2017-12-06,191988092.57999998
2017-12-07,190264138.29000002
2017-12-08,174794765.01999995
2017-12-09,182853611.86
2017-12-10,172748113.54
2017-12-11,190048908.99999994
2017-12-12,191564933.62000003
2017-12-13,187626533.65000004
2017-12-14,189564615.19
2017-12-15,190928853.32999998
2017-12-16,183716471.7199999
2017-12-17,171718733.13
2017-12-18,188404559.28
2017-12-19,188693367.45
2017-12-20,189083102.48999998
2017-12-21,188315822.74999997
2017-12-22,187535168.74000004
2017-12-23,180921222.70999995
2017-12-24,164605993.65000004
2017-12-25,162512098.33
2017-12-26,183600665.03
2017-12-27,186104810.29999998
2017-12-28,185717626.04000002
2017-12-29,186908620.12999997
2017-12-30,179341984.69999996
2017-12-31,164750456.59999996
2018-01-01,149460344.75000003
2018-01-02,172142311.07000002
2018-01-03,178342170.1
2018-01-04,179523156.83000004
2018-01-05,181126157.91000003
2018-01-06,174061954.51000002
2018-01-07,160344835.26999998
2018-01-08,161337939.32999995
2018-01-09,180165930.09999996
2018-01-10,182075324.35000002
2018-01-11,183890310.65
2018-01-12,184174055.83
2018-01-13,177545561.76000002
2018-01-14,164532286.21
2018-01-15,183643296.52999997
2018-01-16,184466651.50000003
2018-01-17,185253699.97
2018-01-18,184483642.35999998
2018-01-19,187242016.02999997
2018-01-20,180068885.78
2018-01-21,165073035.88
2018-01-22,185022270.35
2018-01-23,186110181.56
2018-01-24,184039482.39000002
2018-01-25,185596506.90000004
2018-01-26,186651899.15999997
2018-01-27,178796310.26000002
2018-01-28,165455857.94000006
2018-01-29,183984016.79999998
2018-01-30,185887030.23000002
2018-01-31,184312355.46
2018-02-01,191154404.61
2018-02-02,191442326.51000005
2018-02-03,184614260.22999996
2018-02-04,170524124.14
2018-02-05,187583768.82
2018-02-06,188795124.79
2018-02-07,188947255.83
2018-02-08,193414810.42
2018-02-09,192811395.32000002
2018-02-10,184809713.79000002
2018-02-11,172263566.26999995
2018-02-12,192525812.97000003
2018-02-13,193015648.20000002
2018-02-14,194238137.91000003
2018-02-15,193092760.52999997
2018-02-16,195324877.16000003
2018-02-17,188258320.47
2018-02-18,174608330.59000003
