fecha,disp_dec_hidraulica,disp_dec_no_termica,disp_dec_termica,disponibilidad_declarada
2014-09-27,321539.6666666667,67109.0,109218.96551724138,195616.7231638418
2014-09-28,309559.6666666667,67109.0,111052.2988505747,191441.58192090396
2014-09-29,337269.6666666666,67109.0,114740.5172413793,204995.9604519774
2014-09-30,329191.3333333334,67109.0,126428.73563218392,207317.99435028248
2014-10-01,331078.0,67109.0,123359.77011494254,206608.9548022599
2014-10-02,322893.0,67109.0,118795.11494252874,200897.09039548025
2014-10-03,317227.0,67109.0,118619.8275862069,198410.08474576272
2014-10-04,322523.6666666667,35709.0,116553.73563218392,196977.88135593222
2014-10-05,324341.3333333333,67109.0,110588.2183908046,197476.89265536724
2014-10-06,325328.0,67109.0,115287.93103448275,200205.0
2014-10-07,335638.0,67109.0,123040.80459770115,208384.37853107345
2014-10-08,329593.0,67109.0,124333.90804597702,206458.53107344633
2014-10-09,349064.6666666666,67109.0,126198.85057471263,215625.90395480228
2014-10-10,346233.0,67109.0,121033.62068965517,211887.2033898305
2014-10-11,335198.0,67109.0,120295.11494252874,206848.3615819209
2014-10-12,329898.0,67109.0,123700.28735632183,206276.32768361582
2014-10-13,327743.0,67109.0,126445.97701149425,206712.76836158193
2014-10-14,338361.3333333334,80136.25,118335.3448275862,210539.71264367818
2014-10-15,339630.5,67109.0,114611.20689655172,205932.75423728814
2014-10-16,329857.1666666666,67109.0,113438.79310344828,201215.24011299433
2014-10-17,322828.0,67109.0,110293.67816091953,196690.8757062147
2014-10-18,327324.6666666666,67109.0,114407.18390804598,200618.13559322033
2014-10-19,334909.5833333333,67109.0,117871.26436781608,205534.76694915254
2014-10-20,338544.5833333334,67109.0,112629.88505747126,204498.75
2014-10-21,336923.0,67109.0,110415.80459770115,202723.3615819209
2014-10-22,326173.0,67109.0,112604.02298850575,199243.8418079096
2014-10-23,333338.0,67109.0,114056.6091954023,202993.8418079096
2014-10-24,329688.0,67109.0,114058.0459770115,201447.93785310735
2014-10-25,322196.45454545453,67109.0,114056.6091954023,198272.84797123782
2014-10-26,325601.45454545453,67109.0,110572.41379310345,198003.07395993837
2014-10-27,338126.45454545453,67109.0,114848.27586206897,205411.9722650231
2014-10-28,319326.3333333333,67109.0,121241.9540229885,200588.4745762712
2014-10-29,302143.0,67109.0,115193.10344827586,190334.2372881356
2014-10-30,310822.6842105263,67109.0,118490.5172413793,195632.8322925959
2014-10-31,334391.01754385966,67109.0,123654.31034482758,208157.54980672017
2014-11-01,330996.5,67109.0,114848.27586206897,202390.80508474575
2014-11-02,339662.1666666666,67109.0,114851.14942528737,206064.11016949153
2014-11-03,337171.3333333334,67109.0,124249.13793103448,209628.02259887007
2014-11-04,332018.0,67109.0,122058.0459770115,206367.4293785311
2014-11-05,331993.0,67109.0,119885.63218390805,205289.0395480226
2014-11-06,329286.3333333333,67109.0,121629.88505747126,204999.49152542374
2014-11-07,330776.3333333333,67109.0,105665.80459770115,197784.09604519772
2014-11-08,319263.0,67109.0,95961.7816091954,188135.79096045197
2014-11-09,320769.8947368421,67109.0,111878.44827586207,196597.7520071365
2014-11-10,328384.8947368421,67109.0,116316.66666666667,202005.94409753196
2014-11-11,311251.56140350876,67109.0,113637.06896551725,193428.96669640203
2014-11-12,321854.8947368421,67109.0,114335.3448275862,198265.1248884924
2014-11-13,317464.0,67109.0,115254.88505747126,196856.55367231637
2014-11-14,324637.3333333333,67109.0,121928.73563218392,203176.46892655367
2014-11-15,336321.3333333334,67109.0,123411.49425287357,208856.1299435028
2014-11-16,337916.3333333334,67109.0,120583.90804597702,208142.14689265535
2014-11-17,339683.0,67109.0,119104.02298850575,208163.3333333333
2014-11-18,327676.3333333333,67109.0,124338.2183908046,205648.50282485873
2014-11-19,309777.6666666667,67109.0,127335.3448275862,199537.48587570622
2014-11-20,330514.3333333334,67109.0,132974.71264367815,211096.10169491524
2014-11-21,329666.0,67109.0,126040.80459770115,207328.44632768363
2014-11-22,324944.3333333333,67109.0,124351.14942528737,204497.23163841807
2014-11-23,337213.0,67109.0,126816.66666666667,210907.68361581923
2014-11-24,330394.6666666666,67109.0,125609.77011494254,207425.33898305084
2014-11-25,312424.6666666666,67109.0,127400.0,200690.8757062147
2014-11-26,309614.6666666667,67109.0,127489.0804597701,199543.98305084746
2014-11-27,322866.3333333333,67109.0,120907.18390804598,201923.9265536723
2014-11-28,334691.3333333333,67109.0,119612.64367816094,206298.22033898305
2014-11-29,339214.6666666666,67109.0,113708.90804597702,205313.05084745763
2014-11-30,337855.6666666666,67109.0,116951.72413793103,206331.1299435028
2014-12-01,343171.1538461539,66109.0,120875.57471264369,212639.77777777778
2014-12-02,342437.17948717944,66109.0,120848.27586206897,212308.52777777778
2014-12-03,346357.37179487175,66109.0,120775.0,213971.8611111111
2014-12-04,347586.53846153844,66109.0,123377.01149425287,215762.1388888889
2014-12-05,344509.6153846154,66109.0,128450.28735632185,216880.8888888889
2014-12-06,337200.0,66109.0,131829.5977011494,215346.72222222222
2014-12-07,340392.3076923077,66109.0,125966.09195402298,213896.02777777778
2014-12-08,364855.4487179487,66109.0,133915.80459770115,228339.08333333334
2014-12-09,360576.60256410256,66109.0,130592.5287356322,224878.66666666666
2014-12-10,356977.56410256407,66109.0,133440.22988505746,224695.47222222222
2014-12-11,362621.7948717949,66109.0,129950.28735632185,225454.5
2014-12-12,364424.358974359,66109.0,125444.54022988507,224057.83333333334
2014-12-13,344201.60256410256,66109.0,131842.5287356322,218387.0
2014-12-14,362581.41025641025,66109.0,137509.19540229885,229090.47222222222
2014-12-15,371167.9487179487,66109.0,137477.58620689655,232796.02777777778
2014-12-16,366419.55128205125,66109.0,137933.0459770115,230958.52777777778
2014-12-17,366393.91025641025,66109.0,136993.3908045977,230493.25
2014-12-18,370554.1666666667,66109.0,137559.4827586207,232569.6388888889
2014-12-19,372300.96153846156,66109.0,132335.3448275862,230801.58333333334
2014-12-20,360656.73076923075,66109.0,116374.13793103448,218041.16666666666
2014-12-21,343605.4487179487,66109.0,115537.93103448275,210248.1111111111
2014-12-22,338437.17948717944,66109.0,119089.6551724138,209725.19444444444
2014-12-23,351679.1666666667,66109.0,123813.79310344828,217746.72222222222
2014-12-24,329616.6666666667,66109.0,127645.68965517242,210038.3888888889
2014-12-25,345454.8076923077,66109.0,128930.1724137931,217522.41666666666
2014-12-26,350289.7435897436,66109.0,132055.1724137931,221127.97222222222
2014-12-27,351358.6538461539,66109.0,132055.1724137931,221591.16666666666
2014-12-28,337671.1538461539,66109.0,132241.9540229885,215750.19444444444
2014-12-29,349055.76923076925,66109.0,134151.4367816092,221606.44444444444
2014-12-30,322868.26923076925,66109.0,138124.1379310345,212178.66666666666
2014-12-31,339642.3076923077,66109.0,133124.1379310345,217030.75
2015-01-01,318373.07692307694,66109.0,135785.05747126436,209100.19444444444
2015-01-02,318224.03846153844,66109.0,128025.0,205284.91666666666
2015-01-03,340882.6923076923,66109.0,130624.13793103448,216359.91666666666
2015-01-04,341192.62820512825,66109.0,129537.93103448275,215969.22222222222
2015-01-05,335910.57692307694,66109.0,127313.79310344828,212605.33333333334
2015-01-06,335261.53846153844,66109.0,123779.31034482758,210615.75
2015-01-07,319548.5576923077,66109.0,129809.4827586207,206721.375
2015-01-08,317814.5833333334,66109.0,132629.88505747126,207333.18055555556
2015-01-09,322784.1346153846,66109.0,135882.75862068965,211058.875
2015-01-10,326907.554945055,66109.0,135879.88505747126,212844.3015873016
2015-01-11,319456.41025641025,45442.33333333333,133400.0,206694.6388888889
2015-01-12,332167.9487179487,66109.0,131193.10344827586,212858.52777777778
2015-01-13,341363.46153846156,66109.0,131193.10344827586,216843.25
2015-01-14,329055.76923076925,66109.0,130911.49425287357,211373.80555555556
2015-01-15,328406.73076923075,66109.0,128698.85057471263,210023.1111111111
2015-01-16,313626.28205128206,66109.0,126394.25287356322,202504.3611111111
2015-01-17,300249.6794871795,66109.0,133391.37931034484,200089.77777777778
2015-01-18,329567.8846153846,66109.0,128563.79310344828,210461.0
2015-01-19,322952.5,66109.0,127762.06896551725,207206.83333333334
2015-01-20,319748.9743589744,66109.0,130813.79310344828,207293.6388888889
2015-01-21,314300.2564102564,66109.0,131055.1724137931,205049.19444444444
2015-01-22,316247.3717948718,66109.0,127667.24137931035,204255.44444444444
2015-01-23,315471.73076923075,66109.0,128106.89655172414,204131.83333333334
2015-01-24,306674.35897435894,66109.0,128767.81609195402,200639.08333333334
2015-01-25,308664.74358974356,66109.0,131477.58620689655,202811.30555555556
2015-01-26,316635.89743589744,66109.0,129162.93103448275,205146.72222222222
2015-01-27,324260.89743589744,66109.0,133270.6896551724,210436.30555555556
2015-01-28,305728.2051282051,66109.0,133641.37931034484,202584.6388888889
2015-01-29,315580.76923076925,66109.0,134601.14942528735,207317.97222222222
2015-01-30,293492.6282051282,66109.0,132532.183908046,196746.44444444444
2015-01-31,320391.6666666666,66109.0,126323.85057471263,205402.0
