fecha,gen_hidraulica,gen_no_termica,gen_termica,generacion
2015-05-15,134344851.34,3093487.87,52089580.49,189527919.7
2015-05-16,121792174.99000001,3193447.82,54544712.690000005,179530335.5
2015-05-17,108113040.4,3129584.48,45247935.46,156490560.34
2015-05-18,120474466.31,3316145.42,37720592.99,161511204.72
2015-05-19,132955916.71,2889052.71,50755723.18000001,186600692.6
2015-05-20,131698207.53,2949841.04,56491101.620000005,191139150.19
2015-05-21,123398863.89999999,2874696.19,64444087.5,190717647.59
2015-05-22,125636943.02,3165227.36,60411811.44,189213981.82
2015-05-23,123149524.67,3323471.25,54323245.79,180796241.71
2015-05-24,104409946.66,3295108.83,55284832.25,162989887.74
2015-05-25,125766743.9,3232995.93,57565089.25,186564829.08
2015-05-26,128793848.49,3070240.23,59689710.52,191553799.24
2015-05-27,124909131.0,2859590.63,62566304.89,190335026.52
2015-05-28,118313732.22,5029170.87,63511526.5,186854429.59
2015-05-29,121073018.58,4237756.54,61227630.81,186538405.93
2015-05-30,115608856.76,4568576.140000001,54391765.11,174569198.01
2015-05-31,107056327.86,2703671.45,48155383.81,157915383.12
2015-06-01,132775027.13,3453460.44,49393813.1,185622300.67
2015-06-02,133953466.13,2783807.56,49600818.6,186338092.29
2015-06-03,133087146.52,2710946.44,52287384.55,188085477.51
2015-06-04,129623024.75,4454358.890000001,55625957.94,189703341.58
2015-06-05,126260773.25,3216893.46,58197737.87,187675404.58
2015-06-06,118068869.25999999,2721512.13,57840823.71,178631205.1
2015-06-07,97816027.51,3270997.05,55986924.42,157073948.98
2015-06-08,98938587.28,3624489.08,55132575.36,157695651.72
2015-06-09,118012278.48,3313586.22,60243847.92,181569712.62
2015-06-10,131312768.57000001,3816689.5300000003,50145040.32,185274498.42
2015-06-11,131563606.08,4019705.56,51010101.910000004,186593413.55
2015-06-12,133401500.57,4870346.79,50693705.96,188965553.32
2015-06-13,130594027.47,3411914.17,45236914.78,179242856.42
2015-06-14,113473392.64,3042708.92,42484939.29,159001040.85
2015-06-15,113515040.63,3536884.08,44452582.35,161504507.06
2015-06-16,135719053.51,3523366.6,48907195.62,188149615.73
2015-06-17,135457973.79,3587309.81,51563245.29,190608528.89
2015-06-18,138526689.67,3527125.91,50415019.75,192468835.33
2015-06-19,128603581.19,4802557.96,58774158.91,192180298.06
2015-06-20,120691317.83,4207871.45,56188524.62,181087713.9
2015-06-21,116415413.29,3613521.2,41398938.64,161427873.13
2015-06-22,136512926.98,3627551.73,45968016.05,186108494.76
2015-06-23,144766786.43,3869534.97,40471949.04,189108270.44
2015-06-24,145157929.73,3738488.89,42201293.21,191097711.83
2015-06-25,140850499.14000002,3907531.91,46662671.57,191420702.62
2015-06-26,139491937.62,3878284.58,47885983.91,191256206.10999998
2015-06-27,131293041.56,3815047.3,43548361.84,178656450.7
2015-06-28,122187060.58,3887646.65,31793178.14,157867885.37
2015-06-29,128665122.12,3839688.07,29813697.27,162318507.46
2015-06-30,140590401.85,3415434.12,41485336.230000004,185491172.2
2015-07-01,141083682.04,3288500.36,44578054.58,188950236.98
2015-07-02,140496213.46,3371331.63,45311153.480000004,189178698.57
2015-07-03,141014338.61,3370498.3200000003,46085058.42,190469895.35
2015-07-04,128533328.92999999,3434452.1,48918470.49,180886251.52
2015-07-05,110353535.55,3363262.02,48022217.42,161739014.99
2015-07-06,130890947.62,3289765.88,51298118.99,185478832.49
2015-07-07,130227265.64,3183093.81,53094791.52,186505150.97
2015-07-08,128926605.09,3195588.55,55646793.739999995,187768987.38
2015-07-09,131952553.32000001,3314337.6399999997,54997533.09,190264424.05
2015-07-10,129678638.66000001,3289532.74,57851830.88,190820002.28
2015-07-11,120777080.86,3176604.3,56037857.3,179991542.46
2015-07-12,113081871.61,3281154.44,44994157.06,161357183.11
2015-07-13,136655677.76,2916215.62,49794845.6,189366738.98
2015-07-14,139513278.02,2930209.01,49776760.26,192220247.29
2015-07-15,129227866.35,2938543.63,56355836.949999996,188522246.93
2015-07-16,126422857.18,2918134.2800000003,58900818.13,188241809.59
2015-07-17,130929647.23,2960364.93,55134460.339999996,189024472.5
2015-07-18,123092483.55,3134493.18,50324551.2,176551527.93
2015-07-19,109413966.69,3406725.72,42810686.89,155631379.3
2015-07-20,113794050.62,3678151.4,42056962.54,159529164.56
2015-07-21,131411194.14999999,3705235.68,50300820.21,185417250.04
2015-07-22,135839680.1,3581212.5,48997187.77,188418080.37
2015-07-23,141263925.93,3753502.7600000002,44786838.25,189804266.94
2015-07-24,141540881.43,3689210.79,44770594.21,190000686.43
2015-07-25,139331084.96,3746378.5,36078471.54,179155935.0
2015-07-26,129847857.35000001,2420500.88,29174392.740000002,161442750.97
2015-07-27,141326456.5,3690269.72,43279443.18,188296169.4
2015-07-28,141872917.95,3597482.96,44987258.24,190457659.15
2015-07-29,142766154.53,3610072.94,44855391.36,191231618.83
2015-07-30,142375523.61,3622223.84,42632830.61,188630578.06
2015-07-31,145758467.6,3452271.42,38741480.98,187952220.0
2015-08-01,138605315.35,3679465.17,35896574.38,178181354.9
2015-08-02,126358078.67,3681932.49,31965098.0,162005109.16
2015-08-03,148199979.49,3647716.84,37557804.3,189405500.63
2015-08-04,145858296.67,3606547.29,43119692.74,192584536.7
2015-08-05,147974010.44,3378046.0,43845602.03,195197658.47
2015-08-06,152830409.75,3975324.3600000003,40404944.43,197210678.54
2015-08-07,134669476.79,3614386.05,37238824.26,175522687.1
2015-08-08,136686208.99,3527016.24,34122895.160000004,174336120.39
2015-08-09,117815064.78,3623144.02,34315656.28,155753865.08
2015-08-10,140942392.42,3534007.04,41125988.33,185602387.79
2015-08-11,139067547.51,3623816.15,46891121.04,189582484.7
2015-08-12,141252873.1,3578325.9899999998,49336483.7,194167682.79
2015-08-13,140160005.5,3544715.8,48434687.69,192139408.99
2015-08-14,138352113.95,3665757.7800000003,50051580.09,192069451.82
2015-08-15,129429393.63,3691997.83,48305932.76,181427324.22
2015-08-16,112351157.53,3626042.82,43112481.48,159089681.83
2015-08-17,125303279.96,3600326.4699999997,34545028.44,163448634.87
2015-08-18,142836508.79,3411709.29,41908236.49,188156454.57
2015-08-19,147836492.68,3607828.28,42345134.04,193789455.0
2015-08-20,144162380.42,3659263.8200000003,47622686.17,195444330.41
2015-08-21,144593133.92000002,3398212.27,46964553.97,194955900.16
2015-08-22,137986098.15,3470293.81,42454801.44,183911193.4
2015-08-23,122860667.63,3565690.57,38638231.04,165064589.24
2015-08-24,140162280.89,3594226.02,47141583.14,190898090.05
2015-08-25,138164323.46,3459742.25,52583769.559999995,194207835.27
2015-08-26,135896905.47,3480529.33,54361487.28,193738922.07999998
2015-08-27,143135211.59,3409613.77,49449646.8,195994472.16
2015-08-28,141339611.43,3415065.75,52822640.4,197577317.58
2015-08-29,141394755.83,3127869.14,43992057.82,188514682.79
2015-08-30,116433318.58,3342285.67,47695723.03,167471327.28
2015-08-31,135257263.2,2623011.19,55593631.83,193473906.22
2015-09-01,137039871.22,2647567.03,54239359.38,193926797.63
2015-09-02,129723853.71,2687081.19,63070761.7,195481696.6
2015-09-03,129213412.63,2499184.27,62892219.99,194604816.89000002
2015-09-04,140384916.89,2560552.26,54259786.78,197205255.93
2015-09-05,127811435.21,2670109.25,57850174.25,188331718.71
2015-09-06,98497286.77000001,2759947.58,63504830.46,164762064.81
2015-09-07,130267480.36,2835363.46,60654672.54,193757516.36
2015-09-08,134449382.58,2840191.57,61592278.01,198881852.16
2015-09-09,132882299.58,2995638.31,61426846.879999995,197304784.77
2015-09-10,132634336.8,3542774.41,59094937.31,195272048.52
2015-09-11,122429380.9,3723762.84,62588475.68,188741619.42000002
2015-09-12,121896826.92,3612268.41,55444885.26,180953980.59
2015-09-13,111525659.42999999,3563288.9299999997,50071017.980000004,165159966.34
2015-09-14,131935874.13,3581439.2199999997,59469981.92,194987295.27
2015-09-15,144368215.92000002,3631391.67,52831999.53,200831607.12
2015-09-16,140970785.51,4390878.37,55929868.8,201291532.67999998
2015-09-17,136294841.37,3620203.38,57802014.3,197717059.05
2015-09-18,139473449.69,3201471.55,54126323.93,196801245.17000002
2015-09-19,130979540.91,3155517.98,52357125.38,186492184.27
2015-09-20,114426622.97,3237599.73,49702845.42,167367068.12
2015-09-21,136811727.78,3113164.12,55231432.64,195156324.54
2015-09-22,133189880.05,3181940.41,62107450.26,198479270.72
2015-09-23,116267985.92,6657944.59,74255189.25,197181119.76
2015-09-24,121704908.35,3205308.82,71631117.45,196541334.62
2015-09-25,118200083.59,3706452.22,76026563.51,197933099.32
2015-09-26,108455224.05,3564567.96,74280519.08,186300311.09
2015-09-27,91457815.28,3350364.85,73929231.9,168737412.03
2015-09-28,114514350.06,5499601.8,76286943.67999999,196300895.54
2015-09-29,111812962.2,9800141.95,76362476.12,197975580.26999998
2015-09-30,109524736.51,8265482.97,74421061.33,192211280.81
2015-10-01,113634080.51,2977060.07,71740920.27,188352060.85
2015-10-02,114631569.08,3263524.28,71753747.37,189648840.73
2015-10-03,107333554.9,3336161.83,71405904.81,182075621.54
2015-10-04,84621804.79,3422624.81,75564007.58,163608437.18
2015-10-05,109228724.48,10135985.05,74558869.16,193923578.69
2015-10-06,115348279.13000001,10563335.379999999,71704831.38,197616445.89
2015-10-07,109983236.31,5630965.92,80544245.98,196158448.21
2015-10-08,112555144.97,3364634.25,80295342.97,196215122.19
2015-10-09,112214153.74,3253346.67,80601614.48,196069114.89
2015-10-10,99518855.09,6639436.83,77321003.72,183479295.64
2015-10-11,76113603.94,5397878.3,78356822.49,159868304.73
2015-10-12,71161220.32000001,6433644.85,85513556.51,163108421.68
2015-10-13,96032594.95,6829307.05,87341177.81,190203079.81
2015-10-14,93403298.94,6672244.25,88088824.92999999,188164368.12
2015-10-15,97436354.62,6837203.17,85113234.99,189386792.78
2015-10-16,98669858.71,6932102.62,85651101.72,191253063.05
2015-10-17,100558370.32,3250060.3200000003,79979270.25,183787700.89
2015-10-18,93766708.1,3397718.4,68662282.98,165826709.48
2015-10-19,112869064.92999999,3271003.04,74816107.71,190956175.68
2015-10-20,113371623.79,3247838.11,78385319.86,195004781.76
2015-10-21,111043339.17,3149773.94,80156335.16,194349448.27
2015-10-22,111938439.76,3210452.09,81400827.16,196549719.01
2015-10-23,113861317.8,3234065.38,78505158.03,195600541.21
2015-10-24,92407594.23,3310254.75,83802740.57,179520589.55
2015-10-25,69708438.06,3223499.73,83059366.49,155991304.28
2015-10-26,104857657.58,3133501.4,75470244.12,183461403.1
2015-10-27,102330134.46000001,3234048.83,83299845.64,188864028.93
2015-10-28,104622442.95,3416128.52,84473552.63,192512124.1
2015-10-29,105314226.77,3344065.5,84522405.74,193180698.01
2015-10-30,105796037.55,3225186.45,83422984.28999999,192444208.29
2015-10-31,99049378.27,3238182.17,78757616.64,181045177.08
2015-11-01,77598883.06,3044823.42,79018218.17999999,159661924.66
2015-11-02,84385844.14,3048779.88,71395778.39,158830402.41
2015-11-03,103785169.48,2778877.46,77896677.25,184460724.19
2015-11-04,103858833.85,2990078.08,80082846.38,186931758.31
2015-11-05,107333270.13,2995860.87,75647169.31,185976300.31
2015-11-06,109294281.49,3040268.3,77064544.5,189399094.29
2015-11-07,94842874.62,2938040.32,82101149.18,179882064.12
2015-11-08,78739542.9,3324356.19,79238330.83,161302229.92
2015-11-09,100705536.83,2857266.84,82077785.98,185640589.65
2015-11-10,106349471.86,2655054.77,79737079.3,188741605.93
2015-11-11,102753387.93,2583040.83,83800911.71,189137340.47
2015-11-12,108549257.64,2433216.7199999997,80767713.23,191750187.59
2015-11-13,108762407.49,2421260.4499999997,79949983.09,191133651.03
2015-11-14,99526880.77,2491766.88,79026758.69,181045406.34
2015-11-15,95250978.91,2671671.35,63326671.75,161249322.01
2015-11-16,94090441.7,2769025.45,66181004.11,163040471.26
2015-11-17,111301972.44,2734970.89,69701884.0,183738827.33
2015-11-18,110826376.74,2736539.78,71104552.53999999,184667469.06
2015-11-19,109924280.53,2986681.05,74098505.67,187009467.25
2015-11-20,114354643.41,3136646.0,71695382.74,189186672.15
2015-11-21,100071790.85,3455664.78,76337757.87,179865213.5
2015-11-22,88707595.71000001,3507553.91,70444408.97,162659558.59
2015-11-23,109486564.76,3179022.97,75223541.42,187889129.15
2015-11-24,104018078.92999999,3411268.9,83522872.21000001,190952220.04
2015-11-25,104878829.55,3348547.48,84848343.56,193075720.59
2015-11-26,108520666.97,3230229.7,82750078.73,194500975.4
2015-11-27,105411050.62,3207497.05,84917599.77,193536147.44
2015-11-28,92034837.08,3262308.56,84799076.43,180096222.07
2015-11-29,81845324.16,3391639.11,77924108.67,163161071.94
2015-11-30,107603343.55,6675203.58,75911451.55,190189998.68
2015-12-01,108575753.89,6817967.3100000005,77791750.64,193185471.84
2015-12-02,111391916.82,7210227.77,76787455.78,195389600.37
2015-12-03,106083705.5,7178778.12,80971896.59,194234380.21
2015-12-04,102856883.91,7335424.79,83043917.21,193236225.91
2015-12-05,93345076.78,7222652.0,84296193.94,184863922.72
2015-12-06,70830635.74,6865713.08,90974323.92,168670672.74
2015-12-07,91267596.44,7042174.2,89436136.16,187745906.8
2015-12-08,82294184.29,3522219.4,85150320.67,170966724.36
2015-12-09,101980362.01,3184861.84,90532338.39,195697562.24
2015-12-10,103066608.89,3390165.01,89886550.78,196343324.68
2015-12-11,107070275.64,3445166.36,87524209.11,198039651.11
2015-12-12,98673233.36,3572073.52,83492222.04,185737528.92000002
2015-12-13,90799364.07,3625957.78,75502904.45,169928226.3
2015-12-14,106160891.06,3465991.98,82244828.64999999,191871711.69
2015-12-15,103716512.43,5043866.34,84576628.03,193337006.8
2015-12-16,109917813.91,4200627.16,80771488.03,194889929.1
2015-12-17,110436469.82000001,3547691.9699999997,80623282.87,194607444.66
2015-12-18,126497701.94,4315823.69,63116803.46,193930329.09
2015-12-19,114760792.13,3692339.02,64300746.58,182753877.73
2015-12-20,101343741.02,3680917.93,64163310.03,169187968.98
2015-12-21,119462165.03,3570692.17,66821892.120000005,189854749.32
2015-12-22,114780521.0,3299714.94,73836810.37,191917046.31
2015-12-23,118287408.78,3107145.14,69442917.69,190837471.61
2015-12-24,82660730.77,3061223.54,89199814.53,174921768.84
2015-12-25,58918855.4,3061717.11,88271631.12,150252203.63
2015-12-26,72848467.76,2861461.89,92379950.75,168089880.4
2015-12-27,70779502.98,2408358.86,89490116.95,162677978.79
2015-12-28,99020189.57,2715220.82,80407640.82000001,182143051.21
2015-12-29,99722976.56,2642643.9899999998,82102819.28,184468439.83
2015-12-30,97355277.38,2548521.35,85660950.2,185564748.93
2015-12-31,80855993.99,2434950.48,85239682.67999999,168530627.15
2016-01-01,57871866.72,2390049.56,82867273.85,143129190.13
2016-01-02,67547675.22,2321635.88,84570935.48,154440246.58
2016-01-03,62682293.84,2515191.01,87681268.78999999,152878753.64
2016-01-04,83297392.56,2363975.1399999997,89918968.92999999,175580336.63
2016-01-05,88374316.17999999,2555786.19,90881520.48,181811622.85
2016-01-06,89099938.36,2932392.12,91426756.91,183459087.39
2016-01-07,83739258.7,7827712.93,92644930.41,184211902.04
2016-01-08,98258562.60000001,3081471.36,85114665.92,186454699.88
2016-01-09,92886786.28,3262826.66,81448476.89,177598089.83
2016-01-10,78655212.89,3607857.11,76394071.29,158657141.29
2016-01-11,75171747.67,3590089.69,82570338.46,161332175.82
2016-01-12,95562795.6,3521151.9299999997,85195322.60000001,184279270.13
2016-01-13,103969028.14999999,3485020.42,80935061.46000001,188389110.03
2016-01-14,94680870.5,8221370.45,87445516.56,190347757.51
2016-01-15,101110888.79,3476931.24,87251556.3,191839376.33
2016-01-16,90192234.46,3626333.84,86673953.06,180492521.35999998
2016-01-17,70105341.12,3714878.16,89804632.57000001,163624851.85
2016-01-18,95329675.85,3550697.44,89793444.57,188673817.85999998
2016-01-19,97532273.54,3517980.0,91410918.59,192461172.13
2016-01-20,100195778.46,3553408.32,89803774.59,193552961.37
2016-01-21,106301296.0,3598233.53,83550814.35,193450343.88
2016-01-22,101356207.61,3466221.93,91138574.85,195961004.39
2016-01-23,99064646.08,3366911.0900000003,83326144.96,185757702.13
2016-01-24,76925754.16,3287980.0500000003,84896112.2,165109846.41
2016-01-25,101268682.08,3404868.32,84418605.74,189092156.14
2016-01-26,102554422.38,3660545.9,85884417.36999999,192099385.65
2016-01-27,105369929.78,3708994.85,85321950.2,194400874.83
2016-01-28,112973819.06,3494813.9899999998,79876176.96000001,196344810.01
2016-01-29,106182999.92,3504483.85,87035415.73,196722899.5
2016-01-30,96324374.72,3693234.44,86046281.06,186063890.22
2016-01-31,78292643.91,3188976.3200000003,83660621.92999999,165142242.16
2016-02-01,103172676.76,3087343.2199999997,87307333.18,193567353.16
2016-02-02,109657542.59,3700793.31,84352917.13,197711253.03
2016-02-03,112291458.37,3781106.55,85810383.16,201882948.08
2016-02-04,114298297.02,3821760.13,82408933.37,200528990.52
2016-02-05,103560877.84,3821714.63,84444387.93,191826980.4
2016-02-06,92880618.13,4087387.87,85036986.19,182004992.19
2016-02-07,73114571.52,3693894.37,87810489.15,164618955.04
2016-02-08,97348709.79,3405940.31,88288665.18,189043315.28
2016-02-09,98018815.23,3574059.98,91137928.91,192730804.12
2016-02-10,100291858.12,4490311.91,87545267.28,192327437.31
2016-02-11,100876016.28,3708492.46,89031020.48,193615529.22
2016-02-12,102681808.57000001,3697898.91,87577271.78,193956979.26000002
2016-02-13,93010551.56,3780613.64,86249918.32,183041083.52
2016-02-14,79870866.21,3590682.2199999997,80576908.24000001,164038456.67
2016-02-15,100376907.98,3432622.65,88186944.58,191996475.21
2016-02-16,108210787.22999999,4665871.9,83412638.15,196289297.28
2016-02-17,100081461.73,10941935.870000001,85497237.37,196520634.97
2016-02-18,99808697.62,7488950.8,90061058.06,197358706.48
2016-02-19,102119551.07,9387894.5,84130491.52,195637937.09
2016-02-20,90711596.0,11307251.14,83662302.42999999,185681149.57
2016-02-21,68712453.37,11425690.68,83839847.13000001,163977991.18
2016-02-22,98923504.25,9376050.01,81405144.39999999,189704698.66
2016-02-23,106502232.25,8014606.23,80220018.76,194736857.24
2016-02-24,104856197.0,11205228.49,79421810.7,195483236.19
2016-02-25,103235372.32000001,11068709.35,79866936.94,194171018.61
2016-02-26,100304367.7,10750408.5,80772712.3,191827488.5
2016-02-27,91594274.98,10966369.28,77454671.47,180015315.73
2016-02-28,76649506.84,11182209.11,74842135.73,162673851.68
2016-02-29,102475053.79,11048915.45,75721133.41,189245102.65
2016-03-01,101408600.57,10786268.2,78278992.6,190473861.37
2016-03-02,97781234.25,11100477.54,78315987.77,187197699.56
2016-03-03,100484997.72,11320160.6,77433111.6,189238269.92
2016-03-04,99192894.67999999,11155792.91,78112350.21,188461037.8
2016-03-05,90983265.37,10972021.7,76729907.73,178685194.8
2016-03-06,71285844.17,11014799.91,77086239.41,159386883.49
2016-03-07,90597985.22,11238619.64,83631284.24,185467889.1
2016-03-08,90155950.86,11227980.120000001,83838332.03,185222263.01
2016-03-09,85783493.69,11765518.26,84919467.16,182468479.10999998
2016-03-10,84345983.76,11254896.43,86922127.53999999,182523007.73
2016-03-11,83363325.61,11568701.49,86328571.42,181260598.52
2016-03-12,74474816.67999999,11470492.879999999,85858858.33,171804167.89
2016-03-13,55397788.910000004,10996987.629999999,84913537.47,151308314.01
2016-03-14,85306685.7,10903237.67,82799468.9,179009392.27
2016-03-15,84140336.37,11609991.42,85791962.69,181542290.48
2016-03-16,84340161.4,11489419.0,88176943.06,184006523.46
2016-03-17,86419033.38,10991313.42,85733872.72,183144219.52
2016-03-18,82969519.03,11667338.18,88355723.8,182992581.01
2016-03-19,78499100.37,11683869.32,83519343.17,173702312.85999998
2016-03-20,56856776.44,10728861.64,86000743.55,153586381.63
2016-03-21,64928392.77,7684669.15,88483950.34,161097012.26
2016-03-22,81435758.71,10147059.35,85781735.43,177364553.49
2016-03-23,81468578.08,11180392.57,82920140.23,175569110.88
2016-03-24,71138089.71,7407062.24,74095190.67,152640342.62
2016-03-25,61649526.43,7374435.77,75374813.16,144398775.35999998
2016-03-26,70013192.47,10639170.08,75050118.65,155702481.2
2016-03-27,61176999.24,10961296.8,79796908.7,151935204.74
2016-03-28,87445644.19,11287619.719999999,81470290.93,180203554.84
2016-03-29,82432080.49,11426013.55,91302039.74,185160133.78
2016-03-30,78594019.97,11284615.31,93572611.08,183451246.36
2016-03-31,79096564.87,11321900.45,91577369.53999999,181995834.86
2016-04-01,80715368.55,11244068.969999999,87528896.87,179488334.39
2016-04-02,67784775.22,11349863.08,87257857.54,166392495.84
2016-04-03,59985134.72,4767834.64,83101384.95,147854354.31
2016-04-04,84678360.52,4706536.42,87055488.35,176440385.29
2016-04-05,87306347.39,4584490.22,90015157.94,181905995.55
2016-04-06,93137309.71,4672795.04,85735049.67,183545154.42
2016-04-07,94129734.83,4535720.1,85395753.14,184061208.07
2016-04-08,93954391.91,4738872.53,85672109.04,184365373.48
2016-04-09,80182093.28,5147417.81,85918940.67,171248451.76
2016-04-10,76059809.81,4295291.55,72333541.22,152688642.58
2016-04-11,96153970.73,4226912.75,81827787.59,182208671.07
2016-04-12,102514714.67,3759591.15,73888123.68,180162429.5
2016-04-13,115744774.21,4037947.74,58967279.05,178750001.0
2016-04-14,126898538.39,4170453.15,53322751.1,184391742.64
2016-04-15,133347417.28999999,4011821.32,50513384.92,187872623.53
2016-04-16,132795483.6,3801391.35,42439005.46,179035880.41
2016-04-17,110635041.12,3844772.18,39088660.660000004,153568473.96
2016-04-18,137237172.95000002,3676996.75,42443546.36,183357716.06
2016-04-19,139805554.57,3722265.41,42217559.09,185745379.07
2016-04-20,139509952.46,3732376.37,43169386.8,186411715.63
2016-04-21,135481896.35,3567737.07,49797434.980000004,188847068.4
2016-04-22,128672319.38,3660051.91,56967079.87,189299451.16
2016-04-23,124945082.74,3718941.33,49459346.03,178123370.1
2016-04-24,106913619.6,3569462.13,45170136.489999995,155653218.22
2016-04-25,129193595.29,3376331.41,46342456.12,178912382.82
2016-04-26,127640096.09,3133053.53,53591977.77,184365127.39
2016-04-27,126807018.65,3073788.17,53486313.06,183367119.88
2016-04-28,125210989.09,3211600.08,53606790.91,182029380.07999998
2016-04-29,129329978.95,3315506.75,50309945.06,182955430.76000002
2016-04-30,121954954.46,3407142.99,47282152.18,172644249.63
2016-05-01,102583601.54,3021115.9,46104483.37,151709200.81
2016-05-02,135264918.95,2549356.2600000002,38620900.39,176435175.6
2016-05-03,140135984.71,2462372.38,37430815.519999996,180029172.61
2016-05-04,146703450.88,2831253.97,34644142.75,184178847.6
2016-05-05,141136495.14000002,3021677.38,41323269.88,185481442.4
2016-05-06,141209807.69,2761364.7399999998,41909995.15,185881167.58
2016-05-07,136283039.76,2960891.66,33761062.89,173004994.31
2016-05-08,114091913.26,2756373.56,31222109.150000002,148070395.97
2016-05-09,120016839.89,2059745.69,28725897.76,150802483.34
2016-05-10,137665857.62,2058152.89,31316568.37,171040578.88
2016-05-11,146220069.71,2497870.7,32409745.400000002,181127685.81
2016-05-12,152077044.39,2557248.92,32329335.89,186963629.2
2016-05-13,160489526.34,2436372.56,26230053.369999997,189155952.27
2016-05-14,150435488.71,2555579.5700000003,24445411.14,177436479.42
2016-05-15,135264768.81,2716611.74,24152020.82,162133401.37
2016-05-16,150473108.91,3066872.82,29536879.03,183076860.76
2016-05-17,153022279.99,3169864.67,29648195.360000003,185840340.02
2016-05-18,152907340.12,3110174.38,31580441.959999997,187597956.46
2016-05-19,147693287.85,2971916.86,36796158.14,187461362.85
2016-05-20,149738837.71,2673567.72,38817370.75,191229776.18
2016-05-21,140313020.78,3175159.72,39142827.24,182631007.74
2016-05-22,129152065.6,3314622.03,31049887.94,163516575.57
2016-05-23,141893024.29,3142903.4499999997,44067231.15,189103158.89000002
2016-05-24,147099339.63,3342035.7800000003,40050355.72,190491731.13
2016-05-25,146664662.47,2867782.0,38509182.519999996,188041626.99
2016-05-26,140339897.01,2717785.17,39967004.72,183024686.9
2016-05-27,137143685.34,3022673.42,43674585.18,183840943.94
2016-05-28,131531811.00999999,3020726.55,40816888.67,175369426.23
2016-05-29,112336635.36,2825586.59,37602231.16,152764453.11
2016-05-30,122923855.01,2938457.92,33014338.69,158876651.62
2016-05-31,136361063.01,2914278.65,38199116.5,177474458.16
2016-06-01,128568021.95,2909777.63,49121083.46,180598883.04
2016-06-02,131075276.16,3102276.29,46578089.29,180755641.74
2016-06-03,137628718.65,3337343.62,40278872.16,181244934.43
2016-06-04,140923839.3,3101080.66,30425183.179999996,174450103.14
2016-06-05,126640871.67999999,2977312.48,26807853.84,156426038.0
2016-06-06,129943805.86999999,3490336.81,24923494.96,158357637.64
2016-06-07,144917551.19,2936459.49,31366863.240000002,179220873.92
2016-06-08,143146604.83,2777193.0100000002,35462031.89,181385829.73
2016-06-09,135653529.54,3714359.03,43350419.1,182718307.67
2016-06-10,140585265.79,3213983.1799999997,39847354.68,183646603.65
2016-06-11,136780503.22,3206308.87,36553962.769999996,176540774.85999998
2016-06-12,127087193.69,3001329.19,30270971.71,160359494.59
2016-06-13,141762524.27,2723572.09,37159733.98,181645830.34
2016-06-14,134668550.37,2773333.82,43637688.64,181079572.83
2016-06-15,138859489.93,2988578.89,40104484.809999995,181952553.63
2016-06-16,138474933.09,2712738.0300000003,44949928.300000004,186137599.42000002
2016-06-17,141841080.85,2654425.06,43021166.24,187516672.15
2016-06-18,132961814.27999999,2643088.9,42282112.92,177887016.1
2016-06-19,112214386.71,4540507.15,38968786.28,155723680.14
2016-06-20,133659416.39999999,2742946.04,43736015.06,180138377.5
2016-06-21,135125845.0,2887384.21,44509435.99,182522665.2
2016-06-22,143584184.11,3304733.34,40502530.870000005,187391448.32
2016-06-23,143293854.59,3447912.7800000003,41026148.49,187767915.86
2016-06-24,139685404.51,4200404.3100000005,41546232.9,185432041.72
2016-06-25,136686552.20000002,2970756.9499999997,34940195.16,174597504.31
2016-06-26,115952942.24,3377363.73,36133327.51,155463633.48
2016-06-27,143529943.02,3329731.92,38620361.230000004,185480036.17
2016-06-28,149878004.8,3072461.45,37195181.62,190145647.87
2016-06-29,150394022.03,3047439.7399999998,37816534.589999996,191257996.35999998
2016-06-30,149103184.99,3069801.24,38177506.24,190350492.47
2016-07-01,145453420.09,2583701.5100000002,37139337.66,185176459.26
2016-07-02,132335677.24,2932143.14,39156840.75,174424661.13
2016-07-03,119005969.19,3084157.94,32225221.06,154315348.19
2016-07-04,119605699.91,3003041.84,33673244.160000004,156281985.91
2016-07-05,141856419.82,3032193.17,37799036.21,182687649.2
2016-07-06,144889379.24,3785831.1,35472807.47,184148017.81
2016-07-07,152756899.24,3457629.28,30157818.43,186372346.95
2016-07-08,154164308.53,2789254.59,31866786.759999998,188820349.88
2016-07-09,144330444.72,3006198.63,32539189.830000002,179875833.18
2016-07-10,131014546.49000001,3042445.02,26177783.05,160234774.56
2016-07-11,146227212.87,2818802.79,34972031.24,184018046.9
2016-07-12,142185924.85,3462151.54,38753077.24,184401153.63
2016-07-13,142440240.56,3364231.72,38573759.25,184378231.53
2016-07-14,145073410.12,3378740.06,35299098.019999996,183751248.2
2016-07-15,148650133.48,3720338.84,29141118.119999997,181511590.44
2016-07-16,142062703.82,3245161.81,23227904.15,168535769.78
2016-07-17,123051756.86,3674574.92,25613663.950000003,152339995.73
2016-07-18,147928153.14000002,2935215.41,26117350.1,176980718.65
2016-07-19,152443467.84,2635571.5100000002,26813893.09,181892932.44
2016-07-20,137893632.3,2994228.44,23105806.86,163993667.6
2016-07-21,150050736.57,2901917.04,27926620.61,180879274.22
2016-07-22,144932603.79,3494418.84,32782691.099999998,181209713.73
2016-07-23,136491455.22,3194727.68,32973347.240000002,172659530.14000002
2016-07-24,116726848.31,4114930.38,33230014.990000002,154071793.68
