fecha,precio_bolsa,demanda,disp_dec_hidraulica,disp_dec_no_termica,disp_dec_termica,disponibilidad_declarada,gen_hidraulica,gen_no_termica,gen_termica,generacion,aportes_energia,precio_oferta,vol_util,indice_ONI,vertimientos
2016-05-29,136.66032666666672,152634275.23000005,248992.5,33406.794871794875,116279.02380952382,160330.76388888888,112336635.36,2825586.59,37602231.16,152764453.11,247366300.0,237.40469811320753,7545569700.0,0.4,
2016-05-30,132.26943666666668,157874621.81,248419.9673202614,33406.794871794875,108831.40476190476,156982.21813725488,122923855.01,2938457.92,33014338.69,158876651.62,181035300.0,232.99362264150943,7595347300.0,0.4,
2016-05-31,132.34567666666663,177368028.1,245711.25,33406.794871794875,117999.57107843137,160143.1174698795,136361063.01,2914278.65,38199116.5,177474458.16,233845100.0,223.05537735849055,7684791800.0,0.4,
2016-06-01,137.33699500000006,181018130.45,239146.9814814815,33551.60256410257,117058.39460784313,156933.10341365464,128568021.95,2909777.63,49121083.46,180598883.04,165887100.0,232.86494339622644,7713790200.0,-0.1,
2016-06-02,142.20372,181854459.84,229200.23983570037,33379.77564102564,115123.3455882353,151799.27069178972,131075276.16,3102276.29,46578089.29,180755641.74,157670800.0,231.57007547169812,7732443700.0,-0.1,
2016-06-03,117.33103,181492775.18999997,233722.3231690337,33375.60897435898,111853.15476190476,151937.46389783983,137628718.65,3337343.62,40278872.16,181244934.43,169882200.0,228.71411320754717,7757433900.0,-0.1,
2016-06-04,182.36090333333343,174540189.86,234654.73544973542,33477.27564102564,109504.14215686276,151878.5047332186,140923839.3,3101080.66,30425183.179999996,174450103.14,173583500.0,245.10347169811322,7777695800.0,-0.1,
2016-06-05,120.35246000000002,157165807.79999998,236148.99470899472,33539.455128205125,105890.92857142857,150518.56221655328,126640871.67999999,2977312.48,26807853.84,156426038.0,129929300.0,249.18294339622642,7775896000.0,-0.1,
2016-06-06,154.6475633333333,159063363.48,237196.11946533,33537.85256410257,102088.54761904762,149382.75655657,129943805.86999999,3490336.81,24923494.96,158357637.64,117353700.0,248.1795094339623,7755324100.0,-0.1,
2016-06-07,153.17347500000005,179780580.66,252996.62872458927,33385.38461538462,106771.01190476191,158081.83393752237,144917551.19,2936459.49,31366863.240000002,179220873.92,142174900.0,243.79901886792453,7741257400.0,-0.1,
2016-06-08,179.02819,181518853.77,233809.92063492065,33459.77564102564,111783.88480392157,152443.20854847963,143146604.83,2777193.0100000002,35462031.89,181385829.73,129499000.0,244.68416981132071,7720539000.0,-0.1,
2016-06-09,184.32502333333335,182569447.07999998,229989.3246187364,32609.903846153848,108655.20833333334,149371.34360973304,135653529.54,3714359.03,43350419.1,182718307.67,135102000.0,243.10583018867925,7681043300.0,-0.1,
2016-06-10,172.56737833333332,181710336.46,249175.204248366,34942.95138888888,105057.63655462186,157429.39818095914,140585265.79,3213983.1799999997,39847354.68,183646603.65,168895700.0,248.3052641509434,7758115600.0,-0.1,
2016-06-11,150.31953499999995,174628228.8,248657.95887799567,32690.48076923077,102999.2619047619,154543.29686041083,136780503.22,3206308.87,36553962.769999996,176540774.85999998,145810400.0,250.9220188679245,7757306300.0,-0.1,
2016-06-12,152.53949999999998,158423506.83999997,251131.9403594771,32939.10256410256,103002.83333333333,155643.5399159664,127087193.69,3001329.19,30270971.71,160359494.59,132744800.0,252.1714716981132,7694255400.0,-0.1,
2016-06-13,181.78491500000007,181242748.75000003,241823.5607298475,33094.903846153844,108279.34523809524,153876.89309056956,141762524.27,2723572.09,37159733.98,181645830.34,146477400.0,249.9706226415094,7677445600.0,-0.1,
2016-06-14,176.7407116666667,180529079.37999997,235065.73665577345,33131.057692307695,116824.32598039217,155001.17292700213,134668550.37,2773333.82,43637688.64,181079572.83,134838600.0,248.27705660377356,7671737800.0,-0.1,
2016-06-15,224.66946666666675,181825077.86,241904.09313725488,34394.43538647343,106363.54166666666,155337.08529567713,138859489.93,2988578.89,40104484.809999995,181952553.63,146408900.0,257.5890566037736,7674972500.0,-0.1,
2016-06-16,185.65334666666672,183069932.45000002,242024.93055555556,37430.606060606064,112365.05952380953,159236.7225609756,138474933.09,2712738.0300000003,44949928.300000004,186137599.42000002,163522400.0,260.28203773584903,7672266700.0,-0.1,
2016-06-17,200.32156666666663,186187640.48999995,245123.2771164021,34193.055555555555,109021.4880952381,157235.02079747562,141841080.85,2654425.06,43021166.24,187516672.15,140199400.0,259.8081132075472,7664252500.0,-0.1,
2016-06-18,272.4119566666665,176424044.56999993,236697.81960006224,35150.902777777774,111090.74542124543,154591.6678154116,132961814.27999999,2643088.9,42282112.92,177887016.1,129380500.0,271.8159245283019,7640962100.0,-0.1,
2016-06-19,222.56169999999997,154605879.18,241972.33508741658,33920.256410256414,110662.5735930736,155061.3984790227,112214386.71,4540507.15,38968786.28,155723680.14,194671700.0,272.42269811320756,7705068400.0,-0.1,
2016-06-20,250.8355383333333,177873682.60999998,241518.40277777778,35205.3227124183,107530.53571428571,155189.09786203637,133659416.39999999,2742946.04,43736015.06,180138377.5,230031400.0,265.31703773584906,7777572800.0,-0.1,
2016-06-21,223.62751833333346,179915781.39000002,239105.3935185185,33874.61538461538,111130.15977443609,154020.47331871346,135125845.0,2887384.21,44509435.99,182522665.2,222677600.0,252.74062264150945,7852868000.0,-0.1,
2016-06-22,188.46679333333336,183617300.17000002,240928.40277777778,33724.35897435898,114507.8649068323,156185.88617149758,143584184.11,3304733.34,40502530.870000005,187391448.32,182730300.0,244.00384905660377,7872354900.0,-0.1,68609.0
2016-06-23,157.66248333333334,184952393.89999998,246511.59722222222,31937.509426847664,114859.75649350649,158448.76904549697,143293854.59,3447912.7800000003,41026148.49,187767915.86,165300300.0,246.29954716981132,7881202200.0,-0.1,1101719.48611
2016-06-24,166.27832666666674,183201048.34000003,240340.18518518517,32080.865384615383,114123.73299319728,155519.38775510204,139685404.51,4200404.3100000005,41546232.9,185432041.72,234183800.0,245.806,7955767500.0,-0.1,709120.50694
2016-06-25,115.15156999999998,172506988.92,251183.32244008713,33679.42307692308,114031.88095238096,160375.57072829132,136686552.20000002,2970756.9499999997,34940195.16,174597504.31,220869100.0,252.38750943396226,8022493400.0,-0.1,
2016-06-26,125.2156316666667,154082841.34999996,258728.14814814818,33748.75,117289.68137254902,165551.76204819276,115952942.24,3377363.73,36133327.51,155463633.48,257890100.0,234.9742075471698,8146915700.0,-0.1,
2016-06-27,123.95909666666667,183031860.38000003,264022.5,33738.33333333333,117291.23774509804,167847.11345381525,143529943.02,3329731.92,38620361.230000004,185480036.17,167423200.0,229.84962264150946,8163392700.0,-0.1,
2016-06-28,124.36496000000001,186922357.83,255971.11111111112,33640.769230769234,117212.80637254904,164307.53514056225,149878004.8,3072461.45,37195181.62,190145647.87,159123900.0,241.2992830188679,8152191000.0,-0.1,
2016-06-29,121.16503333333333,189400040.92000002,257939.49404761905,33737.27564102564,113874.10714285714,163214.2871315193,150394022.03,3047439.7399999998,37816534.589999996,191257996.35999998,186254900.0,239.41516981132074,8151017700.0,-0.1,
2016-06-30,132.1010966666666,188977424.34,252673.75,33765.44871794872,117242.95343137256,162909.23192771085,149103184.99,3069801.24,38177506.24,190350492.47,202257900.0,242.3730754716981,8185401900.0,-0.1,
2016-07-01,153.82599333333334,182398923.17000002,254023.61111111112,33680.83333333333,113202.51225490196,161826.3403614458,145453420.09,2583701.5100000002,37139337.66,185176459.26,270475900.0,250.27103773584906,8283142900.0,-0.4,
2016-07-02,142.31107500000002,171791870.57999995,248553.56481481483,33728.942307692305,110009.7794117647,158153.4588353414,132335677.24,2932143.14,39156840.75,174424661.13,252916600.0,246.53216981132076,8374138800.0,-0.4,
2016-07-03,131.89291500000004,151383864.85,253761.43921095008,33744.807692307695,114318.60294117648,162179.8411035446,119005969.19,3084157.94,32225221.06,154315348.19,310386700.0,250.0780566037736,8537316200.0,-0.4,
2016-07-04,133.72241333333326,154221880.0,258819.0476190476,33650.83333333333,111123.78571428571,161270.60240963855,119605699.91,3003041.84,33673244.160000004,156281985.91,226895900.0,247.07192452830188,8628124200.0,-0.4,
2016-07-05,142.1515633333334,180488052.69999996,261200.82115009747,33626.92307692308,111270.19557823129,163509.95722192386,141856419.82,3032193.17,37799036.21,182687649.2,233257900.0,246.14733962264154,8710404600.0,-0.4,182083.33333
2016-07-06,133.06457999999998,182026563.39999998,254388.55855855855,27428.014705882353,111120.53571428571,154695.1872659176,144889379.24,3785831.1,35472807.47,184148017.81,420360000.0,243.10824528301887,8962960100.0,-0.4,1918223.63888
2016-07-07,126.80553999999997,183944569.36999997,259306.03603603606,27495.906862745094,107072.91666666667,155160.73970037454,152756899.24,3457629.28,30157818.43,186372346.95,276528300.0,242.581,9065186700.0,-0.4,2616810.625
2016-07-08,128.8608066666666,186071241.43,261224.81981981982,26943.11274509804,106995.53571428571,155822.4157303371,154164308.53,2789254.59,31866786.759999998,188820349.88,189154800.0,248.6257169811321,9093588500.0,-0.4,2641795.49305
2016-07-09,134.79806333333337,177216573.97,262018.37837837837,26915.6862745098,106994.02380952382,156146.48876404495,144330444.72,3006198.63,32539189.830000002,179875833.18,146997700.0,247.86803773584904,9090712400.0,-0.4,2650289.68055
2016-07-10,114.12263999999999,157551567.85999998,262007.74774774772,27026.102941176472,108687.47549019607,157376.1884469697,131014546.49000001,3042445.02,26177783.05,160234774.56,135733200.0,247.73569811320755,9087535800.0,-0.4,2694802.98611
2016-07-11,127.55135833333338,181326518.32999998,256301.46396396394,27030.147058823528,109053.86904761904,154601.70880149814,146227212.87,2818802.79,34972031.24,184018046.9,196364700.0,245.44388679245282,9124741500.0,-0.4,2674045.48611
2016-07-12,134.4217366666667,182274144.13000003,253884.30180180178,27052.89215686274,112173.10049019607,155312.54261363635,142185924.85,3462151.54,38753077.24,184401153.63,185136000.0,249.8514905660377,9157528900.0,-0.4,2651367.00694
2016-07-13,126.49047666666661,182007654.40000004,253597.27477477476,27058.529411764706,112174.32598039217,155193.42329545456,142440240.56,3364231.72,38573759.25,184378231.53,157183600.0,249.6208867924528,9162129900.0,-0.4,2502938.74305
2016-07-14,119.02664166666669,181351813.87,254175.15765765766,26962.426470588234,108997.91666666667,153682.79962546815,145073410.12,3378740.06,35299098.019999996,183751248.2,140719700.0,247.75524528301887,9152092900.0,-0.4,3212311.13194
2016-07-15,114.22571999999995,179030198.85,259349.80855855855,28703.567708333336,101801.4880952381,154752.86458333334,148650133.48,3720338.84,29141118.119999997,181511590.44,230678700.0,254.18284615384616,9226957600.0,-0.4,2956587.22916
2016-07-16,101.22311000000002,165671974.70999998,264297.10585585586,26848.77450980392,103566.64285714286,155733.1975655431,142062703.82,3245161.81,23227904.15,168535769.78,188119700.0,253.4650961538462,9268342300.0,-0.4,3046102.43055
2016-07-17,97.20574500000002,150321059.15,263863.9076576577,26759.828431372553,108200.95588235294,157917.20643939392,123051756.86,3674574.92,25613663.950000003,152339995.73,143704800.0,252.76834615384615,9280892900.0,-0.4,3481345.32638
2016-07-18,116.54362333333334,174692169.81,259749.34684684686,27097.5,108465.99264705883,156354.853219697,147928153.14000002,2935215.41,26117350.1,176980718.65,245110800.0,251.98653846153846,9349226800.0,-0.4,3496804.20138
2016-07-19,131.9164833333333,179348488.62,254589.56306306308,28654.166666666664,111609.375,157160.91091954024,152443467.84,2635571.5100000002,26813893.09,181892932.44,159966800.0,257.8508076923077,9350040500.0,-0.4,3535208.61111
2016-07-20,115.66361999999998,161572771.48000002,244014.6081081081,29052.34375,111607.81862745098,152736.13601532567,137893632.3,2994228.44,23105806.86,163993667.6,216180200.0,255.2055576923077,9421176000.0,-0.4,1728447.28472
2016-07-21,130.52635666666666,179138362.73000005,246674.60585585583,29098.880208333336,108996.72619047618,152357.13541666666,150050736.57,2901917.04,27926620.61,180879274.22,204192900.0,253.25945283018868,9453765200.0,-0.4,1912609.40277
2016-07-22,148.0214266666667,179947124.96,240082.1225029377,27345.784313725493,112173.10049019607,149565.93502964426,144932603.79,3494418.84,32782691.099999998,181209713.73,188165600.0,264.23809615384613,9490935000.0,-0.4,2639680.29166
2016-07-23,130.53961166666667,172759023.15,248705.63063063065,27430.147058823528,113321.38480392157,153651.68087121213,136491455.22,3194727.68,32973347.240000002,172659530.14000002,206690000.0,258.5287884615385,9550099500.0,-0.4,2658968.98611
2016-07-24,135.56908,155241667.54,257067.7927927928,27463.72549019608,114555.12254901961,157650.74810606058,116726848.31,4114930.38,33230014.990000002,154071793.68,173920100.0,254.9318679245283,9593094400.0,-0.4,2657943.25
2016-07-25,132.82969999999997,178402724.90999997,256389.95495495497,27546.446078431374,108380.20833333334,154995.9659090909,140296440.95,3480074.7,35132499.28,178909014.93,174508900.0,250.54024528301886,9622001000.0,-0.4,2648657.0
2016-07-26,130.24791333333334,186001413.23000002,255641.72297297296,27580.12254901961,111711.09068627452,155974.80587121213,158331072.6,3249528.59,26348825.75,187929426.94,145972700.0,248.11422641509435,9597384300.0,-0.4,2666880.50694
2016-07-27,128.85207000000003,185892738.31,259825.9234234234,27438.700980392154,106328.73774509804,155627.20643939392,157721536.5,3343889.13,27206397.21,188271822.84,278487400.0,248.44341509433963,9672638700.0,-0.4,2663478.58333
2016-07-28,135.92116666666672,183875319.66,247577.60135135136,27476.299019607846,107178.00245098039,150812.73200757575,152667607.82,3493918.87,29549275.080000002,185710801.77,198097600.0,248.8750566037736,9703601100.0,-0.4,2748387.07638
2016-07-29,135.57396333333335,185086676.50000006,257931.29504504503,27539.240196078434,106652.26715686276,154975.02367424243,156117453.42000002,3431461.98,28090088.43,187639003.83,167891600.0,247.95905660377358,9697618500.0,-0.4,2760632.18055
2016-07-30,138.67195666666666,176467282.14999998,249562.47747747746,27615.465686274507,103632.11904761904,149779.76123595505,154019038.76,3358764.63,21141532.25,178519335.64000002,145505600.0,252.38854716981135,9683223700.0,-0.4,2809788.61111
2016-07-31,133.06824500000002,158522428.55,255243.96396396394,27837.80303030303,103632.11904761904,152184.19645897174,137727036.99,3280542.35,19784855.08,160792434.42,163276300.0,252.0004528301887,9705207500.0,-0.4,2825478.125
2016-08-01,138.0004116666667,184093663.42999998,263157.9279279279,27796.176470588234,111622.85539215687,159142.67518939392,156132025.46,3004834.93,27122821.23,186259681.62,171970200.0,248.09788679245287,9714714100.0,-0.5,2827669.19444
2016-08-02,156.94428999999997,186313165.50999996,260264.95495495497,27784.41176470588,99711.09068627452,153321.76609848486,154948503.88,3446189.41,29444140.44,187838833.73,159901100.0,258.849679245283,9711521200.0,-0.5,2632336.26388
2016-08-03,154.92465000000004,186128774.33999997,262382.6126126126,27718.700980392154,91490.77380952382,150354.51310861422,148366480.71,4910154.63,34530147.12,187806782.46,160489000.0,262.18579245283024,9713255600.0,-0.5,1377952.04166
2016-08-04,134.9488483333333,183692037.63,256572.07207207204,29343.958333333336,99801.77696078431,153516.44157088123,149038101.15,4771571.76,32365148.0,186174820.91,166811300.0,255.9664528301887,9712762900.0,-0.5,1108335.18055
2016-08-05,129.37703999999994,185672663.14999998,254401.35135135136,27769.73039215686,98953.73774509804,150560.9375,153393740.12,3209811.7199999997,31514155.240000002,188117707.08,137900200.0,252.13960377358492,9698484800.0,-0.5,472254.36805
2016-08-06,125.48293666666665,180693187.1,264123.8738738739,29536.822916666664,95941.48284313724,155254.97605363984,151801995.72,3142011.29,28452318.53,183396325.54,111103900.0,258.0804528301887,9644182700.0,-0.5,
2016-08-07,129.14172333333332,163934619.97000003,245237.11711711713,27707.009803921566,99915.41666666666,147067.23484848483,135878937.82999998,3402586.78,27231179.77,166512704.38,112838000.0,255.44894339622644,9628364500.0,-0.5,
2016-08-08,130.15843500000003,188952149.13999996,257913.55855855855,27658.77450980392,101564.0318627451,153024.7490530303,159035050.59,3395703.62,29164009.76,191594763.97,150549700.0,253.39228301886794,9595786600.0,-0.5,
2016-08-09,153.9430333333333,192068419.79999998,240210.22522522524,27694.4362745098,97978.86904761905,143683.64232209738,161328702.49,3430428.22,30058115.669999998,194817246.38,140457400.0,252.57207547169816,9579649800.0,-0.5,
2016-08-10,155.70567333333332,189679434.0,236944.95495495497,27756.789215686273,101883.88480392157,144350.91856060608,158138170.16,3621607.7199999997,30368711.59,192128489.47,146498100.0,257.3267735849057,9561825300.0,-0.5,
2016-08-11,185.65878666666663,190347101.41,238066.48648648648,27739.632352941175,98676.96428571429,143075.58988764044,154690550.07,4759503.12,33025370.57,192475423.76,147846000.0,257.0911132075472,9541050700.0,-0.5,
2016-08-12,151.01374666666666,189451720.95999998,236435.90090090092,28166.91176470588,95983.63095238096,141420.14513108614,154898241.82,3223750.76,33959007.16,192080999.74,129797600.0,253.05756603773588,9512458100.0,-0.5,
2016-08-13,164.63298333333333,181254426.88,229986.84684684686,28034.485294117647,101882.32843137255,141478.39488636365,150403292.27,3406686.44,29813116.32,183623095.03,161967000.0,257.169,9515019400.0,-0.5,
2016-08-14,158.8153900000001,160003974.7,229275.90090090092,27817.867647058825,94409.5,137757.8043071161,130439605.86,3655888.54,28084386.85,162179881.25,125894000.0,262.6816981132076,9502938400.0,-0.5,
2016-08-15,202.40700000000004,164322633.16000003,244165.90090090092,27757.303921568626,94270.21428571429,143881.68539325843,133998408.09,3377245.46,29032557.83,166408211.38,179469900.0,267.8135094339623,9532234100.0,-0.5,
2016-08-16,258.1533433333334,189550769.53,260809.32432432432,27627.18137254902,99061.52210884354,152660.22873194222,152228665.16,4137610.46,35442314.02,191808589.64,149797300.0,277.4629811320755,9516907500.0,-0.5,
2016-08-17,272.6652533333332,191510619.95,253989.72972972973,27958.308823529413,99025.29761904762,149874.11985018727,155824157.25,3496683.04,34316413.62,193637253.91,214276700.0,277.7285094339623,9551854200.0,-0.5,702034.8
2016-08-18,274.5525416666667,191081675.76,260082.07207207204,26520.39215686274,99174.32598039217,152793.30018939392,152898307.97,4324599.97,34642162.809999995,191865070.75,389964200.0,279.48349056603774,9747593700.0,-0.5,267838.80944
2016-08-19,198.26857166666673,192246373.14,261475.54054054053,25870.416666666668,93538.11274509804,150429.5059484468,154901652.12,4526378.82,33020461.53,192448492.47,207228400.0,268.6647169811321,9788476800.0,-0.5,822.71055
2016-08-20,140.85461999999998,182409401.98,257398.5185185185,25848.43137254902,98330.92857142857,149401.73295454544,150788693.36,3459921.11,29886158.41,184134772.88,145103800.0,262.7601132075472,9772615300.0,-0.5,
2016-08-21,157.079355,162566005.04000002,250014.76851851854,25784.70588235294,100738.25457875457,147326.25655594407,127840945.85,4527158.22,30643808.27,163011912.34,125063100.0,270.64439622641515,9759136200.0,-0.5,
2016-08-22,258.0871816666667,188752214.01999998,255545.97222222222,25866.593137254906,95634.82142857143,147575.06628787878,150054996.32999998,3532772.02,35647408.66,189235177.01,151298000.0,278.18943396226416,9738622400.0,-0.5,
2016-08-23,275.7879566666667,192439811.62999997,241501.41414141416,25856.053921568626,98795.64950980392,143593.7460815047,149834312.02,3605055.72,41222742.92,194662110.66,137491500.0,285.47315094339626,9710078100.0,-0.5,
2016-08-24,309.617335,192957149.54999995,244639.35185185182,25892.083333333332,90339.76715686274,141594.64559386973,141390049.92,3512149.59,50287159.43,195189358.94,138815900.0,285.9689245283019,9700031100.0,-0.5,
2016-08-25,309.7488500000001,192158157.78,242772.03703703705,25910.0,90411.0119047619,140280.09943181818,139567755.22,3348015.54,51228034.66,194143805.42,118214500.0,280.63701886792455,9669706500.0,-0.5,
2016-08-26,294.9816250000001,184706893.66000003,230770.0462962963,25893.921568627447,92641.96428571429,136254.39867424243,132570640.38,3322341.83,51046565.94,186939548.15,153039000.0,311.875,9674270400.0,-0.5,460400.74305
2016-08-27,240.29867833333336,176515164.91,236289.95495495497,25735.09803921569,90853.18530020703,138877.37624165445,136120299.45,3451950.68,38973414.5,178545664.63,201372100.0,303.2716603773585,9729730800.0,-0.5,2131886.29166
2016-08-28,272.8209100000001,159273856.99,241901.03603603606,25555.63725490196,87998.78571428571,140053.27715355804,105327209.91000001,3593076.98,44140706.39,153060993.28,165531300.0,292.0420188679245,9786008700.0,-0.5,2103951.67361
2016-08-29,222.6077333333334,187831120.03,244202.11711711713,25589.475201845442,89586.0119047619,141640.55987001542,142248835.19,3413603.87,41815380.599999994,187477819.66,117343900.0,277.3197169811321,9748662700.0,-0.5,2060391.27083
2016-08-30,172.12069666666665,188168921.35000002,242113.8738738739,25374.926470588234,97036.80555555556,143661.5199750312,154131032.73,3697489.86,33390586.669999998,191219109.26,190736600.0,260.9699056603774,9763371300.0,-0.5,2021586.27777
2016-08-31,209.669325,185787276.4,231028.19819819822,25536.200980392157,93445.35256410256,137671.30437914145,147544869.78,3553393.07,37165106.870000005,188263369.72,129762900.0,272.47362264150945,9733165600.0,-0.5,8479.01388
2016-09-01,172.67484333333337,182397651.38000003,219836.98198198198,25667.96568627451,95626.39652014652,133901.65874387784,145098341.14000002,3016142.93,36447528.31,184562012.38,299613500.0,273.9480943396227,9850762200.0,-0.6,
2016-09-02,156.74836666666673,182662599.14000002,237689.67592592596,25835.95588235294,101215.99264705883,142958.42911877396,144268435.75,2812815.46,37554844.91,184636096.12,178463300.0,273.2352641509434,9870546000.0,-0.6,
2016-09-03,174.82455333333337,175732580.39999998,245443.88888888888,25863.566176470587,87636.88095238096,140260.81202651517,145043467.97,3167225.41,29985667.58,178196360.96,142739200.0,275.28788679245287,9856503900.0,-0.6,
2016-09-04,154.199535,158597991.49999994,245362.8858024691,25838.84803921569,90352.11904761904,141302.8235479798,135697715.7,3464016.86,22047449.57,161209182.13,156677300.0,284.31547169811324,9869972800.0,-0.6,
2016-09-05,180.14234333333332,184152300.51000002,237467.77777777778,25944.215686274507,90208.39285714286,138036.19791666666,155432319.54,3352225.19,28208092.39,186992637.12,174046500.0,273.75049056603774,9877672100.0,-0.6,
2016-09-06,244.55950666666658,186557993.60999995,229374.72222222222,25833.57843137255,91454.96323529411,135702.6388888889,152120213.99,3361606.8,33734525.63,189216346.42000002,190731700.0,279.14920754716985,9915808000.0,-0.6,
2016-09-07,269.8216066666668,183596365.43,229460.9175084175,25894.852941176472,97087.91666666666,137487.30242768594,144975026.74,3421766.82,35288592.269999996,183685385.82999998,244958700.0,278.21188679245284,9998631800.0,-0.6,
2016-09-08,211.20891833333334,185654022.31,241898.10185185182,25800.024509803923,97403.76157407407,142173.79213483146,142462653.4,3410761.7399999998,41274159.38,187147574.52,159469000.0,264.62120754716983,10011854700.0,-0.6,
2016-09-09,203.2674666666667,188128177.52000004,250409.27499152473,31021.84523809524,100622.51157407407,151993.60639180103,139357213.79,3400625.94,46976896.3,189734736.03,146247200.0,268.6206923076923,10009913000.0,-0.6,
2016-09-10,182.3940583333333,177641999.83,245750.89424951267,31319.226190476187,100363.8867845118,149983.73585920405,135544277.75,3358155.48,41735827.56,180638260.79,184830600.0,265.7866923076923,10058219700.0,-0.6,
2016-09-11,136.25108999999998,157692614.32000002,235899.0423976608,33482.33974358974,101752.46001683502,148126.17063045313,123703504.69,3463352.63,34081372.15,161248229.47,312604400.0,263.9883269230769,10223017000.0,-0.6,
2016-09-12,164.31372666666675,181137509.10999995,249639.78313840154,31375.803571428572,98285.01157407407,150750.6262749898,141178522.9,3787095.69,39261957.8,184227576.39,242960100.0,260.39559615384616,10325443500.0,-0.6,20059.51388
2016-09-13,132.09781999999998,185065765.67,265305.6666666667,31389.791666666668,100600.94696969698,157692.72095959596,154706972.41,3266127.9000000004,29972898.84,187945999.15,161423300.0,260.79809615384613,10322091200.0,-0.6,2308088.33333
2016-09-14,116.13650166666666,184270615.61,261263.33333333334,31367.5,104758.63095238096,158955.02450980392,151682968.99,3960316.6500000004,32043445.34,187686730.98,243086200.0,260.85646153846153,10396570700.0,-0.6,2611621.25
2016-09-15,114.81748333333336,184528044.84,248912.53753753752,31279.791666666668,95470.4104010025,151036.57367741058,152657158.07,4019731.79,30573113.230000004,187250003.09,305630200.0,255.60713461538464,10522853600.0,-0.6,2567490.31944
2016-09-16,93.98075500000003,186096983.45000005,258747.84578696341,33421.53846153846,98515.7738095238,158308.26326412917,164421589.45,3239222.23,21812989.3,189473800.98000002,169530600.0,247.22409615384615,10518471800.0,-0.6,2579152.75694
2016-09-17,83.7175283333333,179448728.76000002,258972.18790218787,31371.72619047619,104155.45238095238,158914.13898117386,156409997.03,3711252.61,22466512.470000003,182587762.11,135034500.0,258.9936346153846,10489301100.0,-0.6,2100088.47222
2016-09-18,78.43196833333334,161487293.02,258353.66041366043,33765.57692307692,99584.02380952382,157441.96557410844,138412979.43,3273239.78,22494350.34,164180569.55,140970200.0,260.3939038461538,10482514900.0,-0.6,1426346.75694
2016-09-19,137.88104333333328,185122160.51999998,263414.30555555556,31206.547619047622,99277.20238095238,157582.45588235295,157059218.26,2965091.97,28339690.35,188364000.58,174844100.0,269.229,10493005700.0,-0.6,1346348.44444
2016-09-20,160.98390333333327,190704706.57,251606.43518518517,31345.0,104695.05952380951,154835.16176470587,159900750.13,3025065.12,30462430.77,193388246.02,136291500.0,263.54596153846154,10459381500.0,-0.6,
2016-09-21,154.11831333333328,186876733.03999996,247470.3935185185,33048.75,104662.91666666666,154782.97619047618,158058839.60999998,3103436.03,28263121.529999997,189425397.17,225426900.0,262.6483653846154,10502047900.0,-0.6,21891250.0
2016-09-22,134.6587433333333,186140675.01,240540.24774774772,31365.714285714286,101027.60416666667,149150.6082375479,153126413.51,4052503.3,31929792.53,189108709.34,143850800.0,264.09180769230767,10480466400.0,-0.6,7596788.17361
2016-09-23,113.1922966666667,188428719.23000002,244964.21171171172,31396.011904761905,105035.70601851851,152695.46455938698,150698116.44,4950531.79,35523263.96,191171912.19,141625000.0,260.3328076923077,10467711600.0,-0.6,1571919.34722
2016-09-24,103.18261666666666,179821009.38,244013.08558558556,31530.446428571428,99103.07142857143,150447.88275193798,153586933.78,3665764.1,25425633.16,182678331.04,244156900.0,257.9501923076923,10521741000.0,-0.6,1654585.18055
2016-09-25,94.07882666666667,161434302.55,244245.2538902539,31506.547619047615,96609.02380952382,149528.85923185342,136177180.92,3690085.2600000002,24016654.95,163883921.13,263594300.0,257.37446153846156,10626207600.0,-0.6,1719950.0625
2016-09-26,101.00909833333328,188138276.44999996,245023.9189189189,31511.60714285714,102280.7738095238,152172.96027131783,148034956.9,4251271.78,38598953.17,190885181.85,173784000.0,263.28646153846154,10648792200.0,-0.6,1607404.35416
2016-09-27,105.75886999999996,190822971.74,239952.36486486485,32098.809523809527,102202.20238095237,150054.6269379845,165328922.68,3414886.96,24941236.689999998,193685046.33,223134600.0,261.35544230769233,10692500600.0,-0.6,639148.91666
2016-09-28,163.69455999999994,192598287.08999997,240593.69369369367,32124.196428571428,94541.49305555556,146611.4846743295,164238014.69,3490954.59,27781484.549999997,195510453.83,172355000.0,260.1747115384615,10681863400.0,-0.6,
2016-09-29,175.5541966666666,192648281.07,236936.03603603606,31956.934523809527,93845.05952380953,145332.64534883722,166710283.18,3123828.39,25844234.73,195678346.3,136163700.0,262.27005769230766,10645794600.0,-0.6,
2016-09-30,197.20916833333342,190307193.69,237943.4684684685,32034.375,98185.53571428571,147545.1550387597,158463412.99,3306389.41,30286029.279999997,192055831.68,136820000.0,255.07676923076923,10619579900.0,-0.6,
2016-10-01,146.39923000000002,169203888.09999996,243924.25925925927,33952.243589743586,92177.75462962962,147541.78431372548,137258663.4,3281250.29,30104091.52,170644005.21,159320100.0,254.90159615384616,10636003000.0,-0.7,
2016-10-02,114.25505666666663,147966865.89999998,236951.26126126124,33949.03846153846,91312.59523809524,145935.0,118536731.52,3401023.88,27554449.869999997,149492205.27,157556400.0,252.2014423076923,10671881500.0,-0.7,1045358.12
2016-10-03,160.56835000000004,178084530.53,239903.49830349832,34010.256410256414,80299.5949074074,141969.16496778416,145694828.88,3750148.94,30603499.24,180048477.06,131443400.0,254.28171153846154,10654250600.0,-0.7,1500217.77
