Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,5612809.1,5360186.39,5224087.32,5176633.46,5492336.86,6023920.07,6163768.39,6682870.08,7203114.3,7430011.26,7641905.14,7818297.76,7553755.93,7497808.49,7597234.48,7669659.95,7680954.24,7919231.56,8623250.95,8515699.52,8101910.97,7391198.12,6750191.78,6075746.24,2010-11-26
Sistema,Sistema,5249717.35,5043834.23,4921108.8,4903251.66,5073164.12,5962284.5,6199399.3,6276930.9,6615070.28,6833043.43,7113295.18,7316227.68,7085420.88,7076624.66,7199676.59,7208455.27,7196712.01,7429974.61,8448791.49,8457922.06,7967000.38,7244040.0,6323166.1,5637455.59,2010-09-28
Sistema,Sistema,5321695.44,5069009.1,4980096.6,4853284.15,5276443.25,6006901.15,6203832.61,6485803.78,6769088.43,6988852.53,7218375.98,7420713.2,7194635.77,7091612.02,7277072.68,7292077.32,7337020.97,7529686.97,8477175.48,8472447.75,7977732.1,7293539.56,6429754.84,5732576.12,2010-09-29
Sistema,Sistema,5476450.26,5284146.59,5135316.08,5099908.17,5442035.89,6002153.66,6157809.62,6437598.15,6721625.3,6972009.63,7223095.15,7366820.2,7145552.54,7085010.88,7201077.07,7227803.95,7215423.81,7566970.23,8456182.22,8446812.66,7994345.35,7312431.69,6570661.2,5866864.72,2010-09-30
Sistema,Sistema,5416770.79,5216205.3,5048396.25,4983783.72,5251220.22,5890753.44,6030202.38,6331983.08,6719822.51,6972179.55,7100985.27,7152590.59,6955293.13,6969801.31,7168985.24,7155308.28,7058615.27,7347764.55,8304916.08,8243887.54,7804719.99,7222023.55,6552852.13,5945907.48,2010-10-01
Sistema,Sistema,5454000.53,5182210.55,5038945.89,4996561.35,5120014.54,5226284.93,5428002.63,5871643.63,6299222.02,6712598.66,6957969.62,7004123.27,6881439.75,6733825.26,6560253.65,6340921.14,6286388.67,6643849.48,7761762.99,7756218.75,7385081.86,6794044.75,6109805.54,5457097.64,2010-10-02
Sistema,Sistema,5013810.69,4781206.82,4638503.78,4530452.11,4548136.58,4466188.7,4381214.16,4688033.36,5118814.8,5411537.05,5581512.8,5713637.94,5714278.75,5677652.57,5519804.36,5430895.42,5419933.04,5759774.44,6946822.7,7112515.61,6925710.08,6357266.95,5654323.26,5141715.75,2010-10-03
Sistema,Sistema,4667922.6,4508825.45,4456300.58,4460007.19,4752858.64,5454047.01,5743446.43,6043677.06,6506629.18,6759297.28,7025681.99,7182772.84,6954096.52,6884456.77,7012317.36,7078606.8,7136532.45,7491431.92,8325569.41,8261587.03,7776198.77,7050798.55,6158109.12,5369338.2,2010-10-04
Sistema,Sistema,5065629.0,4892692.19,4710392.92,4696290.2,4957828.32,5695411.54,5949100.4,6200163.78,6537744.01,6798827.4,7053559.11,7213090.08,7039754.81,6972180.69,7060973.45,7057208.42,7000136.22,7453570.12,8370506.28,8338081.76,7884378.17,7110288.42,6276359.38,5411106.54,2010-10-05
Sistema,Sistema,5129745.03,4957262.91,4767012.64,4779164.06,5071733.78,5845389.09,6099323.07,6339071.28,6654736.89,6905169.94,7121470.17,7300785.88,7072085.13,7006111.22,7144211.5,7224309.88,7293319.12,7562871.27,8479761.45,8439174.55,7930281.21,7233162.22,6348871.27,5493911.51,2010-10-06
Sistema,Sistema,5075572.44,4903528.77,4798114.88,4751112.45,5086109.67,5808386.03,6042949.69,6345473.94,6737262.12,6983911.92,7233121.32,7353614.59,7159920.71,7000405.86,7190568.75,7236339.56,7253585.06,7532287.19,8442123.62,8378728.42,7849882.24,7220014.64,6412397.07,5537859.48,2010-10-07
Sistema,Sistema,5158004.1,4938907.76,4803102.69,4824973.04,5087843.07,5731967.62,6008419.52,6292162.2,6700896.65,7035249.38,7215567.73,7391393.84,7242460.35,7157423.09,7256947.74,7269627.76,7265936.32,7390021.15,8456580.28,8386083.07,7952230.41,7295036.05,6669809.96,5836845.43,2010-10-08
Sistema,Sistema,5299083.39,5197493.66,4956450.77,4925238.23,5079647.64,5272841.04,5476040.35,5971589.38,6449349.28,6768488.11,6999632.88,7125992.6,6989907.29,6921454.24,6659086.84,6518928.64,6410413.3,6747255.86,7968749.76,7926375.41,7488290.39,6923948.33,6265264.36,5618067.93,2010-10-09
Sistema,Sistema,5198470.19,4957073.69,4806900.44,4729504.01,4749621.17,4690969.43,4630009.98,4944408.53,5326245.75,5599607.78,5776225.87,5923030.41,5959993.54,5826775.12,5649445.17,5520729.22,5501834.63,5881180.18,7179341.01,7364845.1,7075408.15,6595671.62,6107737.13,5373574.36,2010-10-10
Sistema,Sistema,4976344.02,4779912.8,4696116.55,4711469.17,4989065.12,5472640.53,5830264.01,6451981.51,7021675.53,7302406.73,7537083.46,7543582.65,7515478.95,7586129.52,7665989.95,7560040.6,7521209.75,7578506.74,8336099.81,8287213.16,7896293.29,7293419.92,6753670.66,5932205.99,2010-10-11
Sistema,Sistema,5591637.8,5423103.11,5294551.01,5284663.15,5551869.14,5918583.94,6125796.23,6665232.86,7165869.04,7453963.56,7662229.75,7785200.85,7574471.81,7522093.29,7580154.6,7615457.71,7573189.24,7747560.48,8718487.16,8616238.71,8197977.55,7575566.61,6893392.34,6238441.5,2010-10-12
