Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,547.33813,547.33813,517.33813,517.33813,517.33813,517.33813,517.33813,517.33813,547.33813,557.33813,677.33813,677.33813,677.33813,677.33813,677.33813,557.33813,578.29313,677.33813,840.13813,840.13813,712.33813,712.33813,677.33813,547.33813,2015-12-20
Sistema,Sistema,686.93768,686.93768,711.24568,686.93768,686.93768,686.93768,686.93768,716.24568,716.24668,716.24668,716.24668,716.24668,716.24668,716.24668,816.24568,716.24668,716.24668,716.24668,716.24668,716.24668,716.24668,716.24668,716.24668,711.24568,2015-12-21
Sistema,Sistema,596.24687,596.14687,596.14687,596.14687,596.14687,596.14687,596.14687,726.24687,738.64187,738.64187,738.64187,738.64187,738.64187,738.64187,796.24687,738.64187,738.64187,738.64187,796.24687,796.24687,738.64187,738.64187,726.24687,711.24687,2015-12-22
Sistema,Sistema,711.52231,586.52231,466.52231,466.52231,586.52231,586.52231,586.52231,711.52231,786.52231,795.52231,796.42231,796.42231,796.42231,796.42231,796.42231,796.42231,796.42231,796.42231,796.42231,796.42231,796.42231,796.42231,786.52231,596.52231,2015-12-23
Sistema,Sistema,711.24568,676.24568,676.24568,676.24568,595.24568,676.24568,676.24568,711.24568,712.24568,712.24568,712.24568,712.24568,712.24568,712.24568,712.24568,711.24568,711.24568,711.24568,712.24568,712.24568,712.24568,711.24568,676.24568,595.24568,2015-12-24
Sistema,Sistema,499.03117,499.03117,499.03117,498.94117,364.08217,349.27217,291.10417,291.10417,349.27217,393.86317,499.03117,499.03117,500.03117,500.03117,499.03117,499.03117,499.03117,499.03117,585.03117,600.03117,585.03117,585.03117,499.03117,499.03117,2015-12-25
Sistema,Sistema,503.45019,503.45019,503.45019,503.45019,503.45019,503.45019,503.45019,503.45019,506.45019,506.45019,506.45019,506.45019,506.45019,506.45019,506.45019,506.45019,506.45019,506.45019,532.83719,546.45019,516.45019,516.45019,506.45019,506.45019,2015-12-26
Sistema,Sistema,800.88624,800.88624,800.88624,800.88624,800.88624,800.89224,800.89224,800.89324,800.89624,800.89624,800.90024,800.90024,800.90024,800.90024,800.90024,800.90024,800.90024,800.90024,800.90024,800.90024,800.90024,800.89624,800.89324,800.89224,2015-10-28
Sistema,Sistema,800.89324,800.89324,799.51624,799.51624,800.89324,800.89324,800.89324,800.89424,800.89424,800.89424,800.89524,800.89524,800.89524,800.89524,800.89524,800.89524,800.89524,800.89524,800.89824,800.89624,800.89524,800.89524,800.89424,800.89324,2015-10-29
Sistema,Sistema,801.45471,801.45471,801.45471,800.07771,801.45471,801.45471,801.45471,801.45571,801.45671,801.45871,801.45871,801.45871,801.45871,801.45971,801.45971,801.45971,801.45971,801.45971,801.46071,801.46071,801.45971,801.46071,801.45871,801.45471,2015-10-30
Sistema,Sistema,800.89324,800.51624,800.51624,800.51624,800.89324,800.89324,800.51624,800.89324,800.89324,800.89624,800.89824,800.89724,800.89624,800.89924,800.89824,800.89724,800.89624,800.89724,800.89924,800.89924,800.89924,800.89724,800.89624,800.89324,2015-10-31
Sistema,Sistema,810.72183,810.72283,810.71983,810.71983,810.71983,810.71983,810.71883,810.71883,810.71983,810.71983,810.72483,810.72483,810.72483,810.72483,810.72283,810.71983,810.72183,810.72183,810.72483,810.72483,810.72483,810.72283,810.72183,810.71983,2015-11-01
Sistema,Sistema,810.0086,810.0086,810.0086,810.0086,810.0086,810.0086,810.0086,810.0056,810.0086,810.0086,810.0086,810.0096,810.0096,810.0096,810.0086,810.0086,810.0086,810.0086,810.0126,810.0126,810.0126,810.0096,810.0086,810.0066,2015-11-02
Sistema,Sistema,809.63545,699.63545,699.63545,699.63545,810.01445,810.01145,810.01145,810.01445,810.01445,810.01645,810.01745,810.01745,810.01745,810.01745,810.01745,810.01745,810.01745,810.01745,810.01745,810.01745,810.01745,810.01645,810.01445,810.01145,2015-11-03
