Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,6336951.25,6207551.28,6161628.7,6183484.8,6411454.16,6992706.91,7229714.18,7430622.41,7977355.33,8116790.87,8208656.14,8405603.09,8298815.01,8208369.22,8261355.45,8250622.04,8255160.92,8530189.65,9353740.32,9438504.71,9012038.18,8474046.61,7636257.52,6804805.03,2010-11-12
Sistema,Sistema,6427793.48,6273933.39,6184408.61,6133114.04,6253692.21,6465123.8,6646927.91,6989598.52,7586435.61,7808706.29,7957154.31,8118497.95,8065030.8,7839456.0,7672239.41,7572158.45,7536241.72,7900999.6,8801049.16,8913297.35,8651860.66,8104337.97,7408050.32,6655244.32,2010-11-13
Sistema,Sistema,6253727.84,6094307.73,5991719.06,5957715.06,5964238.46,6060023.61,6065520.76,6270152.7,6647228.97,6861022.58,7013320.83,7131918.81,7145763.02,7041275.83,6887684.0,6808407.37,6850145.85,7389690.54,8318647.32,8501013.7,8242436.66,7797607.98,6945449.51,6384917.37,2010-11-14
Sistema,Sistema,6141301.61,5964582.62,5863012.66,5810901.66,5863386.12,6005470.57,6068672.94,6273054.09,6658294.1,6914417.35,7059693.43,7401762.81,7415369.15,7248768.86,6991795.69,6923188.12,6945772.76,7415477.45,8398599.41,8656821.22,8311013.86,7859985.05,7109871.61,6581621.69,2010-11-15
Sistema,Sistema,6253125.65,6066351.38,6023288.97,6029917.74,6257068.27,6874348.62,7126891.4,7303094.54,7647295.48,7825107.74,8014877.81,8164348.5,7976230.69,7899229.18,7955382.93,7974466.9,8011461.79,8250974.04,9187027.34,9285092.16,8794026.92,8228599.06,7394000.36,6687245.42,2010-11-16
Sistema,Sistema,6286435.01,6151834.37,6093314.07,6068717.82,6340458.89,6939784.98,7150203.36,7351675.94,7674045.68,7791053.39,7974566.82,8258491.25,8120010.51,7896242.59,8082622.96,8116567.76,8140844.86,8415207.54,9218614.89,9298663.78,8947684.84,8255310.93,7478395.11,6516677.19,2010-11-17
Sistema,Sistema,6380497.24,6226958.24,6159474.02,6168617.75,6398783.97,6976999.44,7195470.25,7371783.81,7640603.77,7759291.26,8151643.15,8341718.44,8124932.03,8037641.23,8147386.11,8165043.92,8155625.85,8449731.98,9246001.1,9354464.77,9019202.72,8274241.0,7446277.0,6749904.31,2010-11-18
Sistema,Sistema,6316957.11,6173784.84,6138836.22,6116126.21,6365106.06,6975919.57,7173336.16,7339155.44,7656842.75,7795937.55,8020157.37,8341676.61,7997719.28,7930697.56,8196885.67,8211487.56,8200058.94,8433115.66,9205754.14,9327606.33,8999264.83,8363216.86,7400235.11,6741453.49,2010-11-19
Sistema,Sistema,6412012.89,6231608.13,6150810.96,6120327.05,6253183.9,6487776.22,6638180.96,6958087.24,7335960.69,7520414.91,7833779.55,8062371.14,7985123.85,7787012.16,7415455.27,7369291.43,7323402.54,7867982.67,8760529.58,8882405.13,8603224.52,8105489.86,7221232.09,6648157.5,2010-11-20
Sistema,Sistema,6192590.51,6059163.2,5955267.43,5922069.48,5908231.28,6006783.08,6035934.06,6241087.26,6558705.89,6773591.82,6969102.76,7088875.4,7084279.48,6985412.53,6861409.47,6762270.5,6741511.28,7115511.01,8037029.18,8462862.81,8013582.71,7595119.92,6982099.52,6425341.36,2010-11-21
